LP08_10ka,LP08_10ka,LP16_10ka,LP16_10ka,LP08_10ka,LP08_10ka,LP16_10ka,LP16_10ka,LP08_10ka,LP08_10ka,LP16_10ka,LP16_10ka,LP08_10ka,LP08_10ka,LP16_10ka,LP16_10ka,LP08_10ka,LP08_10ka,LP16_10ka,LP16_10ka
2680.85,3.237280611,4923.59,4.00952665,2680.9,2.392831971,4923.59,0.67269115,2680.9,1.948552159,4923.59,1.757495915,2680.9,1.631559291,4923.59,-0.592463815,2680.9,1.552279499,4923.59,1.704093856
2682.12,3.135947012,4950.89,3.806172894,2682.1,2.310883896,4950.89,1.058901769,2682.1,2.079441542,4950.89,1.706376545,2682.1,1.630425301,4950.89,-0.012390284,2682.1,1.544899391,4950.89,1.931133137
2684.67,3.141162927,4978.2,3.529848099,2684.7,1.461517782,4978.2,1.049248928,2684.7,1.459099401,4978.2,1.717566652,2684.7,1.61245699,4978.2,0.607316169,2684.7,0.932820034,4978.2,1.876281802
2687.21,3.220948603,5005.5,3.911053372,2687.2,1.299282984,5005.5,0.683383129,2687.2,0.966522857,5005.5,1.733194056,2687.2,1.651486149,5005.5,-0.781107318,2687.2,0.487836106,5005.5,1.631739306
2689.76,3.003726068,5032.81,4.10173477,2689.8,1.909135422,5032.81,0.982029429,2689.8,1.784406495,5032.81,1.704371756,2689.8,1.605342169,5032.81,-0.737460598,2689.8,1.169313103,5032.81,1.841631299
2692.31,3.022444137,5060.11,3.901418452,2692.3,1.46889789,5060.11,1.03207519,2692.3,1.391834541,5060.11,1.705588421,2692.3,1.648233076,5060.11,-0.137934951,2692.3,0.925140347,5060.11,1.983481151
2694.85,3.04770614,5087.42,3.886468483,2694.9,1.667117024,5087.42,0.922944539,2694.9,1.252762968,5087.42,1.683402565,2694.9,1.601378193,5087.42,-0.122350561,2694.9,0.77559085,5087.42,1.930561872
2696.12,3.046078858,5114.72,3.844814256,2696.1,1.721307808,5114.72,0.981757548,2696.1,1.474155717,5114.72,1.75061802,2696.1,1.638519965,5114.72,0.149811653,2696.1,0.870353637,5114.72,1.968369722
2698.67,3.251047338,5142.02,3.987949483,2698.7,1.582921207,5142.02,0.986760312,2698.7,1.138312159,5142.02,1.760964216,2698.7,1.636832531,5142.02,-0.595519917,2698.7,0.558279782,5142.02,1.73015166
2701.21,3.198619269,5169.33,3.848529272,2701.2,1.770253264,5169.33,1.046522676,2701.2,1.394241423,5169.33,1.744800641,2701.2,1.584322909,5169.33,-0.593871474,2701.2,0.899122928,5169.33,1.5499659
2703.76,3.176016624,5196.63,4.064277479,2703.8,1.416777378,5196.63,1.279292167,2703.8,1.309618993,5196.63,1.758748792,2703.8,1.609546205,5196.63,-0.067868471,2703.8,0.582481613,5196.63,2.083444215
2706.31,3.067477537,5223.94,3.773231903,2706.3,1.690817519,5223.94,1.24464829,2706.3,1.816805501,5223.94,1.718942292,2706.3,1.644043257,5223.94,0.865765955,2706.3,1.061707732,5223.94,2.306550729
2707.58,3.124496605,5251.24,4.213421761,2707.6,1.024264652,5251.24,1.140720831,2707.6,1.503038436,5251.24,1.709642192,2707.6,1.605651525,5251.24,-0.010920793,2707.6,0.899325198,5251.24,2.448801645
2710.12,3.118583974,5278.55,3.806143144,2710.1,1.587320107,5278.55,1.255187819,2710.1,1.521289526,5278.55,1.717461026,2710.1,1.615604427,5278.55,-0.106505074,2710.1,0.988611393,5278.55,1.938158172
2712.67,3.168193549,5305.85,4.268015546,2712.7,1.412727618,5305.85,1.259060822,2712.7,1.305755499,5305.85,1.735753793,2712.7,1.614023483,5305.85,-0.611418863,2712.7,0.939821229,5305.85,2.218582173
2715.21,3.170203906,5333.16,4.161203025,2715.2,1.674820672,5333.16,1.462744467,2715.2,1.65951425,5333.16,1.762269217,2715.2,1.589111844,5333.16,0.45382322,2715.2,1.260455314,5333.16,2.485637377
2717.76,3.209277671,5360.46,4.11408311,2717.8,1.394241423,5360.46,1.39331378,2717.8,1.27083575,5360.46,1.790685571,2717.8,1.5836498,5360.46,0.076671689,2717.8,0.71420059,5360.46,2.401675996
2720.31,3.052242131,5387.77,4.089981825,2720.3,0.921004016,5387.77,1.219737026,2720.3,1.302142171,5387.77,1.730097312,2720.3,1.610946508,5387.77,0.170255921,2720.3,0.693147181,5387.77,2.403184292
2721.58,2.888954323,5415.07,3.750673703,2721.6,2.385966702,5415.07,1.336451085,2721.6,2.03782666,5415.07,1.78080563,2721.6,1.612292548,5415.07,0.5073029,2721.6,1.546637011,5415.07,2.218747314
2724.12,3.102224224,5442.38,4.359153389,2724.1,0.686546497,5442.38,1.491233211,2724.1,1.14363597,5442.38,1.78982211,2724.1,1.594960476,5442.38,-0.322660928,2724.1,0.563368138,5442.38,2.411299354
2726.67,2.997868149,5469.68,3.837426226,2726.7,1.641698775,5469.68,1.323041881,2726.7,1.606153837,5469.68,1.826171867,2726.7,1.596618421,5469.68,0.136425758,2726.7,1.141399564,5469.68,2.197941166
2729.22,2.854004114,5496.99,3.962010812,2729.2,1.536355056,5496.99,1.326135041,2729.2,1.243193517,5496.99,1.812645421,2729.2,1.627456418,5496.99,-0.037429612,2729.2,0.458027438,5496.99,2.219059506
2731.78,2.64619892,5524.29,3.839246826,2731.8,1.482073035,5524.29,1.307582609,2731.8,1.802015969,5524.29,1.853923336,2731.8,1.606388964,5524.29,0.112219649,2731.8,0.905927945,5524.29,2.242908298
2733.06,2.835606008,5551.6,3.614379983,2733.1,1.416753569,5551.6,1.436860543,2733.1,1.516598904,5551.6,1.796179871,2733.1,1.614529399,5551.6,1.017903617,2733.1,0.884874536,5551.6,2.269485145
2735.61,3.005998802,5578.9,3.530847284,2735.6,2.14710019,5578.9,1.189882751,2735.6,2.09679018,5578.9,1.834220686,2735.6,1.625855746,5578.9,0.788963924,2735.6,1.401182974,5578.9,2.022565893
2738.17,2.827123603,5606.21,4.218456733,2738.2,1.51099784,5606.21,1.323651887,2738.2,1.513294052,5606.21,1.806404918,2738.2,1.60938139,5606.21,0.003339384,2738.2,0.916290732,5606.21,2.120555464
2740.72,2.955882661,5633.51,4.212339216,2740.7,1.316184795,5633.51,1.237431743,2740.7,1.520151222,5633.51,1.812113869,2740.7,1.624603677,5633.51,-0.253124074,2740.7,0.84729786,5633.51,2.174317348
2743.28,3.018755785,5660.81,4.633090027,2743.3,0.943905899,5660.81,1.340557981,2743.3,1.54329811,5660.81,1.823868044,2743.3,1.619538066,5660.81,-0.461936703,2743.3,0.896088025,5660.81,2.527265924
2745.83,3.057829631,5688.12,3.498516805,2745.8,1.368489736,5688.12,1.691429675,2745.8,1.677646162,5688.12,1.860109968,2745.8,1.643309098,5688.12,1.825314129,2745.8,1.042145677,5688.12,2.759105372
2747.11,3.063367731,5715.42,3.59300148,2747.1,1.17432411,5715.42,1.719197611,2747.1,1.510300192,5715.42,1.848637105,2747.1,1.580683544,5715.42,1.682576011,2747.1,0.987827182,5715.42,2.612900651
2749.66,3.103312546,5742.73,3.825011628,2749.7,1.652923024,5742.73,1.813734033,2749.7,1.909542505,5742.73,1.833450805,2749.7,1.627236531,5742.73,1.330945219,2749.7,1.299282984,5742.73,2.814789077
2752.22,3.261528545,5770.03,4.370222546,2752.2,1.06784063,5770.03,1.691759542,2752.2,1.180052621,5770.03,1.850039792,2752.2,1.593535543,5770.03,-0.149270139,2752.2,0.860201265,5770.03,2.564209439
2754.77,2.976615055,5797.34,3.74936401,2754.8,1.48412661,5797.34,1.651015144,2754.8,1.501605208,5797.34,1.803792827,2754.8,1.617861467,5797.34,1.63736675,2754.8,0.752463758,5797.34,3.047279159
2757.33,2.926639637,5824.64,4.020403347,2757.3,1.699821974,5824.64,1.51124548,2757.3,1.576467893,5824.64,1.837173682,2757.3,1.635755221,5824.64,0.24252311,2757.3,1.052521181,5824.64,2.570738086
2758.6,2.964818927,5851.95,4.188510577,2758.6,1.391656304,5851.95,1.56224135,2758.6,1.423237876,5851.95,1.849650604,2758.6,1.614146006,5851.95,0.208822955,2758.6,0.81925864,5851.95,2.811473357
2761.16,2.849639655,5879.25,4.694901741,2761.2,1.850295972,5879.25,1.573556934,2761.2,2.170875748,5879.25,1.808719191,2761.2,1.662140091,5879.25,-1.241018993,2761.2,1.314638372,5879.25,2.370317328
2763.71,2.997106329,5906.56,3.953049006,2763.7,1.632846003,5906.56,1.561501123,2763.7,1.660731207,5906.56,1.82259682,2763.7,1.623731636,5906.56,0.433764396,2763.7,0.987386654,5906.56,2.607785238
2766.27,3.004916163,5933.86,4.271461803,2766.3,1.817292771,5933.86,1.45879265,2766.3,1.756668149,5933.86,1.820246606,2766.3,1.640497246,5933.86,0.162982421,2766.3,1.207415149,5933.86,2.820575996
2768.82,3.044925908,5961.17,4.223041758,2768.8,1.618222742,5961.17,1.784501814,2768.8,1.649789208,5961.17,1.826576485,2768.8,1.636875774,5961.17,0.551070224,2768.8,1.088759992,5961.17,2.977207311
2771.38,3.088306474,5988.47,4.350207037,2771.4,0.911836382,5988.47,1.417234362,2771.4,1.402823663,5988.47,1.805328668,2771.4,1.620878056,5988.47,-0.176907861,2771.4,0.889262059,5988.47,2.813206614
2772.66,2.987889096,6015.78,3.907278946,2772.7,1.432435517,6015.78,1.619986216,2772.7,1.53087559,6015.78,1.836464118,2772.7,1.599954174,6015.78,0.776663205,2772.7,0.997358555,6015.78,2.803003811
2775.21,2.798426209,6043.08,4.523165461,2775.2,1.286543958,6043.08,1.510538001,2775.2,1.866921738,6043.08,1.845616486,2775.2,1.613014749,6043.08,-0.28543192,2775.2,0.972886399,6043.08,2.934644582
2777.77,2.991770354,6070.39,4.937572527,2777.8,1.775648649,6070.39,1.433540866,2777.8,1.680802399,6070.39,1.815616325,2777.8,1.579522799,6070.39,-1.341998501,2777.8,1.061398692,6070.39,2.732583388
2780.32,2.978431,6097.69,5.158924674,2780.3,1.882731247,6097.69,1.635074219,2780.3,2.208498654,6097.69,1.821398432,2780.3,1.578973532,6097.69,-1.384294552,2780.3,1.464765977,6097.69,2.874192189
2782.88,2.967659491,6125,4.052864217,2782.9,0.852624105,6125,1.654963613,2782.9,1.4713568,6125,1.845993584,2782.9,1.627138473,6125,1.113654674,2782.9,0.782492281,6125,2.983000971
2784.15,3.005777802,6152.3,4.55343358,2784.2,1.879032866,6152.3,1.72202329,2784.2,1.772711274,6152.3,1.824875078,2784.2,1.62813963,6152.3,0.796344199,2784.2,1.066660689,6152.3,3.218875825
2786.71,2.993251722,6179.6,4.649187071,2786.7,1.513692855,6179.6,1.577055178,2786.7,1.574035985,6179.6,1.81167573,2786.7,1.588465757,6179.6,-0.238079269,2786.7,0.90316144,6179.6,2.85414282
2789.26,3.013806166,6206.91,3.742372105,2789.3,1.339147583,6206.91,1.712784566,2789.3,1.668203222,6206.91,1.871505341,2789.3,1.653965451,6206.91,1.375278915,2789.3,1.062894206,6206.91,2.892758394
2791.82,2.87246548,6234.21,3.921471895,2791.8,1.633702534,6234.21,1.727477287,2791.8,2.179525,6234.21,1.843514112,2791.8,1.614479058,6234.21,0.786217008,2791.8,1.377483731,6234.21,2.740840024
2794.37,3.004524676,6261.52,3.015861645,2794.4,0.809829501,6261.52,1.748028515,2794.4,1.338122817,6261.52,1.817382365,2794.4,1.618190401,6261.52,3.213364411,2794.4,0.702999477,6261.52,3.036154188
2796.93,3.02129949,6288.82,3.094053856,2796.9,1.550597412,6288.82,1.243634529,2796.9,1.957184226,6288.82,1.876691425,2796.9,1.636645768,6288.82,2.207862843,2796.9,1.299282984,6288.82,2.636822692
2798.2,3.174927851,6316.13,2.45868527,2798.2,1.156069344,6316.13,1.473729294,2798.2,1.460114273,6316.13,1.844060075,2798.2,1.572163112,6316.13,3.639567109,2798.2,0.94803943,6316.13,2.682266084
2800.76,3.084290405,6343.43,2.790049984,2800.8,1.463726101,6343.43,1.928831964,2800.8,1.802995542,6343.43,1.841489935,2800.8,1.621113732,6343.43,4.932725288,2800.8,1.052361271,6343.43,3.558065454
2803.31,3.130252102,6370.74,4.320459884,2803.3,1.879952181,6370.74,1.744033864,2803.3,1.905594612,6370.74,1.846088325,2803.3,1.599860803,6370.74,0.504015397,2803.3,1.364788156,6370.74,2.785892688
2805.87,3.049921886,6398.04,3.738940193,2805.9,1.598855803,6398.04,1.627245323,2805.9,1.915373425,6398.04,1.882750428,2805.9,1.597184784,6398.04,1.584876201,2805.9,1.336846086,6398.04,2.738984392
2808.42,3.200737634,6425.35,3.999292286,2808.4,1.703596682,6425.35,1.89830699,2808.4,1.386294361,6425.35,1.864818843,2808.4,1.636118854,6425.35,1.900412012,2808.4,0.801036143,6425.35,3.165475048
2809.7,2.955541393,6452.65,4.849096276,2809.7,0.716404043,6452.65,1.889680893,2809.7,1.618805662,6452.65,1.843504547,2809.7,1.619892913,6452.65,0.469480573,2809.7,0.750305594,6452.65,3.23689433
2812.26,3.168307031,6479.96,4.640513787,2812.3,1.770253264,6479.96,1.276182189,2812.3,1.870164175,6479.96,1.867758389,2812.3,1.589329247,6479.96,0.032718696,2812.3,1.34834943,6479.96,2.965534026
2814.81,3.163978442,6507.26,4.305021345,2814.8,0.841567186,6507.26,2.033611296,2814.8,1.4382541,6507.26,1.81887725,2814.8,1.641411142,6507.26,2.522392808,2814.8,0.719464489,6507.26,4.009212296
2817.37,3.121846521,6534.57,2.768706195,2817.4,1.606042323,6534.57,1.157283949,2817.4,1.751408174,6534.57,1.850054678,2817.4,1.579647638,6534.57,2.680171633,2817.4,1.02840803,6534.57,2.611439741
2819.92,3.035231655,6561.87,3.409400453,2819.9,1.322504623,6561.87,1.62454008,2819.9,1.354908047,6561.87,1.842490711,2819.9,1.618426558,6561.87,2.844954508,2819.9,0.554788747,6561.87,3.260840024
2822.48,3.126532338,6589.18,4.43267519,2822.5,2.162438461,6589.18,1.549927324,2822.5,2.182877129,6589.18,1.884697692,2822.5,1.61883372,6589.18,0.427184522,2822.5,1.454432166,6589.18,2.962520139
2823.75,3.173265964,6616.48,4.157833092,2823.8,1.412269848,6616.48,1.637334646,2823.8,1.973105892,6616.48,1.870167714,2823.8,1.648741906,6616.48,1.131678307,2823.8,1.386294361,6616.48,3.120282484
2826.31,3.070539367,6643.79,3.527852977,2826.3,1.850295972,6643.79,1.122222695,2826.3,2.097887387,6643.79,1.837138397,2826.3,1.608697191,6643.79,1.19501953,2826.3,1.570387398,6643.79,2.518787316
2828.86,3.022527416,6671.09,4.304171493,2828.9,1.426115855,6671.09,1.427700375,2828.9,1.594324275,6671.09,1.863695054,2828.9,1.624484717,6671.09,0.116926936,2828.9,0.832909123,6671.09,2.747161331
2831.42,3.11189784,6698.39,4.045387717,2831.4,1.825805311,6698.39,1.335684177,2831.4,1.742969305,6698.39,1.826405449,2831.4,1.61723016,6698.39,0.17486223,2831.4,1.026832606,6698.39,2.494807721
2833.97,3.189333195,6725.7,4.184678956,2834,0.921830912,6725.7,1.675960115,2834,1.639535944,6725.7,1.87241781,2834,1.609467071,6725.7,0.482505505,2834,1.093971909,6725.7,2.8556862
2835.25,3.347093123,6753,4.106980442,2835.3,1.285552791,6753,1.24970635,2835.3,1.203972804,6753,1.85455109,2835.3,1.620110551,6753,0.077543231,2835.3,0.773189888,6753,2.482936206
2837.8,3.186058306,6780.31,4.115158194,2837.8,1.559738244,6780.31,1.792429634,2837.8,1.630428188,6780.31,1.862384416,2837.8,1.612037452,6780.31,0.88945795,2837.8,0.980829253,6780.31,2.898276937
2840.36,3.126804726,6807.61,4.148751284,2840.4,1.583120604,6807.61,1.660298746,2840.4,1.640130859,6807.61,1.815007075,2840.4,1.6131333,6807.61,1.012029774,2840.4,1.076729577,6807.61,3.043180156
2842.91,3.120329646,6834.92,3.969896005,2842.9,1.22644566,6834.92,1.521308405,2842.9,1.553348446,6834.92,1.879891509,2842.9,1.624377282,6834.92,0.712578569,2842.9,0.766172316,6834.92,2.783595632
2845.47,3.258222633,6862.22,4.461299816,2845.5,1.59685913,6862.22,1.75634816,2845.5,1.561428693,6862.22,1.880560798,2845.5,1.638075929,6862.22,0.618116698,2845.5,0.83832919,6862.22,3.113515309
2848.02,3.125977433,6889.53,4.952692259,2848,1.086033506,6889.53,1.454241271,2848,1.56077274,6889.53,1.852030979,2848,1.621503959,6889.53,-0.89127443,2848,0.821980052,6889.53,2.881838723
2849.3,3.238999841,6916.83,4.777941072,2849.3,1.365240952,6916.83,1.72351663,2849.3,1.220502106,6916.83,1.860342776,2849.3,1.59903774,6916.83,-0.457406989,2849.3,0.423814247,6916.83,3.001962823
2851.86,3.131506572,6944.14,5.487939793,2851.9,0.385662481,6944.14,1.803723518,2851.9,1.637281939,6944.14,1.846140639,2851.9,1.635995367,6944.14,-0.595030043,2851.9,1.118030375,6944.14,3.633529359
2854.41,3.14668636,6971.44,5.237770867,2854.4,1.796378415,6971.44,1.664933547,2854.4,2.058388132,6971.44,1.89716616,2854.4,1.617789941,6971.44,-0.12925734,2854.4,1.260668148,6971.44,3.613488608
2856.93,3.121393797,6998.75,4.803474447,2856.9,2.073743521,6998.75,2.098127839,2856.9,2.085107279,6998.75,1.865947033,2856.9,1.60254776,6998.75,1.465437782,2856.9,1.374865665,6998.75,4.050818297
2859.45,3.250353195,7026.05,4.348899676,2859.5,1.422782654,7026.05,1.66752456,2859.5,1.593088774,7026.05,1.86662057,2859.5,1.62545493,7026.05,1.085834971,2859.5,0.948208335,7026.05,3.428044632
2860.7,3.277298955,7053.36,4.119892607,2860.7,1.710298523,7053.36,1.938531069,2860.7,2.01354155,7053.36,1.873533303,2860.7,1.650508118,7053.36,2.673467814,2860.7,1.042653635,7053.36,4.073763855
2863.22,3.402106811,7080.66,5.183152851,2863.2,0.870077889,7080.66,1.837708341,2863.2,1.466337069,7080.66,1.861895507,2863.2,1.609618471,7080.66,0.748787747,2863.2,0.790410486,7080.66,3.964685732
2865.74,3.188970159,7107.97,4.427960541,2865.7,0.54897739,7107.97,2.159351618,2865.7,1.286576333,7107.97,1.871266032,2865.7,1.610183109,7107.97,2.030263155,2865.7,0.650587566,7107.97,3.883494922
2868.26,3.173442795,7135.27,5.518869327,2868.3,2.394643237,7135.27,1.751018971,2868.3,2.426697264,7135.27,1.86302341,2868.3,1.624637945,7135.27,-1.009890711,2868.3,1.671741796,7135.27,3.234196459
2870.77,3.082459519,7162.58,4.657089866,2870.8,1.119446376,7162.58,0.981090891,2870.8,1.628208015,7162.58,1.890329099,2870.8,1.636445635,7162.58,-0.423754329,2870.8,1.00295117,7162.58,2.747138735
2873.29,3.047952973,7189.88,4.724781614,2873.3,1.092181398,7189.88,1.758043646,2873.3,1.722079549,7189.88,1.865854666,2873.3,1.60965163,7189.88,0.657741216,2873.3,0.976009967,7189.88,3.551693977
2874.55,3.392441209,7217.18,4.637252733,2874.6,1.737692248,7217.18,1.762304611,2874.6,1.229948291,7217.18,1.850251719,2874.6,1.618627654,7217.18,0.152294414,2874.6,0.505548567,7217.18,3.277144733
2877.07,3.219941923,7244.49,4.88697294,2877.1,1.206708784,7244.49,1.5994318,2877.1,1.636466585,7244.49,1.846664422,2877.1,1.604460639,7244.49,-0.251883541,2877.1,0.790944924,7244.49,3.352868649
2879.58,3.178552111,7271.79,6.625392368,2879.6,1.511085134,7271.79,1.80126282,2879.6,1.66603358,7271.79,1.862679399,2879.6,1.62837096,7271.79,-3.264843272,2879.6,1.033229529,7271.79,3.506757877
2882.1,3.250055868,7299.1,5.969389339,2882.1,1.251191876,7299.1,2.227996271,2882.1,1.389037847,7299.1,1.839508741,2882.1,1.639825572,7299.1,-0.998851998,2882.1,0.756998653,7299.1,4.018183201
2884.62,3.233449955,7326.4,5.03396464,2884.6,0.914608646,7326.4,2.09767289,2884.6,1.15046565,7326.4,1.885569434,2884.6,1.581367538,7326.4,0.777261741,2884.6,0.435812264,7326.4,4.081062298
2885.88,3.218968844,7353.71,4.935617818,2885.9,1.930956599,7353.71,1.75673368,2885.9,1.719979787,7353.71,1.84382377,2885.9,1.60883021,7353.71,0.881696722,2885.9,1.107233032,7353.71,3.921606566
2888.39,3.194258099,7381.01,6.462462001,2888.4,1.370824439,7381.01,NaN,2888.4,1.38189875,7381.01,1.869977827,2888.4,1.678001424,7381.01,NaN,2888.4,0.625093717,7381.01,NaN
2890.91,3.308642412,7408.32,5.138048719,2890.9,0.937246097,7408.32,NaN,2890.9,1.247708198,7408.32,1.895144227,2890.9,1.633870831,7408.32,NaN,2890.9,0.554561017,7408.32,NaN
2893.43,3.252054224,7435.62,5.208740719,2893.4,1.536080128,7435.62,2.035697497,2893.4,1.398415722,7435.62,1.831282938,2893.4,1.638460328,7435.62,0.813249359,2893.4,0.921156922,7435.62,3.930424091
2895.95,3.096003875,7462.93,4.561422167,2896,1.501896371,7462.93,1.638177504,2896,1.864232118,7462.93,1.846429818,2896,1.593798537,7462.93,0.931659159,2896,0.980829253,7462.93,3.414039735
2898.46,3.21086215,7490.23,5.042263152,2898.5,1.329975931,7490.23,1.616596681,2898.5,1.423681893,7490.23,1.814147504,2898.5,1.590140007,7490.23,-0.69739918,2898.5,0.702625925,7490.23,3.096787761
2899.72,3.230326722,7517.54,5.111862278,2899.7,0.921988753,7517.54,1.603142752,2899.7,1.309618993,7517.54,1.873925029,2899.7,1.634484324,7517.54,0.611592965,2899.7,0.659245629,7517.54,3.800762768
2902.24,3.176686776,7544.84,6.248725313,2902.2,1.278405399,7544.84,1.994665886,2902.2,1.579447199,7544.84,1.857477083,2902.2,1.603068896,7544.84,0.076671689,2902.2,0.888639201,7544.84,4.519067487
2904.76,3.21907885,7572.15,5.249652195,2904.8,1.222077158,7572.15,1.871493208,2904.8,1.33196001,7572.15,1.838915695,2904.8,1.603269266,7572.15,0.382547764,2904.8,0.63881283,7572.15,3.690128674
2907.27,3.094938154,7599.45,4.82255359,2907.3,1.252762968,7599.45,1.868407349,2907.3,1.324529767,7599.45,1.839473877,2907.3,1.618801107,7599.45,0.956443492,2907.3,0.600437782,7599.45,3.651222735
2909.79,3.133250553,7626.76,4.949885003,2909.8,0.594987416,7626.76,2.22286727,2909.8,1.371964536,7626.76,1.870806322,2909.8,1.618556723,7626.76,3.247276951,2909.8,0.748497276,7626.76,5.023282256
2911.05,3.098483755,7654.06,5.449047569,2911.1,1.098612289,7654.06,2.254752314,2911.1,1.577102532,7654.06,1.890450179,2911.1,1.58431439,7654.06,1.855058129,2911.1,0.715620036,7654.06,4.77968356
2913.57,2.93587144,7681.37,5.207592811,2913.6,1.034896474,7681.37,2.203809483,2913.6,1.215022641,7681.37,1.80547834,2913.6,1.608701768,7681.37,1.581550944,2913.6,0.52187546,7681.37,4.359618343
2916.08,3.115653694,7708.67,4.900971383,2916.1,1.105605324,7708.67,2.160691005,2916.1,1.523765352,7708.67,1.823995568,2916.1,1.638631949,7708.67,4.017854682,2916.1,0.744440475,7708.67,5.377013013
2918.6,3.399387836,7735.97,5.026609587,2918.6,1.697349785,7735.97,1.878099448,2918.6,1.382910263,7735.97,1.87307046,2918.6,1.615471941,7735.97,0.829868408,2918.6,0.637577329,7735.97,3.685826017
2921.12,3.079942111,7763.28,5.219077367,2921.1,0.721205133,7763.28,1.654159778,2921.1,1.515752428,7763.28,1.869514166,2921.1,1.605870113,7763.28,-0.789112149,2921.1,0.672612578,7763.28,3.041032033
2923.64,3.17082884,7790.58,5.225279056,2923.6,1.429779473,7790.58,1.736326535,2923.6,1.445610938,7790.58,1.865568026,2923.6,1.640365655,7790.58,-0.407657087,2923.6,0.828066498,7790.58,3.33729358
