SH20M1H_mean_age,Ln_Fe_Mn,SH20M1H_mean_age,Ln_Mn_Ti,SH20M1H_mean_age,Ln_Br_Ti,SH20M1H_mean_age,Ln_inc_coh,SH20M1H_mean_age,Ln_Ca_Ti
1129.92,3.935341243,1129.92,-0.21182234,1129.92,1.2456532,1129.92,1.712232743,1129.92,2.053102109
1133.3,3.791331899,1133.3,0.948278208,1133.3,1.20036671,1133.3,1.740806647,1133.3,2.464129522
1136.67,3.730684354,1136.67,0.62228986,1136.67,1.19097578,1136.67,1.73568876,1136.67,2.172282982
1140.05,3.877943298,1140.05,0.562798909,1140.05,1.33424922,1140.05,1.698970528,1140.05,2.304613491
1143.43,4.000752844,1143.43,0.068631971,1143.43,1.135971085,1143.43,1.702475288,1143.43,2.272673572
1146.8,3.993047913,1146.8,-0.286283299,1146.8,1.126002085,1146.8,1.722139243,1146.8,2.1890362
1150.18,3.680476479,1150.18,0.605199042,1150.18,1.302773913,1150.18,1.715326972,1150.18,2.257393099
1153.55,3.80152109,1153.55,-0.343305688,1153.55,0.794748207,1153.55,1.75103481,1153.55,1.828882323
1156.93,3.371326218,1156.93,1.414023069,1156.93,1.239932658,1156.93,1.732429478,1156.93,2.366717688
1160.31,3.079813638,1160.31,1.202787877,1160.31,0.995475754,1160.31,1.747694313,1160.31,2.037064592
1163.68,3.704339047,1163.68,-0.213089196,1163.68,0.809714627,1163.68,1.717507571,1163.68,1.829540541
1167.06,3.757244822,1167.06,0.026136863,1167.06,0.902581864,1167.06,1.714290685,1167.06,1.966952199
1170.44,3.209229448,1170.44,1.024204011,1170.44,1.178949831,1170.44,1.726917658,1170.44,2.023201823
1173.81,3.504251575,1173.81,0.615654834,1173.81,1.234252291,1173.81,1.732131142,1173.81,1.97305169
1177.19,3.982489046,1177.19,-0.701059379,1177.19,0.956138699,1177.19,1.734860703,1177.19,1.734432974
1180.57,3.63111704,1180.57,-0.080556427,1180.57,1.122825239,1180.57,1.700014356,1180.57,1.74086353
1183.94,3.95305305,1183.94,-0.152027313,1183.94,1.050170891,1183.94,1.736243566,1183.94,1.976188508
1195.95,3.745323468,1195.95,0.273950818,1195.95,0.86816274,1195.95,1.740892183,1195.95,2.027928007
1207.96,3.964923116,1207.96,-0.433517883,1207.96,1.082757315,1207.96,1.708143165,1207.96,1.83869413
1219.97,3.883300716,1219.97,0.249009852,1219.97,1.098379143,1219.97,1.701377884,1219.97,2.181371522
1231.98,3.811026004,1231.98,0.111959025,1231.98,0.989536399,1231.98,1.73172749,1231.98,2.069610769
1243.99,3.646482059,1243.99,0.139146204,1243.99,1.051241844,1243.99,1.68109008,1243.99,1.897939321
1256,3.797028417,1256,-0.218191761,1256,0.862602994,1256,1.717308556,1256,1.84002621
1268,4.06371771,1268,-0.683772506,1268,1.139472249,1268,1.733659347,1268,1.888955256
1280.01,3.903990834,1280.01,0.065183789,1280.01,1.029827112,1280.01,1.701529372,1280.01,2.093352948
1292.02,3.966302662,1292.02,-0.317663077,1292.02,0.907962401,1292.02,1.737084678,1292.02,2.144010942
1304.03,4.068824198,1304.03,-0.629477537,1304.03,1.073323672,1304.03,1.72593947,1304.03,1.95672638
1316.04,4.047390319,1316.04,-0.361714589,1316.04,1.168175583,1316.04,1.720456178,1316.04,2.039069086
1328.05,3.975909655,1328.05,-0.706047896,1328.05,0.915844754,1328.05,1.699508936,1328.05,1.882225558
1340.06,3.886914017,1340.06,-0.216038066,1340.06,0.983683837,1340.06,1.706364268,1340.06,1.927517462
1352.06,3.618890567,1352.06,0.586684492,1352.06,1.247834715,1352.06,1.724972689,1352.06,1.975967056
1364.07,3.631659119,1364.07,0.231899779,1364.07,1.097002465,1364.07,1.718480648,1364.07,1.912985364
1376.08,3.572345638,1376.08,-0.053963497,1376.08,0.992180136,1376.08,1.704385708,1376.08,1.711878718
1388.09,3.534692117,1388.09,0.395007431,1388.09,1.150151781,1388.09,1.699312084,1388.09,1.966260447
1400.1,3.891067255,1400.1,-0.28295435,1400.1,1.052138418,1400.1,1.739424216,1400.1,1.937654168
1412.11,4.144279546,1412.11,-0.398278721,1412.11,0.977305729,1412.11,1.715990909,1412.11,2.112917471
1424.11,3.540558892,1424.11,0.556738594,1424.11,1.037029188,1424.11,1.713225172,1424.11,2.109753958
1436.12,3.607747565,1436.12,0.717235398,1436.12,1.246027835,1436.12,1.710596062,1436.12,2.175566717
1448.13,3.900561344,1448.13,0.418398278,1448.13,1.306859489,1448.13,1.717225105,1448.13,2.267356401
1460.14,3.690065901,1460.14,0.221414543,1460.14,0.820554935,1460.14,1.690822686,1460.14,1.869827843
1472.15,4.011902881,1472.15,-0.175881357,1472.15,0.943292005,1472.15,1.647268733,1472.15,2.115144071
1484.16,3.868677069,1484.16,0.010049177,1484.16,1.121207382,1484.16,1.684466681,1484.16,1.953700373
1496.17,4.057733297,1496.17,0.215095247,1496.17,1.208074039,1496.17,1.666598378,1496.17,2.282905535
1508.17,3.996900491,1508.17,-0.069466047,1508.17,1.173132366,1508.17,1.699051156,1508.17,2.08102257
1520.18,3.970008145,1520.18,0.034690133,1520.18,0.98506429,1520.18,1.681941875,1520.18,2.140984859
1532.19,4.170042179,1532.19,-0.315294597,1532.19,1.30644779,1532.19,1.676036866,1532.19,2.14535779
1544.2,3.849423646,1544.2,0.021085828,1544.2,1.138759846,1544.2,1.701961629,1544.2,1.977486527
1556.21,4.030679976,1556.21,-0.41370796,1556.21,1.044576448,1556.21,1.714714981,1556.21,1.925081108
1568.22,3.843402089,1568.22,-0.229837363,1568.22,0.843229809,1568.22,1.666197365,1568.22,1.862353288
1580.23,4.234187921,1580.23,-1.038608681,1580.23,0.844199835,1580.23,1.646590962,1580.23,1.799976442
1592.23,4.25760907,1592.23,-1.179179881,1592.23,0.894814594,1592.23,1.668187757,1592.23,1.779638109
1604.24,3.872947736,1604.24,-0.27802417,1604.24,0.703129975,1604.24,1.597653264,1604.24,1.78661807
1616.25,4.04312467,1616.25,-0.865059294,1616.25,0.79127268,1616.25,1.626377194,1616.25,1.676668225
1628.26,4.037211503,1628.26,-0.975998872,1628.26,0.684648811,1628.26,1.625832344,1628.26,1.619336404
1640.27,3.874593595,1640.27,0.051397165,1640.27,1.184503833,1640.27,1.634537805,1640.27,2.00619108
1652.28,3.76944114,1652.28,-0.008339465,1652.28,0.366816271,1652.28,1.622430071,1652.28,1.8178947
1664.29,3.911204827,1664.29,-0.500293775,1664.29,0.903034849,1664.29,1.598759288,1664.29,1.681758574
1676.29,3.941156517,1676.29,-0.859162385,1676.29,0.825410445,1676.29,1.603457704,1676.29,1.464521198
1688.3,3.735347371,1688.3,-0.227079764,1688.3,0.809286049,1688.3,1.626935477,1688.3,1.638040475
1700.31,3.961724996,1700.31,-0.584275185,1700.31,0.93801181,1700.31,1.635527353,1700.31,1.641025423
1712.32,4.032710909,1712.32,-0.224573659,1712.32,0.978971655,1712.32,1.617309235,1712.32,1.803351825
1724.33,3.652442965,1724.33,-0.051371121,1724.33,0.917382289,1724.33,1.647068171,1724.33,1.593068499
1736.34,3.459186247,1736.34,0.52997574,1736.34,1.100591223,1736.34,1.663406877,1736.34,1.740303719
1748.35,3.614470014,1748.35,0.398843062,1748.35,1.15438338,1748.35,1.611194961,1748.35,1.60309372
1760.35,3.738947166,1760.35,0.120601215,1760.35,1.142221357,1760.35,1.647267482,1760.35,1.702090283
1772.36,3.689878954,1772.36,-0.492215552,1772.36,0.865168937,1772.36,1.653027765,1772.36,1.366465555
1784.37,4.14277595,1784.37,-0.887141671,1784.37,0.890956656,1784.37,1.592440569,1784.37,1.665396566
1796.38,4.219105824,1796.38,-0.74841456,1796.38,0.916789925,1796.38,1.583922229,1796.38,1.745774356
1808.39,4.098950527,1808.39,-0.68829215,1808.39,1.028165993,1808.39,1.549676422,1808.39,1.627219086
1820.4,3.829534387,1820.4,0.021492958,1820.4,0.688315368,1820.4,1.585155735,1820.4,1.979172089
1832.41,3.860119893,1832.41,0.137598183,1832.41,0.642646245,1832.41,1.569590975,1832.41,2.121957017
1844.41,3.885249159,1844.41,0.47218828,1844.41,1.259234082,1844.41,1.545031833,1844.41,2.195868645
1856.42,3.915802263,1856.42,0.14469612,1856.42,0.951202441,1856.42,1.594796876,1856.42,2.157219243
1868.43,3.929340542,1868.43,0.320065842,1868.43,1.054881763,1868.43,1.535692348,1868.43,2.172546137
1880.44,4.05054194,1880.44,-0.409756468,1880.44,1.019862982,1880.44,1.549524781,1880.44,1.91130462
1892.45,4.060292419,1892.45,-0.004264084,1892.45,1.148321443,1892.45,1.599697858,1892.45,2.033979168
1904.46,4.15827015,1904.46,-0.633431922,1904.46,1.008350429,1904.46,1.565781011,1904.46,1.949983474
1916.47,4.143275186,1916.47,-0.24983249,1916.47,1.130570528,1916.47,1.536521126,1916.47,2.03808416
1928.47,4.112414634,1928.47,-0.415957775,1928.47,1.005753175,1928.47,1.595796778,1928.47,1.890621181
1940.48,4.031401316,1940.48,0.095033738,1940.48,1.187556805,1940.48,1.629782437,1940.48,2.107684754
1952.49,3.842308373,1952.49,-0.124120367,1952.49,0.936873175,1952.49,1.659043749,1952.49,1.806653362
1964.5,4.062266904,1964.5,-0.259928389,1964.5,0.759671401,1964.5,1.604443777,1964.5,2.021616786
1976.51,3.885287188,1976.51,0.044826288,1976.51,1.060373134,1976.51,1.66155165,1976.51,2.018790072
1988.52,4.10318515,1988.52,-0.021939031,1988.52,1.086088624,1988.52,1.653609131,1988.52,2.179623382
2000.53,4.232606129,2000.53,-0.495949532,2000.53,1.163400238,2000.53,1.644291392,2000.53,1.967733165
2012.53,4.206940148,2012.53,-0.686846222,2012.53,1.004798437,2012.53,1.644841827,2012.53,1.90703508
2024.54,4.0292324,2024.54,-0.331887482,2024.54,1.055275736,2024.54,1.639098372,2024.54,1.878675056
2036.55,4.016777498,2036.55,0.173120166,2036.55,1.067139151,2036.55,1.671545939,2036.55,2.157913157
2048.56,4.134324097,2048.56,-0.203255866,2048.56,1.119526156,2048.56,1.653216139,2048.56,2.034784391
2060.57,4.38785378,2060.57,-0.452512071,2060.57,1.086088624,2060.57,1.707186127,2060.57,2.214436706
2072.58,4.461173261,2072.58,-0.676218997,2072.58,1.262255499,2072.58,1.655595226,2072.58,2.239671268
2084.59,4.150284578,2084.59,0.52997574,2084.59,1.309872327,2084.59,1.668367783,2084.59,2.446097375
2096.59,4.430083061,2096.59,-0.01047791,2096.59,1.213061894,2096.59,1.638606166,2096.59,2.348624224
2108.6,4.73416386,2108.6,-0.520600769,2108.6,1.059592495,2108.6,1.629339067,2108.6,2.290245117
2120.61,4.689855944,2120.61,-0.75290297,2120.61,1.142659945,2120.61,1.685113821,2120.61,2.234049992
2132.62,4.636143844,2132.62,-1.045325843,2132.62,1.207094387,2132.62,1.657293934,2132.62,1.914049047
2144.63,4.652807612,2144.63,-0.664186145,2144.63,1.238714152,2144.63,1.710707562,2144.63,2.14718122
2156.64,4.585621373,2156.64,-0.962305315,2156.64,0.971045657,2156.64,1.674183623,2156.64,1.761232879
2168.65,4.72658299,2168.65,-0.632542883,2168.65,0.736779548,2168.65,1.644649044,2168.65,2.423842674
2180.65,4.351581906,2180.65,-0.552253314,2180.65,1.076267042,2180.65,1.670538005,2180.65,2.133508763
2192.66,3.876936496,2192.66,0.387306541,2192.66,0.973452133,2192.66,1.681970461,2192.66,2.118236166
2204.67,4.374191451,2204.67,-0.312482562,2204.67,0.895692012,2204.67,1.627131025,2204.67,2.195273357
2216.68,4.109970428,2216.68,-0.562856694,2216.68,0.929282224,2216.68,1.635692846,2216.68,1.92882361
2228.69,3.997328554,2228.69,-0.421294418,2228.69,0.723176367,2228.69,1.700502593,2228.69,2.041364086
2240.7,4.127867254,2240.7,-0.81318505,2240.7,0.916674196,2240.7,1.608229101,2240.7,1.764639163
2252.71,3.94731135,2252.71,-0.858546273,2252.71,0.860947575,2252.71,1.650401582,2252.71,1.483641324
2264.71,3.783580682,2264.71,-0.566228918,2264.71,0.211346686,2264.71,1.653095549,2264.71,1.389099412
2276.72,3.926096174,2276.72,-0.997497486,2276.72,0.769916482,2276.72,1.607135916,2276.72,1.222376919
2288.73,3.81647336,2288.73,-0.869947345,2288.73,0.449495735,2288.73,1.632762711,2288.73,1.272603619
2300.74,4.121617234,2300.74,-1.542055153,2300.74,0.741297791,2300.74,1.609349647,2300.74,1.227229666
2312.75,3.890552782,2312.75,-0.851770123,2312.75,0.72715298,2312.75,1.589285302,2312.75,1.40568018
2324.76,3.80534475,2324.76,-0.690514059,2324.76,0.92830086,2324.76,1.60409458,2324.76,1.405095563
2336.76,3.96700514,2336.76,-0.854331295,2336.76,0.697375386,2336.76,1.576664307,2336.76,1.496852613
2348.77,3.903320755,2348.77,-0.731879055,2348.77,0.660119454,2348.77,1.478345648,2348.77,1.298668545
2360.78,3.995895331,2360.78,-1.261571215,2360.78,0.654048315,2360.78,1.576453792,2360.78,1.179773833
2372.79,4.073120926,2372.79,-1.071220786,2372.79,0.588621437,2372.79,1.532132441,2372.79,1.324983881
2384.8,4.089788746,2384.8,-1.112865779,2384.8,0.671456972,2384.8,1.550165105,2384.8,1.277331133
2396.81,4.023778522,2396.81,-0.92036362,2396.81,0.724545332,2396.81,1.523763312,2396.81,1.517689663
2408.82,4.225965173,2408.82,-1.154722544,2408.82,0.364092473,2408.82,1.513180487,2408.82,1.420378378
2420.82,3.998571848,2420.82,-0.767629706,2420.82,0.408790609,2420.82,1.515623388,2420.82,1.186766803
2432.83,4.348320989,2432.83,-1.309640768,2432.83,0.380622919,2432.83,1.50620722,2432.83,1.255786195
2444.84,4.175992602,2444.84,-0.792595361,2444.84,0.83378175,2444.84,1.508611774,2444.84,1.337451229
2456.85,4.295814139,2456.85,-0.870477587,2456.85,0.79078709,2456.85,1.51350394,2456.85,1.482673488
2468.86,4.427259057,2468.86,-1.227897199,2468.86,0.696042503,2468.86,1.519011112,2468.86,1.385177666
2480.87,4.190186233,2480.87,-0.913748165,2480.87,0.672923602,2480.87,1.483404381,2480.87,1.340088959
2492.88,4.174159324,2492.88,-0.886840753,2492.88,0.667819946,2492.88,1.481554314,2492.88,1.396851644
2504.88,4.103466423,2504.88,-0.688476726,2504.88,0.243175642,2504.88,1.534891911,2504.88,1.218230985
2516.89,4.032660176,2516.89,-1.169573527,2516.89,0.542514678,2516.89,1.470683333,2516.89,0.966661091
2528.9,4.056590399,2528.9,-1.36554602,2528.9,0.386959207,2528.9,1.468652897,2528.9,0.825234369
2540.91,4.114517857,2540.91,-1.377252092,2540.91,0.483884286,2540.91,1.515189316,2540.91,1.022228401
2552.92,4.012096186,2552.92,-1.251862544,2552.92,0.602541888,2552.92,1.511287883,2552.92,0.885636991
2564.93,4.04244145,2564.93,-1.182853458,2564.93,0.718295475,2564.93,1.46233066,2564.93,0.987633781
2576.94,4.054437421,2576.94,-1.220005804,2576.94,0.530422843,2576.94,1.522008237,2576.94,1.103066639
2588.94,3.791711608,2588.94,-0.582029853,2588.94,0.633177131,2588.94,1.490780369,2588.94,1.21322634
2600.95,3.930082878,2600.95,-1.017651414,2600.95,0.378608435,2600.95,1.48407527,2600.95,1.12278265
2612.96,3.922628051,2612.96,-1.27490682,2612.96,0.44457411,2612.96,1.560286798,2612.96,1.034073768
2624.97,4.103553442,2624.97,-1.602267811,2624.97,0.637279226,2624.97,1.494872633,2624.97,1.048806849
2636.98,3.887813384,2636.98,-1.076089768,2636.98,0.611483814,2636.98,1.493079523,2636.98,0.947698905
2648.99,3.867093123,2648.99,-0.883687924,2648.99,NaN,2648.99,1.448453903,2648.99,1.02460983
2661,3.83507541,2661,-0.633431922,2661,0.724019915,2661,1.455067138,2661,1.033257108
2673,3.980761876,2673,-1.229896663,2673,0.312132463,2673,1.501037502,2673,0.920613505
2685.01,4.155367908,2685.01,-0.903991337,2685.01,0.508457911,2685.01,1.492405248,2685.01,1.2342582
2697.02,4.013219884,2697.02,-0.92808821,2697.02,0.778158771,2697.02,1.545859865,2697.02,1.133994226
2709.03,3.976870414,2709.03,-1.114047468,2709.03,0.638128632,2709.03,1.514182874,2709.03,1.120544544
2721.04,4.046109799,2721.04,-0.713946559,2721.04,0.754222534,2721.04,1.569451474,2721.04,1.365299888
2733.05,3.806950115,2733.05,-0.21182234,2733.05,0.435131558,2733.05,1.541378922,2733.05,1.456073551
2745.06,3.823685118,2745.06,-0.049976959,2745.06,0.598453749,2745.06,1.546641122,2745.06,1.64276344
2757.06,4.175590559,2757.06,-1.120831,2757.06,0.670541915,2757.06,1.544890185,2757.06,1.271791392
2769.07,3.966454229,2769.07,-0.559315593,2769.07,0.67458419,2769.07,1.564112424,2769.07,1.444401992
2781.08,4.044500123,2781.08,-0.997295905,2781.08,0.608550661,2781.08,1.536091265,2781.08,1.314283825
2793.09,3.954232364,2793.09,-1.070696411,2793.09,0.4294189,2793.09,1.507327318,2793.09,1.258205594
2805.1,3.874356945,2805.1,-0.78752856,2805.1,0.210617382,2805.1,1.565727798,2805.1,1.226630828
2817.11,3.8473308,2817.11,-1.168348925,2817.11,0.287934503,2817.11,1.467233784,2817.11,1.044510646
2829.12,3.854786677,2829.12,-1.00134319,2829.12,0.441040996,2829.12,1.476686224,2829.12,0.943689706
2841.12,3.630885634,2841.12,-0.79423773,2841.12,0.453412192,2841.12,1.421700467,2841.12,0.825943009
2853.13,3.588771051,2853.13,-0.4663058,2853.13,0.527030357,2853.13,1.406066957,2853.13,0.910993709
2865.14,3.606435785,2865.14,-0.712783463,2865.14,0.1777969,2865.14,1.401921041,2865.14,0.860845305
2877.15,3.865928235,2877.15,-1.398990594,2877.15,0.323226763,2877.15,1.374334618,2877.15,0.788885412
2889.16,3.834489366,2889.16,-1.257332274,2889.16,0.399353925,2889.16,1.409135898,2889.16,0.78118053
2901.17,3.540616426,2901.17,-0.849822324,2901.17,0.14305502,2901.17,1.417106585,2901.17,0.652528843
2913.18,3.808042579,2913.18,-0.973157469,2913.18,0.397440038,2913.18,1.452534534,2913.18,0.982760377
2925.18,3.745421147,2925.18,-1.01166164,2925.18,0.272656931,2925.18,1.49283129,2925.18,0.849579309
2937.19,3.844516404,2937.19,-0.975927293,2937.19,-0.202234536,2937.19,1.530819744,2937.19,0.945849534
2949.2,3.69305361,2949.2,-0.713114639,2949.2,0.350520362,2949.2,1.510226217,2949.2,0.914658966
2961.21,3.868509219,2961.21,-0.934447805,2961.21,-1.160332604,2961.21,1.495372325,2961.21,0.958588032
2973.22,3.720744255,2973.22,-1.022676305,2973.22,NaN,2973.22,1.544749751,2973.22,0.751178728
2985.23,3.747061409,2985.23,-0.987542865,2985.23,0.315308572,2985.23,1.57774048,2985.23,0.868140141
2997.24,3.725939278,2997.24,-1.110692525,2997.24,NaN,2997.24,1.560160843,2997.24,0.715961858
3009.24,3.911915761,3009.24,-0.887649816,3009.24,0.696907505,3009.24,1.582653681,3009.24,1.010669668
3021.25,4.056709688,3021.25,-1.430932922,3021.25,0.269935683,3021.25,1.612066035,3021.25,0.854742607
3033.26,3.871741211,3033.26,-0.914548439,3033.26,0.417115507,3033.26,1.588069151,3033.26,1.132393279
3045.27,4.127134385,3045.27,-1.122171175,3045.27,0.435131558,3045.27,1.640178856,3045.27,1.320575202
3057.28,3.911343529,3057.28,-0.922021124,3057.28,0.619611189,3057.28,1.629252103,3057.28,1.443583794
3069.29,4.078337871,3069.29,-0.974989935,3069.29,0.804442722,3069.29,1.616927146,3069.29,1.376678902
3081.3,3.940288935,3081.3,-1.093744196,3081.3,0.474076027,3081.3,1.680339181,3081.3,1.221603878
3093.3,4.139768564,3093.3,-1.214870428,3093.3,0.876946715,3093.3,1.635210431,3093.3,1.377824861
3105.31,4.084324975,3105.31,-1.333384778,3105.31,0.621637654,3105.31,1.645245782,3105.31,1.336930638
3117.32,3.957741467,3117.32,-0.82695077,3117.32,0.651343582,3117.32,1.621802251,3117.32,1.493185738
3129.33,4.174783702,3129.33,-1.23727216,3129.33,0.896731602,3129.33,1.625716689,3129.33,1.541806512
3141.34,4.316747098,3141.34,-1.471074959,3141.34,0.779981424,3141.34,1.645436124,3141.34,1.688105257
3153.35,4.009809456,3153.35,-0.987410656,3153.35,0.739329026,3153.35,1.645586874,3153.35,1.707515877
3165.36,3.879714199,3165.36,-0.829915945,3165.36,0.888140116,3165.36,1.683240336,3165.36,1.546837656
3177.36,4.414042849,3177.36,-1.32256189,3177.36,1.025593742,3177.36,1.675971827,3177.36,1.605971704
3189.37,4.348064797,3189.37,-1.348567775,3189.37,0.919579873,3189.37,1.694887745,3189.37,1.626709499
3201.38,4.258217413,3201.38,-1.003702761,3201.38,0.997174238,3201.38,1.666642718,3201.38,1.776848334
3213.39,4.135910466,3213.39,-1.314441712,3213.39,0.621372722,3213.39,1.67909697,3213.39,1.624660689
3225.4,3.975373321,3225.4,-0.968494968,3225.4,0.851952976,3225.4,1.689517076,3225.4,1.629957643
3237.41,4.163168479,3237.41,-1.138801891,3237.41,0.94880922,3237.41,1.664210402,3237.41,1.672550336
3249.41,3.722937049,3249.41,-0.573580398,3249.41,0.95141434,3249.41,1.661033843,3249.41,1.504390337
3261.42,3.891161753,3261.42,-1.174288297,3261.42,0.733929462,3261.42,1.697349785,3261.42,1.440229
