1_Fe_Mn_&_Mn_Ti: Series 1 = Ln(Fe/Mn); Series 2 = Ln(Mn/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,2_Fe_Mn_&_Br_Ti: Series 1 = Ln(Fe/Mn); Series 2 = Ln(Br/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,3_Mn_Ti_&_Br_Ti: Series 1 = Ln(Mn/Ti); Series 2 = Ln(Br/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,4_Fe_Mn_&_Inc_Coh: Series 1 = Ln(Fe/Mn); Series 2 = Ln(inc/Coh); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,5_Mn_Ti_&_Ca_Ti: Series 1 = Ln(Mn/Ti); Series 2 = Ln(Ca/Ti); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,,6_Br_Ti_&_Inc_Coh: Series 1 = Ln(Br/Ti); Series 2 = Ln(Inc/Coh); 10-yr interpolated,,,,,,,,,,,,,,,,,,,,,,,,,,
s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,s2x,series2_input,s1xn,s1n,series1ydl,series1ydlnorm,s2xn,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect,s1x,series1_input,series2_input,s2xn,s1xn,s1n,series1ydl,series1ydlnorm,s2x,s2n,series2ydl,series2ydlnorm,sx1inter_sx2inter_x2_x4,sy1inter,sy1norminter,sy2inter,sy2norminter,y2s ,y2sl ,y2sln ,y4s ,y4sl ,y4sln ,s1period,s2period,msc,frcspect
29201.2,3.588413342,29201.2,0.45062735,,,,,,,,,,,,,,,,,,,,,,,,29201.2,3.588413342,29201.2,-2.818398258,,,,,,,,,,,,,,,,,,,,,,,,29201.2,0.45062735,29201.2,-2.818398258,,,,,,,,,,,,,,,,,,,,,,,,29201.2,3.588413342,29201.2,1.197143767,,,,,,,,,,,,,,,,,,,,,,,,29201.2,0.45062735,29201.2,-0.26728038,,,,,,,,,,,,,,,,,,,,,,,,29201.2,-2.818398258,29201.2,1.197143767,,,,,,,,,,,,,,,,,,,,,,,
29202,3.596299157,29202,0.603814001,,,,,,,,,,,,,,,,,,,,,,,,29202,3.596299157,29202,-1.080912712,,,,,,,,,,,,,,,,,,,,,,,,29202,0.603814001,29202,-1.080912712,,,,,,,,,,,,,,,,,,,,,,,,29202,3.596299157,29202,1.115626736,,,,,,,,,,,,,,,,,,,,,,,,29202,0.603814001,29202,-0.11905936,,,,,,,,,,,,,,,,,,,,,,,,29202,-1.080912712,29202,1.115626736,,,,,,,,,,,,,,,,,,,,,,,
29202.9,3.641477215,29202.9,0.306122665,,,,,,,,,,,,,,,,,,,,,,,,29202.9,3.641477215,29202.9,-1.851881199,,,,,,,,,,,,,,,,,,,,,,,,29202.9,0.306122665,29202.9,-1.851881199,,,,,,,,,,,,,,,,,,,,,,,,29202.9,3.641477215,29202.9,1.182167772,,,,,,,,,,,,,,,,,,,,,,,,29202.9,0.306122665,29202.9,-0.409497372,,,,,,,,,,,,,,,,,,,,,,,,29202.9,-1.851881199,29202.9,1.182167772,,,,,,,,,,,,,,,,,,,,,,,
29203.8,3.712152564,29203.8,0.114557226,,,,,,,,,,,,,,,,,,,,,,,,29203.8,3.712152564,29203.8,-1.728580568,,,,,,,,,,,,,,,,,,,,,,,,29203.8,0.114557226,29203.8,-1.728580568,,,,,,,,,,,,,,,,,,,,,,,,29203.8,3.712152564,29203.8,1.198770038,,,,,,,,,,,,,,,,,,,,,,,,29203.8,0.114557226,29203.8,-0.342286206,,,,,,,,,,,,,,,,,,,,,,,,29203.8,-1.728580568,29203.8,1.198770038,,,,,,,,,,,,,,,,,,,,,,,
29204.7,3.68269099,29204.7,0.229210304,,,,,,,,,,,,,,,,,,,,,,,,29204.7,3.68269099,29204.7,-1.981001469,,,,,,,,,,,,,,,,,,,,,,,,29204.7,0.229210304,29204.7,-1.981001469,,,,,,,,,,,,,,,,,,,,,,,,29204.7,3.68269099,29204.7,1.191018763,,,,,,,,,,,,,,,,,,,,,,,,29204.7,0.229210304,29204.7,-0.191695989,,,,,,,,,,,,,,,,,,,,,,,,29204.7,-1.981001469,29204.7,1.191018763,,,,,,,,,,,,,,,,,,,,,,,
29205.6,3.701135689,29205.6,0.087930073,,,,,,,,,,,,,,,,,,,,,,,,29205.6,3.701135689,29205.6,-2.03626937,,,,,,,,,,,,,,,,,,,,,,,,29205.6,0.087930073,29205.6,-2.03626937,,,,,,,,,,,,,,,,,,,,,,,,29205.6,3.701135689,29205.6,1.169016367,,,,,,,,,,,,,,,,,,,,,,,,29205.6,0.087930073,29205.6,-0.263467814,,,,,,,,,,,,,,,,,,,,,,,,29205.6,-2.03626937,29205.6,1.169016367,,,,,,,,,,,,,,,,,,,,,,,
29206.5,3.682030112,29206.5,0.119490978,,,,,,,,,,,,,,,,,,,,,,,,29206.5,3.682030112,29206.5,NaN,,,,,,,,,,,,,,,,,,,,,,,,29206.5,0.119490978,29206.5,NaN,,,,,,,,,,,,,,,,,,,,,,,,29206.5,3.682030112,29206.5,1.169739046,,,,,,,,,,,,,,,,,,,,,,,,29206.5,0.119490978,29206.5,-0.2135741,,,,,,,,,,,,,,,,,,,,,,,,29206.5,NaN,29206.5,1.169739046,,,,,,,,,,,,,,,,,,,,,,,
29207.4,3.740423177,29207.4,0.150480951,,,,,,,,,,,,,,,,,,,,,,,,29207.4,3.740423177,29207.4,NaN,,,,,,,,,,,,,,,,,,,,,,,,29207.4,0.150480951,29207.4,NaN,,,,,,,,,,,,,,,,,,,,,,,,29207.4,3.740423177,29207.4,1.182516583,,,,,,,,,,,,,,,,,,,,,,,,29207.4,0.150480951,29207.4,-0.125020703,,,,,,,,,,,,,,,,,,,,,,,,29207.4,NaN,29207.4,1.182516583,,,,,,,,,,,,,,,,,,,,,,,
29208.3,3.723360218,29208.3,0.020277192,,,,,,,,,,,,,,,,,,,,,,,,29208.3,3.723360218,29208.3,-2.127115011,,,,,,,,,,,,,,,,,,,,,,,,29208.3,0.020277192,29208.3,-2.127115011,,,,,,,,,,,,,,,,,,,,,,,,29208.3,3.723360218,29208.3,1.138811036,,,,,,,,,,,,,,,,,,,,,,,,29208.3,0.020277192,29208.3,-0.272282938,,,,,,,,,,,,,,,,,,,,,,,,29208.3,-2.127115011,29208.3,1.138811036,,,,,,,,,,,,,,,,,,,,,,,
29209.2,3.609545715,29209.2,0.078271228,,,,,,,,,,,,,,,,,,,,,,,,29209.2,3.609545715,29209.2,-2.969529901,,,,,,,,,,,,,,,,,,,,,,,,29209.2,0.078271228,29209.2,-2.969529901,,,,,,,,,,,,,,,,,,,,,,,,29209.2,3.609545715,29209.2,1.126533363,,,,,,,,,,,,,,,,,,,,,,,,29209.2,0.078271228,29209.2,-0.268400143,,,,,,,,,,,,,,,,,,,,,,,,29209.2,-2.969529901,29209.2,1.126533363,,,,,,,,,,,,,,,,,,,,,,,
29210,3.587421776,29210,0.161187245,,,,,,,,,,,,,,,,,,,,,,,,29210,3.587421776,29210,-2.060608593,,,,,,,,,,,,,,,,,,,,,,,,29210,0.161187245,29210,-2.060608593,,,,,,,,,,,,,,,,,,,,,,,,29210,3.587421776,29210,1.142560098,,,,,,,,,,,,,,,,,,,,,,,,29210,0.161187245,29210,-0.217929034,,,,,,,,,,,,,,,,,,,,,,,,29210,-2.060608593,29210,1.142560098,,,,,,,,,,,,,,,,,,,,,,,
29210.9,3.656769761,29210.9,-0.062679276,,,,,,,,,,,,,,,,,,,,,,,,29210.9,3.656769761,29210.9,-3.192942443,,,,,,,,,,,,,,,,,,,,,,,,29210.9,-0.062679276,29210.9,-3.192942443,,,,,,,,,,,,,,,,,,,,,,,,29210.9,3.656769761,29210.9,1.129713576,,,,,,,,,,,,,,,,,,,,,,,,29210.9,-0.062679276,29210.9,-0.300350928,,,,,,,,,,,,,,,,,,,,,,,,29210.9,-3.192942443,29210.9,1.129713576,,,,,,,,,,,,,,,,,,,,,,,
29211.8,3.654177413,29211.8,0.076400778,,,,,,,,,,,,,,,,,,,,,,,,29211.8,3.654177413,29211.8,-2.193450988,,,,,,,,,,,,,,,,,,,,,,,,29211.8,0.076400778,29211.8,-2.193450988,,,,,,,,,,,,,,,,,,,,,,,,29211.8,3.654177413,29211.8,1.139889617,,,,,,,,,,,,,,,,,,,,,,,,29211.8,0.076400778,29211.8,-0.204880342,,,,,,,,,,,,,,,,,,,,,,,,29211.8,-2.193450988,29211.8,1.139889617,,,,,,,,,,,,,,,,,,,,,,,
29212.7,3.611286814,29212.7,0.150743522,,,,,,,,,,,,,,,,,,,,,,,,29212.7,3.611286814,29212.7,-1.47764414,,,,,,,,,,,,,,,,,,,,,,,,29212.7,0.150743522,29212.7,-1.47764414,,,,,,,,,,,,,,,,,,,,,,,,29212.7,3.611286814,29212.7,1.126772372,,,,,,,,,,,,,,,,,,,,,,,,29212.7,0.150743522,29212.7,-0.15415068,,,,,,,,,,,,,,,,,,,,,,,,29212.7,-1.47764414,29212.7,1.126772372,,,,,,,,,,,,,,,,,,,,,,,
29213.6,3.689480013,29213.6,-0.09177512,,,,,,,,,,,,,,,,,,,,,,,,29213.6,3.689480013,29213.6,-3.677144198,,,,,,,,,,,,,,,,,,,,,,,,29213.6,-0.09177512,29213.6,-3.677144198,,,,,,,,,,,,,,,,,,,,,,,,29213.6,3.689480013,29213.6,1.063897377,,,,,,,,,,,,,,,,,,,,,,,,29213.6,-0.09177512,29213.6,-0.217677908,,,,,,,,,,,,,,,,,,,,,,,,29213.6,-3.677144198,29213.6,1.063897377,,,,,,,,,,,,,,,,,,,,,,,
29214.5,3.63420084,29214.5,-0.20098198,,,,,,,,,,,,,,,,,,,,,,,,29214.5,3.63420084,29214.5,-2.093546148,,,,,,,,,,,,,,,,,,,,,,,,29214.5,-0.20098198,29214.5,-2.093546148,,,,,,,,,,,,,,,,,,,,,,,,29214.5,3.63420084,29214.5,1.132919289,,,,,,,,,,,,,,,,,,,,,,,,29214.5,-0.20098198,29214.5,-0.502457374,,,,,,,,,,,,,,,,,,,,,,,,29214.5,-2.093546148,29214.5,1.132919289,,,,,,,,,,,,,,,,,,,,,,,
29215.4,3.606559791,29215.4,-0.066914589,,,,,,,,,,,,,,,,,,,,,,,,29215.4,3.606559791,29215.4,NaN,,,,,,,,,,,,,,,,,,,,,,,,29215.4,-0.066914589,29215.4,NaN,,,,,,,,,,,,,,,,,,,,,,,,29215.4,3.606559791,29215.4,1.070543852,,,,,,,,,,,,,,,,,,,,,,,,29215.4,-0.066914589,29215.4,-0.335178575,,,,,,,,,,,,,,,,,,,,,,,,29215.4,NaN,29215.4,1.070543852,,,,,,,,,,,,,,,,,,,,,,,
29216.3,3.602356378,29216.3,-0.095782732,,,,,,,,,,,,,,,,,,,,,,,,29216.3,3.602356378,29216.3,NaN,,,,,,,,,,,,,,,,,,,,,,,,29216.3,-0.095782732,29216.3,NaN,,,,,,,,,,,,,,,,,,,,,,,,29216.3,3.602356378,29216.3,1.121398582,,,,,,,,,,,,,,,,,,,,,,,,29216.3,-0.095782732,29216.3,-0.288207145,,,,,,,,,,,,,,,,,,,,,,,,29216.3,NaN,29216.3,1.121398582,,,,,,,,,,,,,,,,,,,,,,,
29217.2,3.589531528,29217.2,0.08581592,,,,,,,,,,,,,,,,,,,,,,,,29217.2,3.589531528,29217.2,-4.532599493,,,,,,,,,,,,,,,,,,,,,,,,29217.2,0.08581592,29217.2,-4.532599493,,,,,,,,,,,,,,,,,,,,,,,,29217.2,3.589531528,29217.2,1.096958555,,,,,,,,,,,,,,,,,,,,,,,,29217.2,0.08581592,29217.2,-0.136094839,,,,,,,,,,,,,,,,,,,,,,,,29217.2,-4.532599493,29217.2,1.096958555,,,,,,,,,,,,,,,,,,,,,,,
29218,3.62962179,29218,-0.012556219,,,,,,,,,,,,,,,,,,,,,,,,29218,3.62962179,29218,-4.383810756,,,,,,,,,,,,,,,,,,,,,,,,29218,-0.012556219,29218,-4.383810756,,,,,,,,,,,,,,,,,,,,,,,,29218,3.62962179,29218,1.090149072,,,,,,,,,,,,,,,,,,,,,,,,29218,-0.012556219,29218,-0.107144637,,,,,,,,,,,,,,,,,,,,,,,,29218,-4.383810756,29218,1.090149072,,,,,,,,,,,,,,,,,,,,,,,
29218.9,3.567856911,29218.9,0.130538872,,,,,,,,,,,,,,,,,,,,,,,,29218.9,3.567856911,29218.9,-2.368452518,,,,,,,,,,,,,,,,,,,,,,,,29218.9,0.130538872,29218.9,-2.368452518,,,,,,,,,,,,,,,,,,,,,,,,29218.9,3.567856911,29218.9,1.076384111,,,,,,,,,,,,,,,,,,,,,,,,29218.9,0.130538872,29218.9,0.035228692,,,,,,,,,,,,,,,,,,,,,,,,29218.9,-2.368452518,29218.9,1.076384111,,,,,,,,,,,,,,,,,,,,,,,
29219.8,3.631217176,29219.8,-0.154939635,,,,,,,,,,,,,,,,,,,,,,,,29219.8,3.631217176,29219.8,-2.203553712,,,,,,,,,,,,,,,,,,,,,,,,29219.8,-0.154939635,29219.8,-2.203553712,,,,,,,,,,,,,,,,,,,,,,,,29219.8,3.631217176,29219.8,1.078782624,,,,,,,,,,,,,,,,,,,,,,,,29219.8,-0.154939635,29219.8,-0.211773109,,,,,,,,,,,,,,,,,,,,,,,,29219.8,-2.203553712,29219.8,1.078782624,,,,,,,,,,,,,,,,,,,,,,,
29220.7,3.532350881,29220.7,-0.132501208,,,,,,,,,,,,,,,,,,,,,,,,29220.7,3.532350881,29220.7,NaN,,,,,,,,,,,,,,,,,,,,,,,,29220.7,-0.132501208,29220.7,NaN,,,,,,,,,,,,,,,,,,,,,,,,29220.7,3.532350881,29220.7,1.070382698,,,,,,,,,,,,,,,,,,,,,,,,29220.7,-0.132501208,29220.7,-0.363085885,,,,,,,,,,,,,,,,,,,,,,,,29220.7,NaN,29220.7,1.070382698,,,,,,,,,,,,,,,,,,,,,,,
29221.6,3.659484118,29221.6,-0.110319519,,,,,,,,,,,,,,,,,,,,,,,,29221.6,3.659484118,29221.6,NaN,,,,,,,,,,,,,,,,,,,,,,,,29221.6,-0.110319519,29221.6,NaN,,,,,,,,,,,,,,,,,,,,,,,,29221.6,3.659484118,29221.6,1.048100651,,,,,,,,,,,,,,,,,,,,,,,,29221.6,-0.110319519,29221.6,-0.161310957,,,,,,,,,,,,,,,,,,,,,,,,29221.6,NaN,29221.6,1.048100651,,,,,,,,,,,,,,,,,,,,,,,
29222.5,3.75773982,29222.5,-0.099485551,,,,,,,,,,,,,,,,,,,,,,,,29222.5,3.75773982,29222.5,NaN,,,,,,,,,,,,,,,,,,,,,,,,29222.5,-0.099485551,29222.5,NaN,,,,,,,,,,,,,,,,,,,,,,,,29222.5,3.75773982,29222.5,1.095064699,,,,,,,,,,,,,,,,,,,,,,,,29222.5,-0.099485551,29222.5,-0.06858711,,,,,,,,,,,,,,,,,,,,,,,,29222.5,NaN,29222.5,1.095064699,,,,,,,,,,,,,,,,,,,,,,,
29223.4,3.777832516,29223.4,-0.195511613,,,,,,,,,,,,,,,,,,,,,,,,29223.4,3.777832516,29223.4,NaN,,,,,,,,,,,,,,,,,,,,,,,,29223.4,-0.195511613,29223.4,NaN,,,,,,,,,,,,,,,,,,,,,,,,29223.4,3.777832516,29223.4,1.054240094,,,,,,,,,,,,,,,,,,,,,,,,29223.4,-0.195511613,29223.4,-0.142437933,,,,,,,,,,,,,,,,,,,,,,,,29223.4,NaN,29223.4,1.054240094,,,,,,,,,,,,,,,,,,,,,,,
29224.3,3.71932048,29224.3,-0.121591711,,,,,,,,,,,,,,,,,,,,,,,,29224.3,3.71932048,29224.3,-2.231804911,,,,,,,,,,,,,,,,,,,,,,,,29224.3,-0.121591711,29224.3,-2.231804911,,,,,,,,,,,,,,,,,,,,,,,,29224.3,3.71932048,29224.3,1.122703614,,,,,,,,,,,,,,,,,,,,,,,,29224.3,-0.121591711,29224.3,-0.212467293,,,,,,,,,,,,,,,,,,,,,,,,29224.3,-2.231804911,29224.3,1.122703614,,,,,,,,,,,,,,,,,,,,,,,
29225.2,3.700636417,29225.2,-0.113114804,,,,,,,,,,,,,,,,,,,,,,,,29225.2,3.700636417,29225.2,-2.20258652,,,,,,,,,,,,,,,,,,,,,,,,29225.2,-0.113114804,29225.2,-2.20258652,,,,,,,,,,,,,,,,,,,,,,,,29225.2,3.700636417,29225.2,1.07233654,,,,,,,,,,,,,,,,,,,,,,,,29225.2,-0.113114804,29225.2,-0.166406101,,,,,,,,,,,,,,,,,,,,,,,,29225.2,-2.20258652,29225.2,1.07233654,,,,,,,,,,,,,,,,,,,,,,,
29226,3.636344078,29226,-0.12904019,,,,,,,,,,,,,,,,,,,,,,,,29226,3.636344078,29226,-2.664247578,,,,,,,,,,,,,,,,,,,,,,,,29226,-0.12904019,29226,-2.664247578,,,,,,,,,,,,,,,,,,,,,,,,29226,3.636344078,29226,1.089411534,,,,,,,,,,,,,,,,,,,,,,,,29226,-0.12904019,29226,-0.217768306,,,,,,,,,,,,,,,,,,,,,,,,29226,-2.664247578,29226,1.089411534,,,,,,,,,,,,,,,,,,,,,,,
29226.9,3.685828383,29226.9,-0.116707882,,,,,,,,,,,,,,,,,,,,,,,,29226.9,3.685828383,29226.9,-2.727164597,,,,,,,,,,,,,,,,,,,,,,,,29226.9,-0.116707882,29226.9,-2.727164597,,,,,,,,,,,,,,,,,,,,,,,,29226.9,3.685828383,29226.9,1.107696182,,,,,,,,,,,,,,,,,,,,,,,,29226.9,-0.116707882,29226.9,-0.197234266,,,,,,,,,,,,,,,,,,,,,,,,29226.9,-2.727164597,29226.9,1.107696182,,,,,,,,,,,,,,,,,,,,,,,
29227.8,3.715216681,29227.8,-0.209554707,,,,,,,,,,,,,,,,,,,,,,,,29227.8,3.715216681,29227.8,-2.68834513,,,,,,,,,,,,,,,,,,,,,,,,29227.8,-0.209554707,29227.8,-2.68834513,,,,,,,,,,,,,,,,,,,,,,,,29227.8,3.715216681,29227.8,1.057717247,,,,,,,,,,,,,,,,,,,,,,,,29227.8,-0.209554707,29227.8,-0.288235017,,,,,,,,,,,,,,,,,,,,,,,,29227.8,-2.68834513,29227.8,1.057717247,,,,,,,,,,,,,,,,,,,,,,,
29228.7,3.711069939,29228.7,-0.219859476,,,,,,,,,,,,,,,,,,,,,,,,29228.7,3.711069939,29228.7,-2.205482263,,,,,,,,,,,,,,,,,,,,,,,,29228.7,-0.219859476,29228.7,-2.205482263,,,,,,,,,,,,,,,,,,,,,,,,29228.7,3.711069939,29228.7,1.091116648,,,,,,,,,,,,,,,,,,,,,,,,29228.7,-0.219859476,29228.7,-0.255316788,,,,,,,,,,,,,,,,,,,,,,,,29228.7,-2.205482263,29228.7,1.091116648,,,,,,,,,,,,,,,,,,,,,,,
29229.6,3.706197251,29229.6,-0.165443519,,,,,,,,,,,,,,,,,,,,,,,,29229.6,3.706197251,29229.6,-2.901067047,,,,,,,,,,,,,,,,,,,,,,,,29229.6,-0.165443519,29229.6,-2.901067047,,,,,,,,,,,,,,,,,,,,,,,,29229.6,3.706197251,29229.6,1.080297588,,,,,,,,,,,,,,,,,,,,,,,,29229.6,-0.165443519,29229.6,-0.062177245,,,,,,,,,,,,,,,,,,,,,,,,29229.6,-2.901067047,29229.6,1.080297588,,,,,,,,,,,,,,,,,,,,,,,
29230.5,3.792112709,29230.5,-0.233993567,,,,,,,,,,,,,,,,,,,,,,,,29230.5,3.792112709,29230.5,-1.453233844,,,,,,,,,,,,,,,,,,,,,,,,29230.5,-0.233993567,29230.5,-1.453233844,,,,,,,,,,,,,,,,,,,,,,,,29230.5,3.792112709,29230.5,1.070066474,,,,,,,,,,,,,,,,,,,,,,,,29230.5,-0.233993567,29230.5,-0.130452888,,,,,,,,,,,,,,,,,,,,,,,,29230.5,-1.453233844,29230.5,1.070066474,,,,,,,,,,,,,,,,,,,,,,,
29231.4,3.719819809,29231.4,-0.179820215,,,,,,,,,,,,,,,,,,,,,,,,29231.4,3.719819809,29231.4,-2.39432384,,,,,,,,,,,,,,,,,,,,,,,,29231.4,-0.179820215,29231.4,-2.39432384,,,,,,,,,,,,,,,,,,,,,,,,29231.4,3.719819809,29231.4,1.103347177,,,,,,,,,,,,,,,,,,,,,,,,29231.4,-0.179820215,29231.4,-0.237104598,,,,,,,,,,,,,,,,,,,,,,,,29231.4,-2.39432384,29231.4,1.103347177,,,,,,,,,,,,,,,,,,,,,,,
29232.3,3.738134338,29232.3,-0.181959959,,,,,,,,,,,,,,,,,,,,,,,,29232.3,3.738134338,29232.3,-3.917462729,,,,,,,,,,,,,,,,,,,,,,,,29232.3,-0.181959959,29232.3,-3.917462729,,,,,,,,,,,,,,,,,,,,,,,,29232.3,3.738134338,29232.3,1.075607914,,,,,,,,,,,,,,,,,,,,,,,,29232.3,-0.181959959,29232.3,-0.188488817,,,,,,,,,,,,,,,,,,,,,,,,29232.3,-3.917462729,29232.3,1.075607914,,,,,,,,,,,,,,,,,,,,,,,
29233.2,3.794616839,29233.2,-0.078848066,,,,,,,,,,,,,,,,,,,,,,,,29233.2,3.794616839,29233.2,-2.047180679,,,,,,,,,,,,,,,,,,,,,,,,29233.2,-0.078848066,29233.2,-2.047180679,,,,,,,,,,,,,,,,,,,,,,,,29233.2,3.794616839,29233.2,1.084553319,,,,,,,,,,,,,,,,,,,,,,,,29233.2,-0.078848066,29233.2,-0.166867813,,,,,,,,,,,,,,,,,,,,,,,,29233.2,-2.047180679,29233.2,1.084553319,,,,,,,,,,,,,,,,,,,,,,,
29234,3.642350246,29234,-0.126751706,,,,,,,,,,,,,,,,,,,,,,,,29234,3.642350246,29234,-2.299189504,,,,,,,,,,,,,,,,,,,,,,,,29234,-0.126751706,29234,-2.299189504,,,,,,,,,,,,,,,,,,,,,,,,29234,3.642350246,29234,1.064697937,,,,,,,,,,,,,,,,,,,,,,,,29234,-0.126751706,29234,-0.265259608,,,,,,,,,,,,,,,,,,,,,,,,29234,-2.299189504,29234,1.064697937,,,,,,,,,,,,,,,,,,,,,,,
29234.9,3.654567309,29234.9,-0.005934736,,,,,,,,,,,,,,,,,,,,,,,,29234.9,3.654567309,29234.9,-1.217875709,,,,,,,,,,,,,,,,,,,,,,,,29234.9,-0.005934736,29234.9,-1.217875709,,,,,,,,,,,,,,,,,,,,,,,,29234.9,3.654567309,29234.9,1.12680554,,,,,,,,,,,,,,,,,,,,,,,,29234.9,-0.005934736,29234.9,-0.086473598,,,,,,,,,,,,,,,,,,,,,,,,29234.9,-1.217875709,29234.9,1.12680554,,,,,,,,,,,,,,,,,,,,,,,
29235.8,3.700863722,29235.8,-0.125408723,,,,,,,,,,,,,,,,,,,,,,,,29235.8,3.700863722,29235.8,-3.81220267,,,,,,,,,,,,,,,,,,,,,,,,29235.8,-0.125408723,29235.8,-3.81220267,,,,,,,,,,,,,,,,,,,,,,,,29235.8,3.700863722,29235.8,1.094770513,,,,,,,,,,,,,,,,,,,,,,,,29235.8,-0.125408723,29235.8,-0.125408723,,,,,,,,,,,,,,,,,,,,,,,,29235.8,-3.81220267,29235.8,1.094770513,,,,,,,,,,,,,,,,,,,,,,,
29236.7,3.643532659,29236.7,-0.06726839,,,,,,,,,,,,,,,,,,,,,,,,29236.7,3.643532659,29236.7,-2.176984696,,,,,,,,,,,,,,,,,,,,,,,,29236.7,-0.06726839,29236.7,-2.176984696,,,,,,,,,,,,,,,,,,,,,,,,29236.7,3.643532659,29236.7,1.060937148,,,,,,,,,,,,,,,,,,,,,,,,29236.7,-0.06726839,29236.7,-0.133000466,,,,,,,,,,,,,,,,,,,,,,,,29236.7,-2.176984696,29236.7,1.060937148,,,,,,,,,,,,,,,,,,,,,,,
29237.6,3.667426486,29237.6,-0.034105612,,,,,,,,,,,,,,,,,,,,,,,,29237.6,3.667426486,29237.6,NaN,,,,,,,,,,,,,,,,,,,,,,,,29237.6,-0.034105612,29237.6,NaN,,,,,,,,,,,,,,,,,,,,,,,,29237.6,3.667426486,29237.6,1.078330782,,,,,,,,,,,,,,,,,,,,,,,,29237.6,-0.034105612,29237.6,-0.18350569,,,,,,,,,,,,,,,,,,,,,,,,29237.6,NaN,29237.6,1.078330782,,,,,,,,,,,,,,,,,,,,,,,
29238.5,3.621483417,29238.5,-0.082135697,,,,,,,,,,,,,,,,,,,,,,,,29238.5,3.621483417,29238.5,-2.586689344,,,,,,,,,,,,,,,,,,,,,,,,29238.5,-0.082135697,29238.5,-2.586689344,,,,,,,,,,,,,,,,,,,,,,,,29238.5,3.621483417,29238.5,1.073383424,,,,,,,,,,,,,,,,,,,,,,,,29238.5,-0.082135697,29238.5,-0.230789192,,,,,,,,,,,,,,,,,,,,,,,,29238.5,-2.586689344,29238.5,1.073383424,,,,,,,,,,,,,,,,,,,,,,,
29239.4,3.6828321,29239.4,-0.188883487,,,,,,,,,,,,,,,,,,,,,,,,29239.4,3.6828321,29239.4,-2.868243195,,,,,,,,,,,,,,,,,,,,,,,,29239.4,-0.188883487,29239.4,-2.868243195,,,,,,,,,,,,,,,,,,,,,,,,29239.4,3.6828321,29239.4,1.055304894,,,,,,,,,,,,,,,,,,,,,,,,29239.4,-0.188883487,29239.4,-0.237881573,,,,,,,,,,,,,,,,,,,,,,,,29239.4,-2.868243195,29239.4,1.055304894,,,,,,,,,,,,,,,,,,,,,,,
29240.3,3.565530585,29240.3,0.022642477,,,,,,,,,,,,,,,,,,,,,,,,29240.3,3.565530585,29240.3,-1.892043832,,,,,,,,,,,,,,,,,,,,,,,,29240.3,0.022642477,29240.3,-1.892043832,,,,,,,,,,,,,,,,,,,,,,,,29240.3,3.565530585,29240.3,1.094875624,,,,,,,,,,,,,,,,,,,,,,,,29240.3,0.022642477,29240.3,-0.130265195,,,,,,,,,,,,,,,,,,,,,,,,29240.3,-1.892043832,29240.3,1.094875624,,,,,,,,,,,,,,,,,,,,,,,
