LP08_depth_cm,SH20M1H_mean_age,LP08_LnFe_Mn,LP16_depth_cm,SH20M1H_mean_age,LP16_LnFe_Mn,10yr_PCHIP_SH20M1H_mean_age,LP08_LnFe_Mn,LP08_LnFe_Mn_Zscore,10yr_PCHIP_SH20M1H_mean_age,LP16_LnFe_Mn,LP16_LnFe_Mn_Zscore,100yr_PCHIP_SH20M1H_mean_age,LP08_LnFe_Mn,LP08_LnFe_Mn_Zscore,100yr_PCHIP_SH20M1H_mean_age,LP16_LnFe_Mn,LP16_LnFe_Mn_Zscore
249.6,4720.2,2.843970368,64,11400,4.197822573,,,,11750,4.3387,0.19509,,,,,,
249.8,4721.87,2.972472785,64.05,11406.46,4.672828834,,,,11760,4.1955,0.051871,,,,,,
250,4723.55,3.053497299,64.1,11412.92,4.61566289,,,,11770,3.7537,-0.38992,,,,,,
250.2,4725.74,3.230358206,64.15,11419.39,5.192432604,,,,11780,4.0905,-0.053065,,,,,,
250.4,4727.93,3.101397365,64.2,11425.85,4.91513462,,,,11790,4.3242,0.18061,,,,,,
250.6,4730.11,3.140215381,64.25,11432.31,4.861184202,,,,11800,4.2087,0.065097,,,,,,
250.8,4732.3,3.157480229,64.3,11438.77,4.633786652,,,,11810,4.2046,0.060971,,,,,,
251,4734.49,3.146958397,64.35,11445.24,4.459110307,,,,11820,3.8704,-0.27317,,,,,,
251.2,4736.67,3.053633855,64.4,11451.7,4.480761475,,,,11830,4.0916,-0.052041,,,,,,
251.4,4738.86,3.248553019,64.45,11458.16,4.974463809,,,,11840,4.0394,-0.10422,,,,,,
251.6,4741.05,3.14045448,64.5,11464.62,4.684880198,,,,11850,4.4347,0.2911,,,,,,
251.8,4743.24,2.904205971,64.55,11471.09,4.774068722,,,,11860,4.3742,0.23062,,,,,,
252,4745.42,2.869910686,64.6,11477.55,4.329459184,,,,11870,4.3841,0.24054,,,,,,
252.2,4747.61,2.821777678,64.65,11484.01,4.179257932,,,,11880,4.1617,0.0181,,,,,,
252.4,4749.8,2.731124114,64.7,11490.47,4.552322621,,,,11890,4.4177,0.27411,,,,,,
252.6,4751.99,2.774895174,64.75,11496.94,5.092082523,,,,11900,5.325,1.1814,,,,,,
252.8,4754.17,2.875667817,64.8,11503.4,4.581321623,,,,11910,5.7154,1.5718,,,,,,
253,4756.36,3.179287637,64.85,11509.86,4.865508107,,,,11920,5.3145,1.1709,,,,,,
253.2,4758.55,2.981079997,64.9,11516.32,4.649255422,,,,11930,4.8508,0.70721,,,,,,
253.4,4760.74,3.08955325,64.95,11522.79,4.423005042,,,,11940,4.8093,0.66567,,,,,,
253.6,4762.92,3.060410294,65,11529.25,4.722514168,,,,11950,4.5725,0.42894,,,,,,
253.8,4765.11,2.856236793,65.05,11535.71,4.418914977,,,,11960,4.458,0.31438,,,,,,
254,4767.3,2.974995326,65.1,11542.17,4.793554409,,,,11970,4.0231,-0.12048,,,,,,
254.2,4769.49,2.870937613,65.15,11548.63,4.377981196,,,,11980,4.0902,-0.053399,,,,,,
254.4,4771.67,2.982504141,65.2,11555.1,4.228209233,,,,11990,4.1757,0.032141,,,,,,
254.6,4773.86,2.876536951,65.25,11561.56,4.004075173,,,,12000,4.0932,-0.050404,,,,,,
254.8,4776.05,3.213061855,65.3,11568.02,4.41376752,,,,12010,3.828,-0.31565,,,,,,
255,4778.24,2.755847809,65.35,11574.48,4.469701434,,,,12020,3.9931,-0.15047,,,,,,
255.6,4784.8,NaN,65.4,11580.95,4.618039402,,,,12030,4.2083,0.064732,,,,,,
255.8,4786.98,3.219346302,65.45,11587.41,4.52496942,,,,12040,4.3388,0.19515,,,,,,
256,4789.17,3.207592899,65.5,11593.87,4.040069688,,,,12050,4.0786,-0.065019,,,,,,
256.2,4791.36,3.093312602,65.55,11600.33,4.253046693,,,,12060,3.8775,-0.26612,,,,,,
256.4,4793.55,3.116642406,65.6,11606.8,4.619138113,,,,12070,3.735,-0.40864,,,,,,
256.6,4795.73,2.998695239,65.65,11613.26,4.238320667,,,,12080,3.7674,-0.37622,,,,,,
256.8,4797.92,2.959197949,65.7,11619.72,4.244381703,,,,12090,3.8127,-0.33085,,,,,,
257,4800.11,3.073351117,65.75,11626.18,4.271325562,,,,12100,3.9165,-0.2271,,,,,,
257.2,4802.3,2.935987336,65.8,11632.65,4.819001548,,,,12110,3.8566,-0.28704,,,,,,
257.4,4804.48,3.256228736,65.85,11639.11,4.777690783,,,,12120,3.7034,-0.44018,,,,,,
257.6,4806.67,3.103352734,65.9,11645.57,4.285347806,,,,12130,3.7142,-0.42945,,,,,,
257.8,4808.86,2.955094628,65.95,11652.03,4.161959333,,,,12140,3.855,-0.28857,,,,,,
258,4811.05,2.935227837,66,11658.5,4.26365749,,,,12150,3.9386,-0.20499,,,,,,
258.2,4813.23,2.981633349,66.05,11664.96,4.021645853,,,,12160,3.9038,-0.23984,,,,,,
258.4,4815.42,2.959181261,66.1,11671.42,4.065357025,,,,12170,3.9235,-0.22006,,,,,,
258.6,4817.61,2.888027091,66.15,11677.88,4.321340333,,,,12180,3.9061,-0.23754,,,,,,
258.8,4819.8,2.970537142,66.2,11684.35,4.564737524,,,,12190,3.8596,-0.28399,,,,,,
259,4821.98,3.012261576,66.25,11690.81,4.392117064,,,,12200,3.9648,-0.17884,,,,,,
259.2,4824.17,2.95485909,66.3,11697.27,4.589283793,,,,12210,3.9445,-0.19905,,,,,,
259.4,4826.36,3.049440297,66.35,11703.73,4.402328852,,,,12220,3.9095,-0.23415,,,,,,
259.6,4828.55,2.895065028,66.4,11710.19,4.505221357,,,,12230,3.9303,-0.21327,,,,,,
259.8,4830.73,3.019257207,66.45,11716.66,4.418217231,,,,12240,4.1185,-0.025128,,,,,,
260,4832.92,3.041842369,66.5,11723.12,4.510957618,,,,12250,4.183,0.039438,,,,,,
260.2,4834.93,3.003813567,66.55,11729.58,4.037986567,,,,12260,4.014,-0.12959,,,,,,
260.4,4836.93,3.022412789,66.6,11736.04,4.519690104,,,,12270,4.0325,-0.11114,,,,,,
260.6,4838.94,3.049980967,66.65,11742.51,4.468812935,,,,12280,3.9691,-0.1745,,,,,,
260.8,4840.95,3.021948116,66.7,11748.97,4.357160549,,,,12290,4.0234,-0.12021,,,,,,
261,4842.95,2.907098272,66.75,11755.43,4.24343319,,,,12300,3.8706,-0.27299,,,,,,
261.2,4844.96,3.061630164,66.8,11761.89,4.165549009,,,,12310,3.8493,-0.2943,,,,,,
261.4,4846.96,2.986548015,66.85,11768.36,3.717147451,,,,12320,3.9197,-0.2239,,,,,,
261.6,4848.97,3.145580595,66.9,11774.82,3.99544719,,,,12330,3.8713,-0.27228,,,,,,
261.8,4850.98,3.060748622,66.95,11781.28,4.117609067,,,,12340,3.9369,-0.2067,,,,,,
262,4852.98,3.014421963,67,11787.74,4.335001553,,,,12350,3.898,-0.24559,,,,,,
262.2,4854.99,3.039964178,67.05,11794.21,4.278749499,,,,12360,3.9433,-0.20035,,,,,,
262.4,4857,3.091890578,67.1,11800.67,4.20715624,,,,12370,3.9515,-0.19206,,,,,,
262.6,4859,3.172019618,67.15,11807.13,4.24960733,,,,12380,3.8572,-0.28643,,,,,,
262.8,4861.01,3.288296774,67.2,11813.59,4.093210775,,,,12390,3.8671,-0.27648,,,,,,
263,4863.01,3.062671756,67.25,11820.06,3.870391622,,,,12400,3.9743,-0.16928,,,,,,
263.2,4865.02,3.067644855,67.3,11826.52,4.012699537,,,,12410,3.8923,-0.25132,,,,,,
263.4,4867.03,3.114433851,67.35,11832.98,4.127887054,,,,12420,3.909,-0.23464,,,,,,
263.6,4869.03,3.174299468,67.4,11839.44,4.030569638,,,,12430,3.9523,-0.1913,,,,,,
263.8,4871.04,3.090918928,67.45,11845.91,4.44677785,,,,12440,4.0008,-0.14281,,,,,,
264,4873.05,3.153321816,67.5,11852.37,4.422176648,,,,12450,3.9588,-0.18484,,,,,,
264.2,4875.05,3.201518853,67.55,11858.83,4.366512827,,,,12460,3.8625,-0.28108,,,,,,
264.4,4877.06,3.229976771,67.6,11865.29,4.455589202,,,,12470,3.8932,-0.25039,,,,,,
264.6,4879.06,3.108733251,67.65,11871.75,4.343001447,,,,12480,3.8878,-0.25585,,,,,,
264.8,4881.07,3.062740054,67.7,11878.22,4.140479477,,,,12490,3.8746,-0.26903,,,,,,
265,4883.08,3.14044256,67.75,11884.68,4.301498896,,,,12500,3.9532,-0.19045,,,,,,
265.2,4885.08,3.040587361,67.8,11891.14,4.457440851,,,,12510,3.9444,-0.19921,,,,,,
265.4,4887.09,3.039319672,67.85,11897.6,5.211760432,,,,12520,3.9969,-0.14674,,,,,,
265.6,4889.1,3.059396811,67.9,11904.07,5.466813061,,,,12530,3.9386,-0.20498,,,,,,
265.8,4891.1,3.055679117,67.95,11910.53,5.718625654,,,,12540,3.9391,-0.20451,,,,,,
266,4893.11,3.093627269,68,11916.99,5.481725955,,,,12550,3.972,-0.17164,,,,,,
266.2,4895.11,3.042706731,68.05,11923.45,5.115392238,,,,12560,3.9111,-0.23252,,,,,,
266.4,4897.12,2.989285203,68.1,11929.92,4.85208567,,,,12570,3.903,-0.24056,,,,,,
266.6,4899.13,3.203610971,68.15,11936.38,4.787795833,,,,12580,3.9434,-0.20019,,,,,,
266.8,4901.13,3.157763036,68.2,11942.84,4.824198137,,,,12590,3.9771,-0.16654,,,,,,
267,4903.14,3.051057285,68.25,11949.3,4.601971158,,,,12600,3.9435,-0.20014,,,,,,
267.2,4905.15,3.231504773,68.3,11955.77,4.337382792,,,,12610,3.9666,-0.17697,,,,,,
267.4,4907.15,3.046311027,68.35,11962.23,4.503778393,,,,12620,3.9342,-0.20944,,,,,,
267.6,4909.16,3.064276523,68.4,11968.69,4.04642439,,,,12630,3.9266,-0.21705,,,,,,
267.8,4911.16,3.097588558,68.45,11975.15,3.97580231,,,,12640,3.9992,-0.1444,,,,,,
268,4913.17,3.064103483,68.5,11981.62,4.121720632,,,,12650,3.9593,-0.18431,,,,,,
268.2,4915.18,2.994610568,68.55,11988.08,4.16063263,,,,12660,3.9726,-0.17101,,,,,,
268.4,4917.18,3.031260743,68.6,11994.54,4.203548489,,,,12670,3.9606,-0.18305,,,,,,
268.6,4919.19,2.970886275,68.65,12001,4.062791348,,,,12680,3.9084,-0.23525,,,,,,
268.8,4921.2,3.008394487,68.7,12007.47,3.755731671,,,,12690,4.109,-0.034557,,,,,,
269,4923.2,2.944680934,68.75,12013.93,3.977117422,,,,12700,4.0385,-0.10506,,,,,,
269.2,4925.21,3.007947861,68.8,12020.39,3.994774451,,,,12710,4.0948,-0.048775,,,,,,
269.4,4927.21,3.01658257,68.85,12026.85,4.081911266,,,,12720,4.1238,-0.019807,,,,,,
269.6,4929.22,3.127004171,68.9,12033.31,4.319609005,,,,12730,4.185,0.041382,,,,,,
269.8,4931.23,2.724919962,68.95,12039.78,4.33886714,,,,12740,4.2026,0.059021,,,,,,
270,4933.23,2.924476446,69,12046.24,4.267819515,,,,12750,4.0506,-0.092997,,,,,,
270.2,4935.32,2.72892579,69.05,12052.7,3.95715269,,,,12760,4.1548,0.011154,,,,,,
270.4,4937.42,3.055958976,69.1,12059.16,3.889431418,,,,12770,4.2698,0.12621,,,,,,
270.6,4939.51,2.935762832,69.15,12065.63,3.7832671,,,,12780,4.2604,0.11683,,,,,,
270.8,4941.6,2.900384872,69.2,12072.09,3.726152301,,,,12790,4.3372,0.19357,,,,,,
271,4943.69,2.840239369,69.25,12078.55,3.750401382,,,,12800,4.3582,0.21463,,,,,,
271.2,4945.78,2.708204868,69.3,12085.01,3.842199224,,,,12810,4.3832,0.23956,,,,,,
271.4,4947.87,2.768992737,69.35,12091.48,3.808228805,,,,12820,4.3731,0.22952,,,,,,
271.6,4949.96,2.974365924,69.4,12097.94,3.92566861,,,,12830,4.0567,-0.086911,,,,,,
271.8,4952.05,2.888919133,69.45,12104.4,3.87770643,,,,12840,4.1741,0.030532,,,,,,
272,4954.14,3.007259779,69.5,12110.86,3.85134619,,,,12850,4.2585,0.1149,,,,,,
272.2,4956.23,2.980189218,69.55,12117.33,3.706055197,,,,12860,4.0159,-0.12774,,,,,,
272.4,4958.33,3.011671406,69.6,12123.79,3.701994239,,,,12870,3.9272,-0.21641,,,,,,
272.6,4960.42,3.018621025,69.65,12130.25,3.715045117,,,,12880,4.1447,0.0010874,,,,,,
272.8,4962.51,3.656946407,69.7,12136.71,3.822596059,,,,12890,4.0782,-0.065362,,,,,,
273,4964.6,2.531710716,69.75,12143.18,3.881996262,,,,12900,4.1481,0.0045116,,,,,,
273.2,4966.69,3.258096538,69.8,12149.64,3.939467555,,,,12910,4.0949,-0.048742,,,,,,
273.4,4968.78,3.64341708,69.85,12156.1,3.843760265,,,,12920,4.1363,-0.0072969,,,,,,
273.6,4970.87,3.797360097,69.9,12162.56,3.93560701,,,,12930,4.1712,0.027602,,,,,,
273.8,4972.96,3.340671961,69.95,12169.02,3.917666826,,,,12940,3.745,-0.39858,,,,,,
274,4975.05,3.118473756,70,12175.49,4.012698513,,,,12950,4.3146,0.17096,,,,,,
274.2,4977.15,2.927479747,70.05,12181.95,3.873031178,,,,12960,4.6247,0.48113,,,,,,
274.4,4979.24,3.060763575,70.1,12188.41,3.863842626,,,,12970,4.4803,0.33673,,,,,,
274.6,4981.33,2.834294571,70.15,12194.87,3.846978218,,,,12980,4.6497,0.50612,,,,,,
274.8,4983.42,2.965138001,70.2,12201.34,3.979456429,,,,12990,4.4662,0.32258,,,,,,
275,4985.51,2.952831595,70.25,12207.8,3.937469671,,,,13000,3.9504,-0.19324,,,,,,
275.2,4987.6,2.994386076,70.3,12214.26,3.963793351,,,,13010,3.9885,-0.1551,,,,,,
275.4,4989.69,2.856589723,70.35,12220.72,3.903039435,,,,13020,3.9281,-0.21552,,,,,,
275.6,4991.78,2.925114706,70.4,12227.19,3.861747868,,,,13030,4.0683,-0.07529,,,,,,
275.8,4993.87,2.993464897,70.45,12233.65,4.057145255,,,,13040,4.0991,-0.044536,,,,,,
276,4995.96,2.917650068,70.5,12240.11,4.120004851,,,,13050,4.0763,-0.06726,,,,,,
276.2,4998.06,2.91519925,70.55,12246.57,4.287143629,,,,13060,3.9402,-0.20336,,,,,,
276.4,5000.15,2.975900555,70.6,12253.04,4.074003579,,,,13070,4.1161,-0.027499,,,,,,
276.6,5002.24,3.035630765,70.65,12259.5,4.015774866,,,,13080,4.0018,-0.14177,,,,,,
276.8,5004.33,3.087639712,70.7,12265.96,4.001450815,,,,13090,4.0612,-0.082397,,,,,,
277,5006.42,2.927214213,70.75,12272.42,4.046784728,,,,13100,4.1007,-0.042898,,,,,,
277.2,5008.51,2.969258797,70.8,12278.89,3.968587483,,,,13110,4.0746,-0.068962,,,,,,
277.4,5010.6,2.97672154,70.85,12285.35,3.981582334,,,,13120,4.1053,-0.038337,,,,,,
277.6,5012.69,3.033033627,70.9,12291.81,4.031859209,,,,13130,4.1081,-0.035474,,,,,,
277.8,5014.78,3.090940303,70.95,12298.27,3.828307406,,,,13140,3.877,-0.26661,,,,,,
278,5016.87,3.028522096,71,12304.74,4.068333513,,,,13150,4.0348,-0.10879,,,,,,
278.2,5018.97,3.161083726,71.05,12308.14,3.82988495,,,,13160,4.0267,-0.11695,,,,,,
278.4,5021.06,3.14743097,71.1,12311.54,3.867731392,,,,13170,3.9632,-0.18038,,,,,,
278.6,5023.15,3.009125331,71.15,12314.94,3.877889787,,,,13180,3.8184,-0.3252,,,,,,
278.8,5025.24,3.068732699,71.2,12318.34,3.918167055,,,,13190,3.9748,-0.16883,,,,,,
279,5027.33,3.168167155,71.25,12321.74,3.920286069,,,,13200,3.3546,-0.78899,,,,,,
279.2,5029.42,2.867006591,71.3,12325.14,3.905150962,,,,13210,3.3241,-0.81952,,,,,,
279.4,5031.51,3.013080912,71.35,12328.54,3.857016376,,,,13220,3.8941,-0.24955,,,,,,
279.6,5033.6,3.172676361,71.4,12331.94,3.905742195,,,,13230,4.0887,-0.054878,,,,,,
279.8,5035.69,3.075080697,71.45,12335.34,3.950915698,,,,13240,4.0696,-0.073957,,,,,,
280,5037.78,3.028443223,71.5,12338.74,3.938499456,,,,13250,4.2094,0.065771,,,,,,
280.2,5039.88,2.94207276,71.55,12342.14,3.93425062,,,,13260,3.9878,-0.15577,,,,,,
280.4,5041.98,3.111471179,71.6,12345.54,3.89909426,,,,13270,4.1017,-0.041891,,,,,,
280.6,5044.08,3.070258332,71.65,12348.94,3.904274267,,,,13280,4.1122,-0.031393,,,,,,
280.8,5046.18,3.052579029,71.7,12352.34,3.876648956,,,,13290,4.0133,-0.13031,,,,,,
281,5048.27,3.444471812,71.75,12355.74,3.875688283,,,,13300,4.0631,-0.080485,,,,,,
281.2,5050.37,3.276845197,71.8,12359.14,3.920327411,,,,13310,4.0482,-0.095412,,,,,,
281.4,5052.47,3.025716963,71.85,12362.54,4.01107638,,,,,,,,,,,,
281.6,5054.57,2.962921353,71.9,12365.94,3.798132384,,,,,,,,,,,,
281.8,5056.67,2.991595288,71.95,12369.34,3.952985171,,,,,,,,,,,,
282,5058.76,3.044834645,72,12372.74,3.934684227,,,,,,,,,,,,
282.2,5060.86,3.17175734,72.05,12376.14,3.925874456,,,,,,,,,,,,
282.4,5062.96,3.233928627,72.1,12379.54,3.866416858,,,,,,,,,,,,
282.6,5065.06,3.234275041,72.15,12382.94,3.804362295,,,,,,,,,,,,
282.8,5067.16,3.398847204,72.2,12386.34,3.917888125,,,,,,,,,,,,
283,5069.25,3.244235737,72.25,12389.74,3.862498627,,,,,,,,,,,,
283.2,5071.35,3.090911452,72.3,12393.14,4.140108234,,,,,,,,,,,,
283.4,5073.45,3.05067441,72.35,12396.54,3.990602432,,,,,,,,,,,,
283.6,5075.55,3.098309068,72.4,12399.94,3.974905342,,,,,,,,,,,,
283.8,5077.65,3.049674174,72.45,12403.34,3.838664436,,,,,,,,,,,,
284,5079.74,3.2907871,72.5,12406.74,3.801032281,,,,,,,,,,,,
284.2,5081.84,2.992827828,72.55,12410.14,3.896410232,,,,,,,,,,,,
284.4,5083.94,3.083232904,72.6,12413.54,3.993929979,,,,,,,,,,,,
284.6,5086.04,3.078278966,72.65,12416.94,3.99543046,,,,,,,,,,,,
284.8,5088.14,3.054231252,72.7,12420.34,3.906468687,,,,,,,,,,,,
285,5090.23,2.994609194,72.75,12423.74,3.962660867,,,,,,,,,,,,
285.2,5092.33,3.003968936,72.8,12427.14,3.965382011,,,,,,,,,,,,
285.4,5094.43,2.728208277,72.85,12430.54,3.951352823,,,,,,,,,,,,
285.6,5096.53,2.666135225,72.9,12433.94,3.958714888,,,,,,,,,,,,
285.8,5098.63,2.759336104,72.95,12437.34,3.894653291,,,,,,,,,,,,
286,5100.72,2.916041483,73,12440.74,4.015475132,,,,,,,,,,,,
286.2,5102.82,2.918471476,73.05,12444.14,3.923906467,,,,,,,,,,,,
286.4,5104.92,3.005929413,73.1,12447.54,3.942967809,,,,,,,,,,,,
286.6,5107.02,2.983047114,73.15,12450.94,3.961134474,,,,,,,,,,,,
286.8,5109.12,2.918210815,73.2,12454.34,3.922512213,,,,,,,,,,,,
287,5111.21,2.956200588,73.25,12457.74,3.898113769,,,,,,,,,,,,
287.2,5113.31,2.918239299,73.3,12461.14,3.853101478,,,,,,,,,,,,
287.4,5115.41,3.022029226,73.35,12464.54,3.88956941,,,,,,,,,,,,
287.6,5117.51,3.023652115,73.4,12467.94,3.887475173,,,,,,,,,,,,
287.8,5119.61,2.984902872,73.45,12471.34,3.901445827,,,,,,,,,,,,
288,5121.7,2.851227341,73.5,12474.74,3.980427051,,,,,,,,,,,,
288.2,5123.8,2.737178474,73.55,12478.14,3.927837592,,,,,,,,,,,,
288.4,5125.9,2.642872978,73.6,12481.54,3.868537893,,,,,,,,,,,,
288.6,5128,2.535566713,73.65,12484.94,3.891871317,,,,,,,,,,,,
288.8,5130.1,2.505669646,73.7,12488.34,3.876443145,,,,,,,,,,,,
289,5132.19,2.622550033,73.75,12491.74,3.873778392,,,,,,,,,,,,
289.2,5134.29,2.928280947,73.8,12495.14,3.903863285,,,,,,,,,,,,
289.4,5136.39,2.775172527,73.85,12498.54,3.974183863,,,,,,,,,,,,
289.6,5138.49,2.544064842,73.9,12501.94,3.920922067,,,,,,,,,,,,
289.8,5140.59,2.527112302,73.95,12505.34,3.943552295,,,,,,,,,,,,
290,5142.68,2.434875443,74,12508.74,3.940529373,,,,,,,,,,,,
290.2,5144.74,2.527107004,74.05,12512.14,3.952979931,,,,,,,,,,,,
290.4,5146.79,2.76078221,74.1,12515.55,3.935119374,,,,,,,,,,,,
290.6,5148.84,2.863483408,74.15,12518.95,3.999311782,,,,,,,,,,,,
290.8,5150.9,2.839263119,74.2,12522.35,3.978242805,,,,,,,,,,,,
291,5152.95,3.00867926,74.25,12525.75,3.865175738,,,,,,,,,,,,
291.2,5155.01,2.948563197,74.3,12529.15,3.944657978,,,,,,,,,,,,
291.4,5157.06,2.914726921,74.35,12532.55,3.906013334,,,,,,,,,,,,
291.6,5159.11,2.984395938,74.4,12535.95,4.001545524,,,,,,,,,,,,
291.8,5161.17,2.985681938,74.45,12539.35,3.927045822,,,,,,,,,,,,
292,5163.22,3.08814874,74.5,12542.75,4.052936229,,,,,,,,,,,,
292.2,5165.27,2.970813468,74.55,12546.15,3.958998836,,,,,,,,,,,,
292.4,5167.33,2.90416508,74.6,12549.55,3.972214219,,,,,,,,,,,,
292.6,5169.38,2.808424484,74.65,12552.95,3.962108227,,,,,,,,,,,,
292.8,5171.43,2.897751865,74.7,12556.35,3.928870576,,,,,,,,,,,,
293,5173.49,2.927311321,74.75,12559.75,3.910871595,,,,,,,,,,,,
293.2,5175.54,2.911243952,74.8,12563.15,3.932323675,,,,,,,,,,,,
293.4,5177.6,2.834868974,74.85,12566.55,3.957007752,,,,,,,,,,,,
293.6,5179.65,2.865668806,74.9,12569.95,3.902929742,,,,,,,,,,,,
293.8,5181.7,2.849128799,74.95,12573.35,4.077473321,,,,,,,,,,,,
294,5183.76,2.899920575,75,12576.75,3.909368322,,,,,,,,,,,,
294.2,5185.81,2.804727042,75.05,12580.15,3.943609379,,,,,,,,,,,,
294.4,5187.86,2.915511752,75.1,12583.55,3.927888178,,,,,,,,,,,,
294.6,5189.92,3.02516498,75.15,12586.95,3.91730431,,,,,,,,,,,,
294.8,5191.97,3.432519853,75.2,12590.35,3.978881518,,,,,,,,,,,,
295,5194.03,3.024185405,75.25,12593.75,3.865968404,,,,,,,,,,,,
295.2,5196.08,2.833773411,75.3,12597.15,3.913593041,,,,,,,,,,,,
295.4,5198.13,3.054560667,75.35,12600.55,3.94897068,,,,,,,,,,,,
295.6,5200.19,2.887364237,75.4,12603.95,3.982535709,,,,,,,,,,,,
295.8,5202.24,2.940130229,75.45,12607.35,3.903493303,,,,,,,,,,,,
296,5204.29,2.6683153,75.5,12610.75,3.975611511,,,,,,,,,,,,
296.2,5206.35,2.864123532,75.55,12614.15,3.939154788,,,,,,,,,,,,
296.4,5208.4,2.862024135,75.6,12617.55,4.036153513,,,,,,,,,,,,
296.6,5210.45,3.016600542,75.65,12620.95,3.903578145,,,,,,,,,,,,
296.8,5212.51,3.106299797,75.7,12624.35,3.882332177,,,,,,,,,,,,
297,5214.56,3.050044263,75.75,12627.75,3.987318609,,,,,,,,,,,,
297.2,5216.62,2.98307583,75.8,12631.15,3.899154558,,,,,,,,,,,,
297.4,5218.67,2.893259517,75.85,12634.55,3.883387107,,,,,,,,,,,,
297.6,5220.72,2.999593006,75.9,12637.95,3.929484721,,,,,,,,,,,,
297.8,5222.78,2.936405374,75.95,12641.35,4.027241745,,,,,,,,,,,,
298,5224.83,2.838810582,76,12644.75,3.961790813,,,,,,,,,,,,
298.2,5226.88,3.049486676,76.05,12648.15,3.887534958,,,,,,,,,,,,
298.4,5228.94,2.643473693,76.1,12651.55,4.017013888,,,,,,,,,,,,
298.6,5230.99,2.702164946,76.15,12654.95,4.022934413,,,,,,,,,,,,
298.8,5233.04,2.898872729,76.2,12658.35,3.968252454,,,,,,,,,,,,
299,5235.1,2.881165709,76.25,12661.75,3.977324114,,,,,,,,,,,,
299.2,5237.15,2.897650673,76.3,12665.15,3.922661981,,,,,,,,,,,,
299.4,5239.21,3.065022499,76.35,12668.55,3.960096347,,,,,,,,,,,,
299.6,5241.26,2.870984531,76.4,12671.95,3.960778537,,,,,,,,,,,,
299.8,5243.31,2.873659588,76.45,12675.35,3.924246134,,,,,,,,,,,,
300,5245.37,2.942037697,76.5,12678.75,3.876196293,,,,,,,,,,,,
300.2,5247.43,2.958953022,76.55,12682.15,4.007290303,,,,,,,,,,,,
300.4,5249.49,2.858286681,76.6,12685.55,4.079673982,,,,,,,,,,,,
300.6,5251.54,2.747059855,76.65,12688.95,4.122203891,,,,,,,,,,,,
300.8,5253.6,2.528643524,76.7,12692.35,4.060879959,,,,,,,,,,,,
301,5255.66,2.481455821,76.75,12695.75,4.054370224,,,,,,,,,,,,
301.2,5257.72,2.494364705,76.8,12699.15,4.034950021,,,,,,,,,,,,
301.4,5259.78,2.358449741,76.85,12702.55,4.057956844,,,,,,,,,,,,
301.6,5261.84,2.366906199,76.9,12705.95,4.043589829,,,,,,,,,,,,
301.8,5263.9,2.500869351,76.95,12709.35,4.097915045,,,,,,,,,,,,
302,5265.96,2.637595222,77,12712.75,4.065643928,,,,,,,,,,,,
302.2,5268.02,2.699700667,77.05,12716.15,4.109492912,,,,,,,,,,,,
302.4,5270.08,2.874631528,77.1,12719.55,4.123622982,,,,,,,,,,,,
302.6,5272.14,2.986876471,77.15,12722.95,4.124354008,,,,,,,,,,,,
302.8,5274.2,3.037029831,77.2,12726.35,4.103078242,,,,,,,,,,,,
303,5276.26,3.039318836,77.25,12729.75,4.18577483,,,,,,,,,,,,
303.2,5278.31,3.296214724,77.3,12733.16,4.126535911,,,,,,,,,,,,
303.4,5280.37,3.204253306,77.35,12736.56,4.111680977,,,,,,,,,,,,
303.6,5282.43,3.108099435,77.4,12739.96,4.20266943,,,,,,,,,,,,
303.8,5284.49,3.165891693,77.45,12743.36,4.079736877,,,,,,,,,,,,
304,5286.55,3.178927574,77.5,12746.76,4.056303408,,,,,,,,,,,,
304.2,5288.61,3.12037747,77.55,12750.16,4.050588396,,,,,,,,,,,,
304.4,5290.67,3.019949197,77.6,12753.56,4.102947451,,,,,,,,,,,,
304.6,5292.73,3.131716014,77.65,12756.96,4.222024801,,,,,,,,,,,,
304.8,5294.79,2.832757244,77.7,12760.36,4.145333297,,,,,,,,,,,,
305,5296.85,2.946016681,77.75,12763.76,4.054873258,,,,,,,,,,,,
305.2,5298.91,3.077077913,77.8,12767.16,4.376959338,,,,,,,,,,,,
305.4,5300.97,3.045904608,77.85,12770.56,4.248900018,,,,,,,,,,,,
305.6,5303.03,3.017872128,77.9,12773.96,4.165124454,,,,,,,,,,,,
305.8,5305.09,3.143912786,77.95,12777.36,4.231435247,,,,,,,,,,,,
306,5307.14,3.048474622,78,12780.76,4.262777851,,,,,,,,,,,,
306.2,5309.2,3.08970203,78.05,12784.16,4.250427361,,,,,,,,,,,,
306.4,5311.26,3.146022127,78.1,12787.56,4.149109174,,,,,,,,,,,,
306.6,5313.32,2.944959948,78.15,12790.96,4.382899002,,,,,,,,,,,,
306.8,5315.38,2.90332714,78.2,12794.36,4.384062604,,,,,,,,,,,,
307,5317.44,2.946439869,78.25,12797.76,4.435630786,,,,,,,,,,,,
307.2,5319.5,3.038835377,78.3,12801.16,4.319238406,,,,,,,,,,,,
307.4,5321.56,2.948191329,78.35,12804.56,4.286362619,,,,,,,,,,,,
307.6,5323.62,2.966927712,78.4,12807.96,4.392445799,,,,,,,,,,,,
307.8,5325.68,2.925773685,78.45,12811.36,4.378117006,,,,,,,,,,,,
