depth,Si,S,K,Ca,Ti,Mn,Fe,Zn,Br,Rb,Sr,Mo inc,Mo coh
48.9,0.096719986,0.246588548,0.358647308,0.61741906,0.410348149,0.650617166,3.571443606,0.210796323,0.79316286,0.180946525,0.715662543,8.252714647,3.709246147
49.1,0.267765952,0.309189489,0.339340987,0.600554503,0.218629984,0.672248824,3.446142225,0.208455511,0.844180479,0.565141306,0.732566172,8.304931394,3.703240169
49.3,0.180033633,0.286549606,0.366019195,0.607863508,0.335204383,0.739380985,3.423796063,0.318681568,0.844432592,0.275005918,0.530004666,8.284025491,3.81965584
49.5,0.166635811,0.198336286,0.322688861,0.583225339,0.375701245,0.723155904,3.422463199,0,0.804927439,0.308013424,0.657807044,8.305782546,3.730434582
49.7,0.110228954,0.233830922,0.291638399,0.664428582,0.348574558,0.729790044,3.927720215,0,0.865607323,0.339748453,0.662902912,8.138425931,3.586819213
49.9,0.187898606,0.306837139,0.262012088,0.661362761,0.373178385,0.688961557,3.855357068,0.108483311,0.830918901,0.561953324,0.704445772,8.14287516,3.659335744
50.1,0,0.260880228,0.294028368,0.614069086,0.277948893,0.761194393,3.817553497,0,0.968557463,0.445709798,0.794305123,8.155573663,3.64577013
50.35,0.153142354,0.278520952,0.36040424,0.718301312,0.362898417,0.808123858,4.207718428,0,0.894983705,0.502559701,0.851601994,7.98568563,3.565037824
50.6,0.116575547,0.17624566,0.346939929,0.576177767,0.413332711,0.684017105,3.64726331,0,0.907280066,0.596051775,0.81245235,8.208560031,3.717122927
50.8,0.096375078,0.243811806,0.360602524,0.735235108,0.38308336,0.830169354,4.225582871,0.375739228,0.832404,0.228065061,0.848976375,7.969117648,3.600870092
51,0.113342973,0.29055242,0.350657379,0.675997757,0.401871231,0.812824586,4.192814685,0.257037703,0.96174702,0.380766846,0.659507523,7.968744574,3.593934952
51.25,0.21162935,0.273212316,0.292987569,0.60632209,0.236608807,0.734377224,3.985061773,0.224466823,0.833185585,0.405239354,0.791844522,8.079304427,3.633056123
51.5,0.16666522,0.317321125,0.377304439,0.710773918,0.390864587,0.801467379,4.177034086,0.343589153,0.897519677,0.456431503,0.598023979,8.044834524,3.50789708
51.7,0,0.322108148,0.357546263,0.768781704,0.453491537,0.834644662,4.360373613,0.278953839,0.987189596,0.579091226,0.818958666,7.903613971,3.500842897
51.95,0,0.269676313,0.374250674,0.748501349,0.475664306,0.743083898,4.326976775,0.315690695,0.696301246,0,0.909347982,7.888512334,3.591936716
52.2,0.215618047,0.308916148,0.304929966,0.772686315,0.506877434,0.895870487,4.520407112,0.407908508,0.932014103,0.42838962,0.827727384,7.78114057,3.508612985
52.4,0.172234688,0.298319231,0.243576632,0.544653908,0.378655263,0.652070006,3.451146526,0.322221597,0.804786433,0.368732438,0.801708844,8.289959306,3.734621057
52.6,0.229253163,0.354513489,0.261825563,0.754312132,0.266153552,0.581543595,3.004726408,0.197095124,0.792716259,0.487492669,0.804164018,8.407142323,3.805338304
52.85,0,0.212604153,0.30406516,0.624794509,0.314037147,0.679910367,3.353611887,0.197577372,0.893995236,0.217382371,0.621497418,8.362375429,3.712971912
53.1,0,0,0.262500355,0.658729318,0.320044507,0.788682612,3.602843699,0,0.842347944,0.368714709,0.968822688,8.184292457,3.727584976
53.3,0.190750939,0.306328866,0.324542239,0.638674659,0.312517953,0.759229599,3.687649529,0,0.853064131,0.37132666,0.791341168,8.243512254,3.644028809
53.5,0.167452099,0.300984107,0.282500864,0.701271747,0.338109095,0.745982727,3.56129198,0,0.86762415,0,0.753176555,8.229957137,3.692134027
53.75,0.265388021,0.322008993,0.322008993,0.666412285,0.342614462,0.793702963,4.148559867,0,0.803502136,0.309619358,0.46810047,8.031124647,3.602343018
54,0.246837094,0.292061589,0.321836196,0.591036118,0.254932255,0.70683387,3.503000171,0.20651873,0.703954697,0.357700933,0.730849026,8.286523826,3.674475055
54.2,0.208899584,0.249024833,0.234782864,0.425965397,0.271103899,0.488739505,2.487018133,0.234782864,0.712454136,0.303103374,0.699440179,8.573727789,3.92779171
54.45,0.19740436,0.348554115,0.248779255,0.485904468,0.321172637,0.490599306,2.575618545,0.248779255,0.631548785,0.117275665,0.497558509,8.574233407,3.884876267
54.7,0.238783466,0.288675135,0.280975743,0.52146891,0.264906471,0.612372436,2.898124015,0.269013793,0.73299434,0,0.801588336,8.451486945,3.788544599
54.9,0,0.147335896,0,0.208364423,0.294671793,0.389814141,2.073854148,0.156273317,0.691066611,0.280519189,0.779628282,8.706853415,3.898837447
55.1,0,0.218088114,0.154211585,0.373215703,0.184318098,0.45148529,2.121660637,0,0.619593997,0.501399434,0.925269508,8.618521895,3.962624775
55.35,0.252692013,0.246882225,0.152379017,0,0.228568526,0,1.06119706,0.234831837,0.595059086,0,0.718770388,8.8116716,4.030129748
55.6,0,0.24524246,0,0.281762135,0.235228304,0.321632471,1.845683739,0.15510495,0.69883344,0.129770112,0.993156267,8.700406162,3.965958061
55.8,0.230030547,0.305335096,0.150590342,0.382287292,0.255954364,0.454551181,2.18917823,0,0.506962634,0.443325963,0.593936318,8.719225585,3.888549912
56.05,0.145863052,0.241886507,0.171039589,0.41895972,0.257851883,0.402777517,2.330387657,0,0.740174148,0.296249259,0.864477038,8.596334732,3.922739938
56.3,0.097016533,0.242541332,0.174899042,0.49942317,0.242541332,0.582099197,3.142946374,0.227523937,0.707954841,0.381954472,0.910095749,8.409156673,3.756494682
56.5,0.191866495,0.142292001,0.257415915,0.643539788,0.351173346,0.746801976,3.832770364,0,0.699721088,0.274711014,0.777000085,8.184629784,3.684386282
56.7,0.161720015,0.264087679,0.228706639,0.640106261,0.391705329,0.715965028,3.78945115,0.25740083,0.827779028,0.144646779,0.777826762,8.153319501,3.688729206
56.95,0.219477598,0.327177886,0.348307458,0.666512028,0.447010093,0.754403438,3.698702233,0.111752523,0.832001636,0.407333184,0.749658715,8.207753599,3.622427114
57.2,0.291526816,0.332119594,0.275584144,0.602875465,0.350658231,0.715356947,3.559808434,0,0.823465133,0.410082329,0.74749591,8.29601786,3.663448208
57.4,0.168517055,0.294904847,0.26644886,0.693535212,0.329040069,0.755982611,3.700906562,0.151899221,0.630533085,0.347406809,0.758326749,8.228914029,3.63534294
57.65,0.135928045,0.187363879,0.285125072,0.646194547,0.327358081,0.743266679,3.416096497,0,0.844505965,0.343873775,0.869302089,8.316752716,3.684627959
57.9,0,0.196216155,0.294324233,0.64183981,0.287709361,0.710183225,3.399979277,0,0.82434141,0.294324233,0.754858622,8.331796369,3.703498717
58.1,0.127791542,0.252008318,0.259108533,0.571501148,0.383374625,0.78429727,3.564953939,0,0.934229103,0.255583083,0.801461169,8.283591026,3.687794165
58.3,0.204661376,0.304136262,0.320890067,0.603953374,0.366585794,0.831338439,3.970509812,0.13210835,0.830288105,0,0.547891411,8.142526849,3.600043437
58.55,0.132604538,0.182782741,0.233474381,0.631787915,0.355815313,0.833406597,3.59013164,0,1.021141044,0.316588995,0.784499025,8.222336808,3.651323194
58.8,0,0.250071645,0.270108248,0.67075371,0.384257775,0.753680151,3.83737545,0,0.928226663,0.510456609,0.751371783,8.15815493,3.599835164
59,0.115132825,0.137610046,0.242287488,0.536502727,0.242287488,0.675551809,3.352718465,0,0.857168105,0.441640357,0.734636615,8.329444126,3.740361547
59.25,0,0.239516924,0.297758607,0.546818828,0.312013403,0.74117844,3.617106892,0,0.864596482,0.260382348,0.766544878,8.247513993,3.732535141
59.5,0.097476351,0.286962608,0.257898184,0.591588571,0.355933309,0.734853603,3.684812367,0,0.85996758,0.238767322,0.951747299,8.221211933,3.655471473
59.7,0.201151406,0.346163888,0.334736173,0.626234036,0.461739131,0.802669144,4.182156048,0.352842907,0.871457695,0.494295008,0.806537452,7.989476879,3.583788078
59.9,0.224837403,0.264973421,0.118499716,0.443385338,0.295061914,0.479887275,2.322715351,0.105989368,0.587739479,0,0.712970556,8.614530006,3.937686904
60.15,0.282747725,0.265240877,0.246493752,0.441666066,0.282747725,0.545344063,2.741924106,0.219015446,0.66910324,0.48645758,0.961342266,8.458647602,3.868170761
60.4,0,0.28598324,0.24891646,0.623782862,0.442483579,0.728266778,3.924047799,0.431135956,0.819536419,0.157428592,0.382392722,8.085763001,3.701413711
60.6,0.110123076,0.287165849,0.37828519,0.689479516,0.35853476,0.769286738,3.806819519,0.184271152,0.685952744,0,0.745265597,8.131081093,3.716225542
60.8,0,0.240162674,0.230355945,0.646211665,0.34302091,0.786326484,3.790311813,0.299963084,0.857888503,0,0.492187019,8.169344375,3.634638127
60.9,0.090871548,0.280084923,0.374672993,0.777735178,0.413939603,0.877510554,4.544031757,0.222588926,0.820364262,0.280084923,0.721270555,7.822873996,3.523543558
68.1,0,0.178278896,0.292942118,0.429352436,0.303598019,0.61757621,2.898882819,0.318914983,0.662276703,0.318914983,0.710883603,8.498313912,3.848099474
68.35,0.173356834,0.187246782,0.287479787,0.592126316,0.32432094,0.733786259,3.655596521,0,0.633009658,0,0.500438075,8.256469964,3.720446615
68.6,0.223721484,0.239914564,0.346587833,0.628812604,0.342958541,0.728384382,3.420452014,0.397066245,0.939896532,0,0.596124356,8.276031961,3.736550663
68.8,0.22178219,0.333475875,0.34606427,0.962291605,0.364131788,0.808953321,3.896654704,0.261599999,0.962291605,0.31364738,0.84768088,8.059206702,3.684232234
69.05,0,0.271309614,0.355689905,0.662837206,0.455000055,0.845805274,4.115452511,0,0.747641381,0.426288621,0.73835355,7.994719118,3.633992008
69.3,0,0.246040391,0.390711764,0.721896749,0.533156083,0.890073229,4.304866253,0,0.721896749,0.320386932,0.842993785,7.9345642,3.544734386
69.5,0.132117574,0.3464152,0.306301993,0.675287543,0.422982619,0.821097699,3.861191182,0.203606855,0.79132802,0,0.728146443,8.156588467,3.591253606
69.7,0.112952896,0.386594149,0.301879313,1.199186835,0.322318904,0.743138334,3.710537633,0,0.791822014,0,0.73201843,8.148169473,3.670534661
69.95,0.120130412,0.422596184,0.337115133,1.437178519,0.418305757,0.769209955,3.896144308,0.194633513,0.891922806,0.323461034,0.784305325,8.02674343,3.629350305
70.2,0.26183753,0.355173706,0.222176512,0.465452574,0.291569934,0.649863659,3.224324797,0.148117674,0.797638087,0.347366737,0.712275088,8.359796184,3.792217452
70.4,0.216431965,0.241978293,0.269455624,0.651096997,0.36537921,0.81125907,4.237315606,0.237089339,0.789309306,0,0.691228265,7.969576308,3.600845153
70.65,0.271901646,0.248881045,0.363147403,0.730409824,0.387116433,0.841032166,4.325322426,0.161169423,0.797121522,0.455855968,0.679386582,7.921932114,3.596365136
70.9,0,0.145498611,0.16589394,0.489100456,0.344312555,0.650689568,3.228626954,0.328582125,0.774019788,0,0.823064433,8.413418626,3.809730462
71.1,0.125806347,0.278168299,0.271772771,0.773251472,0.360742372,0.79677353,3.959292724,0.167741796,0.766398296,0.340685198,0.88958521,8.072764538,3.646455483
71.3,0.156913601,0.251621544,0.268527334,0.717844509,0.322123625,0.760666905,3.897878604,0,0.859451191,0.57347881,0.830308733,8.087196274,3.626756006
71.55,0,0.219292891,0.24328362,0.713188328,0.327530597,0.726039602,3.564125789,0,0.904167754,0,0.715777042,8.288173422,3.714808238
71.8,0.240139562,0.294109697,0.31767478,0.62534343,0.386747728,0.765297694,3.950003815,0.365177982,0.877208158,0.430831389,0.825343289,8.109378241,3.60609353
72,0.24996554,0.309130855,0.264260639,0.719888503,0.37372098,0.878547664,3.674478437,0,0.877501151,0,0.760844596,8.223984708,3.629693665
72.25,0.180330477,0.258749008,0.296635816,0.602866945,0.388739093,0.722646652,3.474786829,0,0.884517288,0,0.806462411,8.294971352,3.665531221
72.5,0.141069123,0.297737587,0.262196822,0.617841181,0.416745809,0.845345358,3.831125355,0.405747937,0.93381134,0,0.745254852,8.17249582,3.597325505
72.7,0.236402997,0.255972576,0.32258997,0.60828148,0.353924525,0.811833621,3.549304195,0.087797869,0.856873018,0,0.825953525,8.293181488,3.621861636
72.9,0.187478397,0.308058442,0.290440284,0.705227846,0.431607683,0.842610597,4.02445863,0,0.831060249,0.597288638,0.649444219,8.040616027,3.61643836
73.15,0.178511353,0.245340388,0.234266633,0.621237747,0.317663281,0.76318098,3.765466047,0.234266633,0.911204825,0.385628597,0.600958764,8.19274414,3.65863604
73.4,0.176187331,0.21974421,0.316265938,0.590220255,0.369106735,0.745188871,3.825064425,0,0.905076376,0.409000926,0.807391781,8.180123937,3.590409819
73.6,0.206032818,0.29452449,0.36453458,0.766101026,0.391391627,0.867765871,4.637181399,0,0.87623208,0.495448257,0.782783253,7.753206716,3.496228925
73.85,0.179164675,0.336778758,0.352306579,0.741606142,0.506754226,0.874059232,4.659429898,0.265744158,0.683022489,0,0.751637985,7.770460976,3.515769131
74.1,0.125946753,0.212888869,0.269285486,0.561235789,0.392547678,0.678244024,3.615665343,0.269285486,0.678244024,0.184367169,0.872584704,8.204373536,3.768193119
74.3,0.197458683,0.279248747,0.328322544,0.541822156,0.335235355,0.640734768,3.534195695,0,0.726299413,0.338638847,0.673882798,8.273744736,3.737934804
74.5,0,0.196116135,0.33968311,0.503382226,0.289327509,0.620173673,3.307402913,0.281399219,0.703899931,0,0.6892845,8.388744884,3.815899104
74.75,0,0.321515985,0.332800662,0.871022688,0.379451137,0.766164661,3.720824519,0,0.965504374,0.227346133,0.874195823,8.178481761,3.624574574
75,0,0.325592401,0.271714335,0.82667318,0.288606817,0.796347554,3.699554213,0.316751137,0.726745496,0.174036459,0.696145836,8.195897765,3.683143578
75.2,0.215257445,0.251031161,0.327870372,0.593423822,0.385064223,0.757999681,3.77873393,0,0.870662481,0.243535998,0.753093483,8.181142307,3.662667253
75.4,0,0.300575058,0.329886495,0.6392241,0.395033019,0.682715134,3.752266505,0,0.751437646,0,0.653519076,8.213857506,3.644842296
75.65,0,0.229827839,0.285066351,0.501911103,0.309004561,0.627793515,3.408897751,0,0.695351569,0.352030975,0.667018713,8.331426825,3.808063943
75.9,0.208951338,0.285703438,0.208951338,0.537159218,0.394537388,0.693013188,3.608637823,0.246465552,0.719884068,0.331814405,0.703884647,8.266820753,3.676903429
76.1,0,0.151910374,0.303820748,0.591901343,0.436929921,0.694632355,3.468628604,0.255018647,0.547720642,0.473786824,0.697645958,8.343386639,3.703510227
76.35,0,0.215786019,0.261329846,0.456052745,0.343454706,0.597484431,3.166005721,0,0.720005657,0.726443987,0.879179082,8.347321717,3.788258615
76.6,0.25763614,0.230436769,0.230436769,0.375123882,0.145741009,0.415425793,2.677433306,0.115218384,0.706505755,0.145741009,0.706505755,8.527250287,3.926564108
76.8,0.250930836,0.283088162,0.222732575,0.53320007,0.368066455,0.629982856,3.662996422,0.289749971,0.606842121,0,0.78505182,8.225926022,3.698764164
77,0.143504238,0.216340778,0.24476165,0.457907118,0.224827932,0.559147798,2.894118927,0,0.810628637,0.156005554,0.700356283,8.540064216,3.763334742
77.25,0.225240079,0.266507656,0.310472023,0.531426588,0.367815509,0.639724122,3.56491793,0.108801295,0.863583505,0.396576082,0.839755914,8.250471638,3.684586237
77.5,0,0.262392081,0,0.311768249,0.220453443,0.511100282,2.694737139,0.224999353,0.729775265,0.24233172,0.977647433,8.55151475,3.813589697
77.7,0.288759368,0.277719868,0.228284325,0.572078879,0.353656555,0.65529929,3.605736279,0.188248077,0.836904159,0.188248077,0.54788238,8.234200095,3.727960611
77.95,0.278303194,0.350190506,0.27441065,0.56428408,0.356281233,0.681700819,3.676049384,0,0.843880472,0.32468706,0.762164686,8.228529146,3.666379794
78.2,0.210329327,0.240213019,0.313199459,0.601332725,0.350853571,0.698960725,3.734778176,0.107426528,0.64604948,0.496181879,0.704442853,8.181948351,3.700891965
78.4,0.235063683,0.239082156,0.250751481,0.438679383,0.272595599,0.644487923,3.315981308,0,0.82474681,0.48015253,0.820113365,8.369696847,3.700242125
78.6,0,0.293987693,0.236005374,0.503512038,0.325015623,0.687369799,3.549562378,0.290702811,0.752720772,0.484064026,0.850929477,8.237952725,3.670597214
78.85,0.184466997,0.235150205,0.230583747,0.517659228,0.276700496,0.588779242,3.141698262,0,0.742178843,0.620437408,0.634000484,8.410334733,3.800367127
79.1,0.292332948,0.227431118,0.237113331,0.515142014,0.364260412,0.64675894,3.348255181,0,0.723875585,0,0.711339994,8.344368172,3.879104534
79.3,0.196033216,0.259327569,0.387134582,0.615244555,0.45764415,0.792662919,4.154794399,0.290764247,0.64273788,0.406503128,0.835156717,8.009822193,3.587193594
79.55,0.138013112,0.239045722,0.222539456,0.495695759,0.302371578,0.606315964,3.091616929,0.250713268,0.632455532,0.4,0.819988386,8.40781949,3.822988111
79.8,0.214842726,0.238346604,0.210670625,0.517752796,0.431746304,0.659503374,3.616423763,0,0.710056896,0.238346604,0.662189753,8.284366184,3.688120084
80,0.240837292,0.255016116,0.268447086,0.549833237,0.421334918,0.660225974,3.597200726,0,0.823683598,0.240837292,0.776450593,8.257295967,3.679566995
80.2,0,0.25713645,0.314926548,0.582490907,0.351480325,0.735617478,3.692252091,0.195651501,0.822709752,0.279819581,0.60014614,8.229846478,3.658164664
80.45,0.167999026,0.290982848,0.368546367,0.57892669,0.428315155,0.716462173,3.768293417,0.111120911,0.688847222,0.444483642,0.649300477,8.211247766,3.643342699
80.7,0.106847527,0.286037567,0.209195706,0.567064161,0.337881546,0.648462677,3.227019369,0.250579661,0.700646087,0,0.560313157,8.405036925,3.791958355
80.9,0,0.281158133,0.270930756,0.599573858,0.336048244,0.715501349,3.537296875,0,0.605819587,0.321741698,0.812792267,8.30680626,3.685822729
81.15,0.121124285,0.253349619,0.296692694,0.558355366,0.342591214,0.721681219,3.55670486,0.181686428,0.736770263,0.171295607,0.691841305,8.29657146,3.69949934
81.4,0.176588825,0.292839437,0.264883237,0.463019805,0.411777726,0.611721633,3.278208754,0,0.836470153,0.268536972,0.567081131,8.381460744,3.753031868
81.6,0,0.265118842,0.365194435,0.577423102,0.395975137,0.724193772,3.960206486,0.169811963,0.853294554,0.265118842,0.846934506,8.109854729,3.633638751
81.8,0.095596004,0.305309153,0.209440351,0.584622518,0.391827018,0.756357129,3.776949599,0,0.749072621,0.286788011,0.825675031,8.212803964,3.644452682
82.05,0.181966958,0.323812574,0.281248691,0.620053873,0.471790255,0.72786783,3.638075273,0.35884368,0.73666034,0.337716381,0.698198993,8.228515508,3.685049295
82.3,0,0.245706457,0.284823493,0.508395695,0.376159654,0.701716735,3.528690338,0,0.639840089,0.344756018,0.920374868,8.297937595,3.671749856
82.5,0.148894835,0.239314965,0.264960301,0.53856588,0.389220706,0.723073137,3.564157964,0,0.809847389,0.396276641,0.707576915,8.244078124,3.725843468
82.75,0,0.261397475,0.284169015,0.524771498,0.318524218,0.625569146,3.126521495,0,0.747698141,0,0.749081487,8.400904887,3.808723847
83,0.152124615,0.256063883,0.22392137,0.496836911,0.284599094,0.634865915,3.369139529,0,0.756810403,0.397663559,0.742663166,8.321902395,3.767196464
