ID,depth,mean,kcps,MSE,Si,S,K,Ca,Ti,Cr,Mn,Fe,Co,Zn,As,Br,Rb,Sr,Zr,inc,coh,inc_coh,coh_inc,TSN_sum,Subunit ,Group
LP4A-8175,219.68,26412.01,22082,1.47,0.27572495,0.00844056,1.404884271,1.026934764,1.227632517,0.140675995,1.381438271,69.9150317,0.312300709,0.349814308,0.029073039,0,0.603968939,0.783096372,0.55895262,15.64598417,4.240912331,3.689296771,0.271054367,5.028436689,1A,Unit 1
LP4A-8176,219.7,26412.31,21722,1.47,0.303939674,0,1.505270853,1.043590335,1.211911357,0.18755771,1.399469067,69.62238381,0.141389658,0.238534934,0,0.047129886,0.604993844,0.923361034,0.666551247,15.58171745,4.158010157,3.747397641,0.266851852,5.065926034,1A,Unit 1
LP4A-8177,219.72,26412.61,21545,1.59,0.309983818,0.008773127,1.432944066,1.024506268,1.323767376,0.176437331,1.374456554,69.29113134,0.111126275,0.290487981,0,0.104302731,0.665782855,0.834421851,0.55953054,15.80917474,4.34562221,3.63795424,0.274879763,4.961597988,1A,Unit 1
LP4A-8178,219.74,26412.91,21649,1.66,0.288120567,0,1.482038236,1.053230034,1.338459759,0.132015109,1.367368178,68.86852451,0.354609929,0.230303731,0,0,0.781490903,1.093701819,0.632130743,15.47082177,4.445151095,3.48038153,0.287324821,5.021095413,1A,Unit 1
LP4A-8179,219.76,26413.21,21799,1.56,0.249197297,0,1.479848565,1.057171611,1.239277328,0.193607131,1.238318877,70.12891168,0.251114199,0.271241673,0.115014137,0,0.654622131,0.846312359,0.658455935,15.5115733,4.147218096,3.740235729,0.267362827,5.086782702,1A,Unit 1
LP4A-8180,219.78,26413.51,21908,1.48,0.241288632,0.006597736,1.419455781,0.974579866,1.22906397,0.169656069,1.280903324,70.93980037,0.084828035,0.291242919,0,0.077287765,0.548554625,0.836027409,0.459013921,15.06734403,4.075515802,3.697039778,0.270486676,5.223879862,1A,Unit 1
LP4A-8181,219.8,26413.81,21458,1.56,0.261772629,0.017134208,1.410716495,0.903353545,1.266027624,0.150400274,1.458311519,70.69859975,0.240830819,0.269387833,0,0.061873531,0.564476978,0.762472276,0.58827449,14.91532845,4.134103738,3.607874741,0.277171485,5.2495003,1A,Unit 1
LP4A-8182,219.82,26414.11,21175,1.64,0.262569669,0,1.484641139,0.935099415,1.277708909,0.144462123,1.435836367,70.62245605,0.236215092,0.35822702,0.098585638,0,0.648127361,0.825776728,0.591513826,14.52137161,4.131811926,3.514528703,0.284533172,5.361015175,1A,Unit 1
LP4A-8183,219.84,26414.41,20761,1.39,0.270713617,0.013082814,1.499491783,1.038574175,1.390803788,0.18617851,1.399861121,69.55427858,0.234484286,0.224420582,0,0,0.544446345,1.029516842,0.480038645,15.34815381,4.485392535,3.421808391,0.292243132,5.041962655,1A,Unit 1
LP4A-8184,219.86,26414.71,20178,1.67,0.283590744,0,1.424279163,1.153339307,1.560276211,0.161298825,1.334668705,68.78077065,0,0.259343208,0.079068051,0,0.611459596,1.123820568,0.57034421,15.7788203,4.749354278,3.322308546,0.300995523,4.871353739,1A,Unit 1
LP4A-8185,219.88,26415.01,19727,1.51,0.326876248,0,1.344799596,1.314086392,1.610249435,0.229252133,1.409516706,66.29006428,0.132724919,0.292872343,0,0,0.669109098,1.362349999,0.796349516,16.88019656,5.034771735,3.352723312,0.298264994,4.563091246,1A,Unit 1
LP4A-8186,219.9,26415.31,19751,1.5,0.312776304,0,1.286472149,1.284261715,1.589301503,0.17683466,1.346153846,66.74624226,0.270778073,0.177939876,0,0,0.694076039,1.551724138,0.641025641,16.64566755,5.08178603,3.275554589,0.305291813,4.60247215,1A,Unit 1
LP4A-8187,219.92,26415.61,20086,1.52,0.367929358,0,1.34267554,1.324545687,1.541037454,0.127975429,1.380001706,67.74166027,0.148238205,0.298609334,0,0,0.672937463,1.298950601,0.661206382,15.94253903,4.793746267,3.325695217,0.300689009,4.822464513,1A,Unit 1
LP4A-8188,219.94,26415.91,20001,1.51,0.32852144,0,1.365450674,1.245599204,1.533456752,0.144463825,1.401834156,68.58928399,0.105940138,0.246123554,0,0,0.624939807,1.180322957,0.691286156,15.7283652,4.593949641,3.423713021,0.292080555,4.920699279,1A,Unit 1
LP4A-8189,219.96,26416.21,19858,1.6,0.382543275,0.015939303,1.471728989,1.293208794,1.654499665,0.167893993,1.341026704,67.64852774,0.197647359,0.347476808,0.106262021,0,0.665200251,1.295334035,0.609944,15.80009989,4.72865993,3.341348315,0.299280382,4.871214866,1A,Unit 1
LP4A-8190,219.98,26416.51,19730,1.48,0.381898862,0,1.388723134,1.544954487,1.69250632,0.120428334,1.371364095,66.96900327,0.280999447,0.245196428,0,0,0.684597108,1.585097265,0.679172408,15.84880277,4.876805069,3.249833148,0.307708105,4.824948961,1A,Unit 1
LP4A-8191,220,26416.81,19758,1.42,0.418810578,0.006526918,1.398936112,1.589304557,1.700262165,0.142504378,1.398936112,65.93275099,0,0.366595233,0.025019853,0,0.731014827,1.553406507,0.761473778,15.97028077,5.347721562,2.986371033,0.334854574,4.690871052,1A,Unit 1
LP4A-8192,220.02,26417.11,19852,1.52,0.441003528,0,1.435167037,1.57454593,1.757480727,0.197090466,1.355677512,65.1977438,0.155712357,0.256979834,0,0,0.737183675,1.693235768,0.781828477,16.55124352,4.929439436,3.357631986,0.297828947,4.655345466,1A,Unit 1
LP4A-8193,220.04,26417.41,19796,1.58,0.466046737,0.021983337,1.378355207,1.582800237,1.84550111,0.148387522,1.28712436,65.26303062,0.239618369,0.305568379,0,0.008793335,0.626525094,1.701510255,0.688078437,16.58532832,5.340851634,3.105371476,0.322022666,4.560757971,1A,Unit 1
LP4A-8194,220.06,26417.71,19744,1.3,0.406878125,0.011086597,1.296023238,1.576514152,1.847027129,0.12971319,1.301566536,65.72134946,0.124169891,0.253883081,0,0,0.780496458,1.546580339,0.664087185,16.49907427,5.277220368,3.126470588,0.319849483,4.592149476,1A,Unit 1
LP4A-8195,220.08,26418,19833,1.49,0.401124894,0.011990146,1.303655905,1.528198644,1.829042314,0.162411981,1.291665758,66.29024874,0.073030891,0.325913976,0,0,0.61149746,1.326546184,0.749929149,16.43086046,5.132872621,3.201104268,0.312392198,4.637415963,1A,Unit 1
LP4A-8196,220.1,26418.3,20061,1.57,0.41635449,0,1.356095473,1.367868993,1.794926683,0.142352563,1.337900032,67.83153163,0.051375361,0.260087766,0,0,0.620785615,1.301509151,0.548003853,15.70052446,4.781119555,3.283859413,0.304519735,4.882420569,1A,Unit 1
LP4A-8197,220.12,26418.6,20389,1.55,0.363323948,0,1.362206028,1.28871315,1.809373965,0.133529314,1.259730043,68.02128188,0.111791984,0.230829745,0.060036436,0,0.574486585,1.212114939,0.781508778,15.58049023,4.859845975,3.205963791,0.311918682,4.892287436,1A,Unit 1
LP4A-8198,220.14,26418.9,20515,1.46,0.400128206,0,1.453695758,1.325489304,1.899316577,0.16129199,1.301709075,67.50276574,0,0.237802293,0.012407076,0,0.662744652,1.352371302,0.736153186,15.79214012,4.900795087,3.222362869,0.310331282,4.832567203,1A,Unit 1
LP4A-8199,220.16,26419.2,19513,1.49,0.421864574,0,1.509890632,1.542689754,1.818654784,0.143637536,1.246366649,64.92303516,0,0.211497789,0,0.011310042,0.617528303,1.622991054,0.83920513,16.97411131,5.53626565,3.0659857,0.326159382,4.442395619,1A,Unit 1
LP4A-8200,220.18,26419.5,19242,1.53,0.393327318,0,1.318803359,1.374331922,1.743365494,0.129566646,1.317646514,64.11582333,0.041646422,0.310034474,0,0,0.761204044,1.457624766,0.913907591,18.32095509,5.634992249,3.251283104,0.307570878,4.174328762,1A,Unit 1
LP4A-8201,220.2,26419.8,19542,1.39,0.374557264,0,1.328490116,1.447307375,1.772074549,0.148238676,1.270778875,64.11039821,0.151633454,0.274977085,0.01923708,0,0.847563115,1.713231716,0.809088955,17.88822125,5.399961526,3.312657167,0.30187247,4.294023324,1A,Unit 1
LP4A-8202,220.22,26420.1,20047,1.57,0.368943804,0,1.357843031,1.392465324,1.576396252,0.153636423,1.331876312,66.08097289,0.164455889,0.2575033,0,0,0.810378032,1.250730314,0.91099907,16.74637007,5.129509013,3.264712086,0.306305724,4.571244869,1A,Unit 1
LP4A-8203,220.24,26420.4,20596,1.49,0.309671272,0,1.416823746,1.342254075,1.626033101,0.168817449,1.372289082,67.30327071,0.199888145,0.32934938,0,0,0.65248462,1.173436626,0.789195683,16.02315803,4.967168631,3.225813178,0.309999354,4.764099275,1A,Unit 1
LP4A-8204,220.26,26420.7,20879,1.6,0.295493969,0,1.390737827,1.237444028,1.529912461,0.156319335,1.438137884,68.00294485,0,0.30154504,0,0,0.79470733,1.167856711,0.702932752,15.67429102,4.767235467,3.287920457,0.304143611,4.892002565,1A,Unit 1
LP4A-8205,220.28,26421,20956,1.38,0.302433535,0.012057151,1.516186725,1.20973414,1.393605691,0.144685811,1.316238973,69.41904628,0.152723911,0.356690714,0,0,0.708357615,0.94849587,0.599843257,15.26837208,4.239093302,3.601801375,0.277638852,5.126242596,1A,Unit 1
LP4A-8206,220.3,26421.3,20965,1.52,0.304311742,0.006916176,1.523534759,1.23898352,1.432636446,0.191676876,1.410899893,69.52930483,0.169940323,0.269730862,0,0,0.687665494,1.037426392,0.7271865,14.89349089,4.343358495,3.429026388,0.291627969,5.198356446,1A,Unit 1
LP4A-8207,220.32,26421.6,20737,1.41,0.281667552,0,1.521606207,1.167767609,1.429387649,0.145344466,1.451439913,69.55183786,0.005011878,0.305724567,0,0.01603801,0.721710454,1.017411265,0.801900504,14.85219971,4.586870884,3.237980769,0.308834447,5.144278864,1A,Unit 1
LP4A-8208,220.34,26421.9,20373,1.52,0.357870567,0.008274464,1.52250137,1.258752831,1.54318753,0.165489279,1.400453027,68.11228448,0.188244055,0.353733335,0,0,0.745736065,1.325982851,0.724015597,15.45359577,4.654385983,3.320222222,0.30118466,4.973149529,1A,Unit 1
LP4A-8209,220.36,26422.2,20348,1.53,0.325363825,0,1.455301455,1.428274428,1.543659044,0.14033264,1.352390852,68.03222453,0.292099792,0.326403326,0,0.058212058,0.618503119,1.215176715,0.832640333,15.18087318,4.75987526,3.189342651,0.313544234,5.014856905,1A,Unit 1
LP4A-8210,220.38,26422.5,20232,1.51,0.402454658,0,1.38179602,1.428031019,1.725406132,0.159720909,1.322951474,68.19347246,0.155517727,0.312086249,0.071454091,0.096673182,0.589496249,1.378643633,0.562175567,14.97803838,4.727528739,3.168259613,0.3156307,5.074708047,1A,Unit 1
LP4A-8211,220.4,26422.8,19648,1.49,0.390297685,0,1.331863286,1.551267916,1.785005513,0.136714443,1.341786108,65.97023153,0.112458655,0.359426681,0,0,0.718853363,1.590959206,0.871003308,16.16868798,4.927232635,3.281494742,0.304739175,4.740252953,1A,Unit 1
LP4A-8212,220.42,26423.1,19207,1.52,0.388562547,0,1.303970195,1.534822061,1.903956481,0.148568033,1.397682339,65.52764508,0.117711595,0.410276337,0.050284565,0.027427945,0.709698064,1.599963429,0.715412219,16.56076433,5.09245503,3.252019749,0.307501208,4.61825091,1A,Unit 1
LP4A-8213,220.44,26423.4,18939,1.51,0.380412788,0,1.313522576,1.592183616,1.8269064,0.17922183,1.378273689,64.63432965,0.143377464,0.390819217,0,0,0.663698907,1.758686477,0.687980575,16.84453952,5.413655547,3.111490816,0.321389347,4.492727273,1A,Unit 1
LP4A-8214,220.46,26423.7,19121,1.5,0.409519305,0.008075029,1.294311719,1.544637604,1.72805611,0.162654147,1.360065523,64.92438313,0.188032808,0.329922595,0,0,0.748670504,1.7615098,0.7394419,17.02908164,5.188782632,3.281903068,0.30470126,4.500882658,1A,Unit 1
LP4A-8215,220.48,26423.99,19403,1.51,0.395287899,0,1.343754899,1.41990101,1.711047905,0.176927728,1.398624891,65.54052541,0.172448545,0.349376274,0,0,0.76929968,1.653938322,0.808492531,16.59985219,5.102909229,3.253017336,0.307406908,4.607708581,1A,Unit 1
LP4A-8216,220.5,26424.29,19600,1.43,0.354344351,0,1.298890019,1.491152569,1.656587787,0.144196913,1.382725433,65.51346397,0.204558411,0.310749936,0,0,0.589083511,1.696828786,0.771285812,16.75702261,5.206738132,3.218334049,0.310719765,4.552954349,1A,Unit 1
LP4A-8217,220.52,26424.59,19625,1.57,0.3695475,0.005582289,1.347564448,1.557458496,1.829874175,0.130625551,1.385524009,65.29826168,0.093782447,0.223291541,0,0,0.480076812,1.548526834,0.860788889,17.04384329,5.343366567,3.189720017,0.31350714,4.466836226,1A,Unit 1
LP4A-8218,220.54,26424.89,19866,1.52,0.358536213,0,1.415618666,1.451581265,1.704409233,0.137311741,1.333885486,65.81482531,0.071925198,0.406486345,0,0,0.58629934,1.475556331,0.924129814,16.94056363,4.987903489,3.396329473,0.29443551,4.560282278,1A,Unit 1
LP4A-8219,220.56,26425.19,20117,1.53,0.393262039,0,1.376952916,1.440174878,1.599837123,0.177878742,1.444461113,66.01122994,0.131801719,0.242172264,0,0,0.638648979,1.468035404,0.802597458,16.61666059,5.097404685,3.259827622,0.306764687,4.605309909,1A,Unit 1
LP4A-8220,220.58,26425.49,19884,1.51,0.342559756,0,1.366945179,1.38780619,1.549204537,0.187749097,1.517364047,65.14783869,0.237156754,0.37220435,0,0.086737887,0.667552345,1.55798812,0.798208149,17.123596,5.170236827,3.311955829,0.301936394,4.485545432,1A,Unit 1
LP4A-8221,220.6,26425.79,20228,1.41,0.352906895,0.007554582,1.349032474,1.338240214,1.501203337,0.148933185,1.450479716,65.68708922,0.119794084,0.379887545,0,0.029139101,0.620554938,1.451558942,0.682070819,17.35287452,5.27417736,3.290157561,0.303936812,4.419488696,1A,Unit 1
LP4A-8222,220.62,26426.09,20684,1.5,0.354056902,0,1.288724974,1.330874605,1.455216017,0.154899895,1.407797682,67.07797682,0.167544784,0.366701791,0,0,0.687038988,1.301369863,0.688092729,16.88724974,4.758693361,3.548715678,0.281792088,4.61980333,1A,Unit 1
LP4A-8223,220.64,26426.39,21264,1.48,0.339158886,0.011970314,1.371598436,1.30077408,1.390551432,0.186537387,1.38855638,68.24275796,0.164591812,0.30723805,0.0877823,0,0.744154497,0.997526135,0.683305403,16.24870322,4.45495172,3.647335423,0.274172755,4.830065045,1A,Unit 1
LP4A-8224,220.66,26426.69,21280,1.56,0.361647527,0,1.366334083,1.188978172,1.343545335,0.130787599,1.546662439,68.36327246,0.188254877,0.293281283,0,0,0.717350164,0.885788738,0.563773817,16.20379086,4.533970097,3.573863636,0.279809221,4.822121357,1A,Unit 1
LP4A-8225,220.68,26426.99,21368,1.54,0.353370803,0,1.348518107,1.206776057,1.484354237,0.149616607,1.432185288,68.77048616,0.18209916,0.219503312,0,0.086620141,0.721506403,0.937072436,0.610278267,15.60245292,4.426486077,3.524794307,0.283704498,4.992775703,1A,Unit 1
LP4A-8226,220.7,26427.29,21271,1.65,0.39293708,0.00397911,1.342949515,1.200696344,1.423526486,0.143247948,1.435463815,68.23576225,0.264610793,0.374036309,0.032827655,0,0.687391196,1.093260383,0.598856006,15.98905745,4.576970903,3.493371006,0.286256455,4.86238754,1A,Unit 1
LP4A-8227,220.72,26427.59,21025,1.45,0.339431654,0,1.275899342,1.233470386,1.383992161,0.187899666,1.506227965,69.07636202,0.183858813,0.252553314,0,0,0.632393498,0.900100011,0.488943216,16.07047248,4.31260039,3.726399625,0.268355544,4.90603162,1A,Unit 1
LP4A-8228,220.74,26427.89,21052,1.41,0.321838164,0.015942448,1.33518,1.173762717,1.373043314,0.136507209,1.462719582,69.78806509,0.073733821,0.196291388,0,0.013949642,0.645669134,0.94459003,0.56396409,15.41634699,4.27556521,3.60568632,0.27733971,5.07822699,1A,Unit 1
LP4A-8229,220.76,26428.19,20588,1.46,0.361557478,0,1.318500206,1.235063865,1.255665431,0.170992995,1.441079522,69.79501442,0.310053564,0.262669963,0.02987227,0,0.695302843,0.764318088,0.5407911,15.40379069,4.251133086,3.623455294,0.275979671,5.087783659,1A,Unit 1
LP4A-8230,220.78,26428.49,20836,1.58,0.336147986,0.017109329,1.359688409,1.202685158,1.540846006,0.180151166,1.474421554,70.08484214,0.210344099,0.218395548,0,0,0.668270247,0.907800847,0.396533851,14.77138918,4.283370739,3.448543233,0.289977516,5.248032536,1A,Unit 1
LP4A-8231,220.8,26428.79,20678,1.48,0.378020383,0,1.343736454,1.270148486,1.373978085,0.139111501,1.425388857,70.49626516,0.281247165,0.326609611,0.017136924,0,0.574590982,0.955635528,0.697573613,14.57444985,4.075563754,3.576057383,0.279637571,5.361926382,1A,Unit 1
LP4A-8232,220.82,26429.09,20278,1.55,0.373142021,0,1.344135898,1.258581236,1.586368978,0.135032057,1.525553013,69.85280475,0.064939081,0.307172161,0,0,0.676191065,1.042117633,0.505081741,14.59686231,4.433380749,3.292490119,0.303721489,5.25479363,1A,Unit 1
LP4A-8233,220.84,26429.39,19863,1.44,0.425283079,0,1.346020945,1.37153793,1.641592685,0.141406624,1.431077561,69.06916166,0.098878316,0.260485886,0,0.004252831,0.569879326,1.289670937,0.73892935,14.47663601,4.553718569,3.179080084,0.314556404,5.254762836,1A,Unit 1
LP4A-8234,220.86,26429.68,19396,1.58,0.450910233,0,1.376285711,1.564725808,1.886644308,0.185075096,1.408814061,67.61522327,0,0.250131796,0,0,0.635985329,1.293282335,0.673000348,15.56201137,4.67174408,3.331092437,0.300201816,4.942236266,1A,Unit 1
LP4A-8235,220.88,26429.98,18977,1.58,0.496638675,0.030240294,1.313126614,1.646932936,1.995859406,0.205866617,1.377096467,64.91893275,0.037218823,0.352415734,0,0.023261765,0.576891763,1.849310289,0.83509735,16.29951848,5.394403219,3.021561018,0.33095476,4.609586103,1A,Unit 1
LP4A-8236,220.9,26430.28,18407,1.6,0.458375547,0,1.168795868,1.692653636,1.996589982,0.169265364,1.321999555,63.5511132,0.280461588,0.280461588,0,0,0.578220366,1.902690949,0.989646396,17.31942969,5.806913934,2.982553191,0.335283207,4.324073085,1A,Unit 1
LP4A-8237,220.92,26430.58,18891,1.64,0.542848357,0,1.283203633,2.003453414,2.126451735,0.149017196,1.349433498,63.79710008,0.107623531,0.289755659,0,0.005913381,0.542848357,2.128817087,0.873997682,16.81647231,5.299571871,3.17317563,0.315141712,4.521604278,1A,Unit 1
LP4A-8238,220.94,26430.88,18009,1.53,0.468070453,0.025507927,1.20907572,1.993444463,2.073794432,0.170903108,1.41058834,62.37325749,0.271659418,0.242325303,0,0,0.48975219,2.420702233,0.94506868,17.80580815,5.797951713,3.071051474,0.325621374,4.236613173,1A,Unit 1
LP4A-8239,220.96,26431.18,17847,1.5,0.501168087,0.019576878,1.20593571,1.851972697,1.944636588,0.211430287,1.298599601,62.42152935,0.041764007,0.292348051,0,0,0.569034599,2.144320748,0.853551898,18.16603803,5.780399629,3.142695868,0.318198146,4.175986484,1A,Unit 1
LP4A-8240,220.98,26431.48,18143,1.41,0.478119731,0.006291049,1.194041118,1.722489242,2.026976019,0.164825486,1.25191877,63.16716576,0.232768817,0.187473263,0.093107527,0,0.600166084,2.064722313,1.032990261,17.55831803,5.615390423,3.126820524,0.319813687,4.315235096,1A,Unit 1
LP4A-8241,221,26431.78,18495,1.63,0.449584859,0.013294176,1.197684396,1.678691853,1.845473333,0.181284217,1.248443977,63.59933771,0.304557485,0.240503728,0.015711299,0,0.688880026,1.762082593,0.974100528,17.31989413,5.624644985,3.079286635,0.324750541,4.358335528,1A,Unit 1
LP4A-8242,221.02,26432.07,18913,1.54,0.523915332,0.018711262,1.268857444,1.637235411,2.064086072,0.191790434,1.295754882,64.55853117,0.129809379,0.184773711,0.014033446,0.040930885,0.64436908,1.78809496,0.891123845,16.75359607,5.474213542,3.060457167,0.326748569,4.498868838,1A,Unit 1
LP4A-8243,221.04,26432.36,18786,1.51,0.535097882,0,1.213525555,1.858509609,2.089031688,0.200661706,1.291162524,64.22369003,0.051359841,0.298603729,0.081220214,0,0.591235383,1.945701898,0.84564576,17.15418702,5.24825914,3.26854802,0.305946247,4.463798251,1A,Unit 1
LP4A-8244,221.06,26432.66,18395,1.44,0.496721392,0,1.279396539,1.751466746,2.055908889,0.193511808,1.20914066,63.05896564,0.162697826,0.255139772,0,0,0.6902332,1.906769216,1.048907952,17.73529557,5.651284327,3.13827699,0.318646188,4.275956572,1A,Unit 1
LP4A-8245,221.08,26432.95,18812,1.5,0.546376065,0,1.308426892,1.829640902,2.274170551,0.130603051,1.224553374,63.63603686,0.182125355,0.234845852,0,0,0.454115194,1.842821026,0.803987587,17.12337795,5.588372734,3.064108062,0.326359247,4.403007122,1A,Unit 1
LP4A-8246,221.1,26433.24,19021,1.54,0.566138508,0,1.226039998,1.884754614,2.193341641,0.206515934,1.293691769,63.53688208,0.046288054,0.333511364,0,0,0.570886001,1.992760074,0.766720076,17.0743576,5.524894665,3.090440387,0.323578479,4.424925161,1A,Unit 1
LP4A-8247,221.12,26433.53,18792,1.58,0.52514766,0.010915309,1.241919639,1.995075983,2.170933744,0.183134634,1.34985992,62.94009921,0.070343105,0.266818672,0.046086862,0.031533116,0.577298582,2.122421258,1.023613453,17.61488363,5.54012589,3.179509632,0.314513908,4.318719883,1A,Unit 1
LP4A-8248,221.14,26433.82,18949,1.48,0.504149353,0,1.18912187,1.965104722,2.066892596,0.155675572,1.422635228,62.90610368,0.13052798,0.326918701,0,0.037122636,0.452656664,2.104015232,1.119666615,17.24166836,5.758798664,2.99396964,0.334004723,4.347737804,1A,Unit 1
LP4A-8249,221.16,26434.11,18766,1.54,0.555172539,0.013304789,1.155097548,2.179566264,2.090061323,0.156028883,1.282097802,62.65708722,0.081038257,0.377372183,0,0,0.510420068,2.336804674,0.943430458,16.99021493,5.666630381,2.998292423,0.333523172,4.41367713,1A,Unit 1
