depth,Si,P,S,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Br,Rb,Sr,Zr,Ba,Mo inc,Mo coh
40.7,0.168876993,0.104229464,0.485805615,0.151872304,2.397484225,0.271955947,0.32446852,0.36817409,4.243123145,0.51743415,0.43064679,0.664898961,0.230234816,1.312702407,1.099106194,0.023871856,7.641215883,3.06172395
40.8,0.118134171,0,0.695657728,0.095558366,3.040985268,0.299298334,0.330025525,0.360878282,4.236169651,0.553963855,0.475666486,0.58605047,0,1.327766521,1.021053116,0.023871856,7.438999308,3.024855448
40.9,0.201890161,0,0.877047395,0.145693907,3.619176656,0.220180975,0.310006575,0.355133844,4.17825327,0.451084771,0.386597862,0.433029639,0.183310224,1.343630424,0.984836042,0,7.249577648,2.945049154
41,0.130185846,0,0.945313153,0.104187664,3.938409712,0.287898921,0.253824972,0.358323606,4.253547432,0.43648122,0.397114848,0.536740281,0.101981632,1.314553873,0.974426688,0,7.073332842,2.917952145
41.1,0.073660768,0.026503989,0.945179645,0.145827326,4.149455318,0.239626764,0.294485091,0.379477695,4.235285029,0.415835835,0.362952855,0.52045673,0.308309107,1.431694346,0.909514137,0.028333956,6.949616386,2.928324744
41.2,0.168906003,0.067769502,1.031846797,0.156379279,4.258167439,0.2017996,0.314651604,0.331064331,3.756902255,0.477103027,0.354148097,0.364450416,0.293489192,1.564610429,0.960213015,0.028333956,7.034365488,3.040346272
41.3,0.162516455,0.092404981,1.143383349,0.114940045,4.534898337,0.110840763,0.269402444,0.248406617,3.350924564,0.480707162,0.386773373,0.484865263,0.073215669,1.524029147,1.02245359,0.051139468,7.063011598,3.087590704
41.4,0.041509383,5.16E-28,1.100680326,0.201918633,4.494811031,0.244462029,0.348741923,0.21747539,3.532860044,0.460546406,0.303874569,0.29787775,0.381874643,1.582585386,0.981868906,5.16E-28,7.00855174,3.077444286
41.5,0.150068459,0,0.676951791,0.237925774,3.037543881,0.220079358,0.390613917,0.323322372,3.946838501,0.523529954,0.37009763,0.502897586,0.247481163,1.52610035,1.117826509,0,7.472249007,3.170234534
41.6,0.12050628,0.041617924,0.593092763,0.222061557,2.757465599,0.243931503,0.366227671,0.340143332,4.434372593,0.491411641,0.396886034,0.577047128,0.097564348,1.280596354,1.104075924,0.053671324,7.412713183,3.108177572
41.7,0.109862249,0.064640291,0.601573992,0.109794482,2.869060361,0.264349115,0.362534825,0.317848559,4.411521407,0.440819509,0.388834056,0.503083607,0,1.305535691,1.037936369,5.42E-28,7.436172739,3.076359197
41.8,0.139234285,0.023022366,0.82591248,0.087614861,3.571145106,0.135817963,0.346375468,0.255515356,4.098421531,0.523901936,0.335985494,0.500856543,0.05218667,1.316613591,1.086311289,0,7.294853753,3.081507857
41.9,0.116299436,0.0278808,0.99837706,0.153180965,4.115160368,0.080831265,0.388838043,0.304374131,4.011470617,0.494703569,0.340102743,0.508690762,0.05218667,1.430025126,1.016866596,0.045213428,7.024161324,3.074319763
42,0.040642901,0.0278808,1.241087534,0.236839664,4.8789058,0.180678282,0.32527221,0.304659749,3.477149295,0.452388631,0.37376844,0.363252032,0.114865159,1.414433744,1.001239602,0.026654201,6.820721823,3.036972347
42.1,0.081201579,0.031410159,1.104422402,0.125201475,4.53190447,0.264773586,0.294182042,0.273969619,3.357125898,0.464080329,0.380396255,0.582637037,0.341830472,1.431779899,0.975131372,0.026654201,7.053037934,3.104707944
42.2,0.083966769,0.072955827,0.858990943,0.127256263,3.50662215,0.247962886,0.346460812,0.302174858,3.947049412,0.480112643,0.407127739,0.605896139,0.222865745,1.381572569,1.102387923,0.118189989,7.358477218,3.053237306
42.3,0,0.041545668,0.781427222,0.128314465,3.220189599,0.224500926,0.357148437,0.333130984,3.998394951,0.489577409,0.511077283,0.388617531,0.05610249,1.258543605,1.135205768,0.069971737,7.463681336,3.098474774
42.4,0.148207235,0.033371671,0.89210709,0.147693444,3.597914355,0.088534445,0.376007469,0.296310345,3.882779319,0.373217132,0.490293854,0.376152406,0,1.35879077,1.069164195,0.059847092,7.347624805,3.088940658
42.5,0.025488035,0.033371671,0.693150662,0.183587588,3.125838099,0.175793231,0.351509614,0.276729202,4.418075987,0.490268345,0.441421727,0.519910623,0,1.332775048,0.989914859,0.028900715,7.314184435,3.084694525
42.6,0.148187423,0.049532705,0.385670399,0.142375353,1.928907805,0.159970812,0.325800991,0.318738957,5.203555925,0.470438403,0.38735576,0.534049503,0.087812101,1.191330981,1.01205233,0,7.281170548,2.98215441
42.7,0.174262901,0.094672008,0.339358472,0.042065579,1.516642637,0.112503745,0.332407615,0.300367504,5.846549993,0.444635797,0.359901247,0.621399681,8.87E-28,1.138645641,1.012641597,0.088062077,6.993313695,2.809083135
42.8,0.1295343,0.125588144,0.248696541,0,1.578973348,0.04065943,0.239233697,0.353639975,5.853307958,0.437153711,0.378158513,0.526458487,0.238834685,1.046624345,1.068267719,0.024675943,7.014765185,2.799022459
42.9,0.01983977,0.151095458,0.286979127,0.039760612,1.612131843,0.171606538,0.335586166,0.343633399,5.888886648,0.468044545,0.348168959,0.543237344,0.077856881,1.086583461,0.998938039,0,6.967974651,2.788184679
43,0,0.065205614,0.300547264,0.078941426,1.604463593,0.122205176,0.317631971,0.350515088,5.78996065,0.483729541,0.422257339,0.514879199,0.135290355,1.06639971,0.993274274,0,7.047435858,2.793193205
43.1,0.059836857,0.108072621,0.319854289,0.047733299,1.608991752,0.220207012,0.332412576,0.311796487,5.509529631,0.464738912,0.412580063,0.585618381,0.178002727,1.086616285,1.014211452,0,7.251008401,2.844889722
43.2,0.055193556,0.088996934,0.3077808,0.085518321,1.529098972,0.142673841,0.302197338,0.293939729,5.801607222,0.432486271,0.444659717,0.621686023,0.104750042,0.962920207,1.076124384,0,7.074904148,2.778367429
43.3,0.058756476,0.093828929,0.27768797,0.082199632,1.622046499,0.15288667,0.302032188,0.320355725,5.947960256,0.381811171,0.373784219,0.529364097,0.160930161,0.965435438,0.914457513,0.033402756,6.971295137,2.716146959
43.4,0.115170866,0.101881359,0.332130714,0.092718589,1.549965894,0.213651929,0.346925775,0.313179981,5.506796178,0.484309844,0.387483203,0.385461471,0.170366065,1.02570806,1.037370024,0.033402756,7.269561052,2.812995078
43.5,0.122018371,0.067030092,0.302321507,0.14608858,1.595158895,0.281700977,0.358652908,0.30464349,4.923108932,0.498711833,0.347044625,0.448194163,0.060666032,1.164735999,1.100090389,0,7.56505518,2.939653227
43.6,0.107466243,0.149187126,0.292583944,0.117467139,1.614600498,0.196949153,0.350799927,0.399341035,4.739581764,0.485877307,0.445916651,0.53543502,0.103525102,1.077174439,1.097008711,0.020788341,7.648831731,2.971230798
43.7,0.106436872,0.152084778,0.332434246,0.09491359,1.549403933,0.212029155,0.335635953,0.369985001,4.883322725,0.577503027,0.41879366,0.549689447,0.103525102,1.05946602,1.14538587,0.020788341,7.562069028,3.014721296
43.8,0.070189205,0.163309039,0.315814363,0.101483054,1.508733299,0.180480157,0.401201702,0.376024219,4.936226852,0.514422329,0.492703025,0.415631144,0.089964303,1.096184985,1.157848803,0.045949621,7.550711397,2.982341872
43.9,0.036314708,0.090661073,0.326903715,0.181429139,1.629796825,0.233799426,0.353166587,0.357905158,3.824808697,0.528404371,0.338058617,0.486861144,0.280481997,1.097829221,1.219719301,4.64E-28,8.019717372,3.184551955
44,0.155445116,0.074759601,0.342887707,0.20297067,1.683554613,0.26425591,0.358126109,0.352504517,3.298242436,0.541892934,0.49666402,0.594290834,0.243781173,1.07717467,1.214914347,0,8.223179657,3.249671341
44.1,0.037100926,0.072399055,0.346715869,0.194743101,1.851471048,0.330340977,0.351651868,0.359499555,3.357027963,0.554336869,0.45971063,0.585967609,0.424641029,1.087447892,1.108642223,0,8.173178195,3.196141509
44.2,0.129561846,0.099219119,0.366075311,0.22151405,1.944975671,0.31253664,0.386760506,0.37734202,3.246507857,0.56232699,0.489373192,0.72306138,0.183371462,1.015920187,1.177419975,0,8.182873924,3.209716215
44.3,0.071827649,0.066023176,0.393779678,0.24281651,1.947345943,0.317571881,0.405926596,0.296849021,3.007134278,0.567064631,0.547615524,0.751379538,0.128573233,1.121718838,1.209113905,0,8.244907015,3.218086855
44.4,0.118528311,0.072735745,0.39143471,0.259022303,1.797451118,0.296854229,0.381043618,0.289037373,2.951209007,0.590636796,0.489805103,0.636426063,0.235258686,1.089794729,1.241089525,0.041301826,8.280013928,3.267101823
44.5,0.093641919,0.051449948,0.336347716,0.28273749,1.654005695,0.299196625,0.374466699,0.368313222,3.015560011,0.565121596,0.538414809,0.702071907,0,1.063547222,1.236831463,0.08643671,8.285481031,3.300146674
44.6,0.026696067,0.148627547,0.344291137,0.171837055,1.594366846,0.201675933,0.37507786,0.327116089,3.141812005,0.569896432,0.424588468,0.614418966,0.211429365,1.063814141,1.271049578,0.050867448,8.265927149,3.258578666
44.7,0.080244315,0.124273497,0.355105714,0.221772033,1.771277266,0.125355587,0.379682171,0.354619451,2.955910299,0.521066471,0.581513869,0.546654067,0.246800828,1.055877968,1.227736997,0.050867448,8.294966706,3.28123606
44.8,0.145306831,0,0.605408114,0.19198645,2.636411907,0.272405017,0.362852058,0.354665562,2.705329828,0.539038026,0.512985193,0.676160261,0.192392427,1.091711405,1.184651289,0.086628761,8.164799345,3.237532207
44.9,0.10536885,0.178748336,0.614317031,0.202524872,2.731014122,0.261715499,0.298965008,0.340441964,2.617570914,0.52423485,0.421393999,0.643614415,0.414770345,1.136894829,1.155462607,0.098906961,8.176392694,3.242384643
45,0.142808723,0.063899655,0.767203222,0.110398187,3.11427163,0.147488074,0.337641624,0.393975024,2.53268526,0.590224771,0.431007144,0.333788253,0.229417153,1.150791351,1.210607715,0.064676231,8.069838812,3.189083945
45.1,0.144881453,0.032127148,0.80334015,0.201160033,3.202412211,0.199707612,0.324540506,0.410657544,2.413246656,0.577169184,0.437883121,0.573954079,0.415050887,1.106736316,1.264679237,0.036099437,8.050510635,3.228104356
45.2,0.124402899,0.085720456,0.65236638,0.21988725,2.927183289,0.251861137,0.331168555,0.429086711,2.806940339,0.555042759,0.415486362,0.692674344,0.33505086,1.148359473,1.173468049,0.060629944,8.038401496,3.170706438
45.3,0.102940775,0.127717076,0.615164171,0.235975797,2.80758813,0.31322046,0.317910246,0.447126016,3.151621444,0.545442542,0.538579242,0.684360517,0.120502022,1.201816167,1.09001394,0.051209018,7.969319413,3.162735085
45.4,0.113712649,0.153422368,0.481963956,0.171784835,2.263353628,0.293669556,0.311619297,0.490758442,3.20956343,0.568118191,0.466645912,0.841528171,1.22E-27,1.154284475,1.195309988,0.051209018,8.098237945,3.155608397
45.5,0.135674813,0.165341286,0.59261091,0.192002052,2.748055524,0.266274174,0.347431302,0.428100912,2.990148338,0.565796541,0.407758581,0.802225594,0.132718242,1.161609082,1.162421436,0,8.046154656,3.134473302
45.6,0.133740231,0.077137708,0.504689286,0.162633432,2.378511177,0.248042448,0.338665896,0.363280752,3.086879251,0.572178113,0.37073674,0.711809096,0.386972678,1.159540943,1.160367731,0,8.118076448,3.17766061
45.7,0.051617046,0.073259234,0.465860698,0.159528956,2.302635975,0.321450696,0.364731906,0.432653117,3.453396138,0.507248972,0.281950101,0.662292484,0.253324343,1.109266074,1.180310601,0,8.021172757,3.171607975
45.8,0.103815587,0.158507662,0.482561261,0.117350284,2.257168577,0.253808843,0.34230672,0.354251733,3.548910975,0.593593685,0.43475127,0.506775682,0.210746035,1.066085081,1.112093549,0,8.040532175,3.103391106
45.9,0.135590047,0.18137511,0.374042403,0.112528939,1.869214741,0.235577322,0.296109398,0.387959416,3.591002387,0.539593458,0.475771325,0.5727577,0.083629809,1.099115291,1.152374514,0,8.075758018,3.170454642
46,0.151835918,0.209283351,0.345980268,0.205881629,1.66207339,0.360271134,0.268798223,0.443492603,3.358227477,0.591001818,0.429035685,0.670668894,0.083629809,1.008476709,1.114203272,0,8.2287347,3.162734233
46.1,0.035929549,0.140702493,0.359287291,0.19510659,1.764590902,0.328989152,0.326284287,0.443472002,3.269128183,0.590405448,0.513988489,0.740768619,0.08008835,0.985478848,1.201348803,0,8.214036244,3.183301924
46.2,0,0.167166851,0.359944159,0.134392474,1.77251014,0.265833133,0.327734755,0.379065308,3.416777621,0.575031806,0.490522721,0.646744536,0.235792857,0.951972376,1.203460552,0.023961233,8.166688874,3.217377703
46.3,0.110932898,0.165028392,0.378292736,0.174920805,1.933680604,0.33455409,0.307959271,0.463010832,3.8029853,0.575883118,0.470766869,0.436244514,0.236589331,0.940238086,1.16449211,0.023961233,8.006653912,3.124732634
46.4,0.067658914,0.11049103,0.336704137,0.066999699,1.988767787,0.276739361,0.357619412,0.408901527,3.803992517,0.538687825,0.390421593,0.535896583,0.071658139,1.091834742,1.225191211,0,7.986770324,3.125968981
46.5,0.181539696,0.16692634,0.359744247,0.139219046,1.940435551,0.307133804,0.379518037,0.409339737,3.920729965,0.521117991,0.332440396,0.515833446,0,1.084693965,1.129782612,0,7.951023862,3.129376324
46.6,0.1368946,0.052128199,0.318715049,0.035432831,1.889630498,0.279703101,0.355429809,0.433487103,3.812346009,0.527096068,0.495538403,0.515876785,0,1.04778637,1.130210744,0,8.013056452,3.15006003
46.7,0.075637838,0.140140693,0.329546725,0.133003187,1.770512508,0.221191128,0.375718425,0.37946383,3.830256213,0.50602308,0.418768047,0.499201604,0.241103088,1.151530568,1.140297685,0,7.989881821,3.185385992
46.8,0.100329726,0.153147697,0.29648365,0.048890941,1.722166462,0.109419287,0.381475431,0.386938564,3.728603822,0.540013012,0.390450758,0.561854273,0.090589089,1.011590048,1.164898056,0,8.054234702,3.173026284
46.9,0.113869426,0.112040009,0.313924466,0.1272429,1.678166766,0.12982654,0.308817788,0.412643332,4.178464049,0.517152506,0.437135559,0.518767787,0.087836782,1.084965031,1.117848785,0,7.916581961,3.079552591
47,0.022806416,0.079891511,0.297745213,0.151423423,1.764413255,0.199381331,0.336687177,0.437499536,4.361945391,0.535892243,0.472190579,0.417088136,0.087836782,1.047430126,1.191584968,0,7.80496432,3.032353509
47.1,0.08089163,0.117054372,0.318100415,0.152419083,1.790121182,0.164030938,0.349622835,0.338738766,3.911381962,0.525990495,0.509540984,0.43298345,0,1.1545629,1.230598794,0.046702805,7.998209089,3.123443957
47.2,0.047006767,0.072766657,0.346319825,0.142484949,1.823318499,0.218464963,0.311681598,0.430963987,3.957355643,0.527290072,0.413148275,0.480323518,0.16957436,1.128434477,1.130496465,0,7.974218798,3.106919782
47.3,0.137361458,0.161736702,0.353579638,0.143011534,1.828450523,0.193983549,0.34978471,0.387578036,3.964698507,0.456785111,0.40507836,0.475004608,0.200432314,1.072213238,1.189462682,0,7.935593502,3.159181227
47.4,0.055946076,0.162021839,0.284485467,0.061229804,1.643983893,0.168433191,0.336654414,0.347930904,3.896370626,0.535762144,0.502971899,0.452614738,0.049961896,1.096664414,1.195545788,0,7.998283226,3.175623317
47.5,0.110336438,0.094840831,0.303943856,0.174941654,1.616589494,0.177103892,0.323744072,0.378484358,4.156528341,0.508917626,0.46920303,0.316449104,0.228422986,1.026798711,1.167591316,0,7.938219028,3.08727484
47.6,0.135776706,0.151342619,0.338531263,0.151489127,1.801243486,0.223206952,0.359877801,0.451103912,4.321009088,0.532006751,0.515141226,0.460760936,0.300167307,0.997535122,1.18212853,0,7.779503861,3.057256537
47.7,0.142577537,0.167115307,0.331414006,0.151305485,1.698176482,0.185114679,0.31461963,0.402219873,4.332916523,0.537132326,0.520839155,0.559041094,0,1.009601149,1.13602284,0,7.813211535,3.116277259
47.8,0.039471047,0.028719406,0.276716009,0.161324607,1.599571165,0.148152448,0.333165632,0.377827809,4.782028627,0.443600102,0.420583365,0.426889207,0,1.11051919,1.16584767,0.023901841,7.616479807,3.034074222
47.9,0,0.0282892,0.302942519,0.087255574,1.846402553,0.138076818,0.34138307,0.42715532,5.213448857,0.468284408,0.463147615,0.42883493,0.202370801,0.992439498,1.120481427,0.023901841,7.3492593,2.911846534
48,0,0.124560312,0.299789566,0.093631361,1.652921378,0.182477596,0.273795411,0.345335292,4.208612196,0.525646568,0.528134319,0.523712338,0.185096269,1.066038459,1.189444809,0,7.858782805,3.121511423
48.1,0,0.050964341,0.291873977,0.092532381,1.743153179,0.169734368,0.32101421,0.373020962,4.041533159,0.57676747,0.551572065,0.374299088,0.119920419,1.225403662,1.146506515,0.04307273,7.910822704,3.144120013
48.2,0.037305124,0.147158061,0.332361844,0.106789333,1.83499475,0.180598492,0.345095836,0.37772505,3.790754605,0.498252942,0.395978187,0.447168407,0.043459154,1.088529264,1.164091943,0,8.017607031,3.18395009
48.3,0.037305124,0.166379932,0.330596768,0.211076006,1.705197991,0.265724216,0.317043572,0.397529482,3.74166366,0.484298705,0.536025381,0.554432231,0.159648709,1.052215582,1.109185289,0,8.075338221,3.211879164
48.4,0,0.158585522,0.309028647,0.17242916,1.586608955,0.173353785,0.305009716,0.320860911,3.414664245,0.514816054,0.427247845,0.575184087,0.144708409,1.100809906,1.142969738,0,8.225553996,3.23474338
48.5,0.051545218,0.125603269,0.307573443,0.084094596,1.7793178,0.256357427,0.346825204,0.35354667,3.78144313,0.520987987,0.532941752,0.50851916,0.217472071,1.0225826,1.175979679,0,8.042018465,3.169164602
48.6,0.098375589,0.0365069,0.283069218,0.159940835,1.666007132,0.215577944,0.32503884,0.387606881,3.633591405,0.538116071,0.492747191,0.717883458,0.044309946,1.056977723,1.186991696,0.0365069,8.101054521,3.183187171
48.7,0.143465083,0.172330472,0.313151538,0.184308959,1.656614831,0.218316983,0.273869859,0.397993188,3.480036075,0.500222877,0.502389068,0.647508372,0.224742592,1.094634129,1.224715488,0.0365069,8.174906563,3.183819926
48.8,0.026430251,0.030096221,0.312832691,0.195307095,1.642652126,0.256712068,0.337354552,0.352748628,3.67057023,0.506548601,0.539793622,0.448429479,0.346810568,0.977957901,1.254614192,0.077242179,8.116196555,3.21342711
48.9,0.054414352,0.105751477,0.300271885,0.168028846,1.538000265,0.288903009,0.32335529,0.291540179,3.709819593,0.548354676,0.410147182,0.483087955,0.288069374,1.051483383,1.17606698,0.028255127,8.114183877,3.213819858
49,0.06701713,0.17801124,0.324916578,0.182889861,1.527454382,0.277506818,0.309573287,0.320306973,3.991015071,0.554511371,0.441350942,0.526863733,0.046406381,1.048415321,1.188142635,0,7.98435041,3.187831401
49.1,0.138798886,0.130113676,0.322272515,0.218168788,1.498477372,0.280177136,0.366664145,0.349712345,4.564692219,0.538897947,0.455913,0.602929653,0.047220943,0.952300843,1.083759366,0.064962463,7.741978529,3.080036942
