ID,depth,mean_age,kcps,MSE,S,K,Ca,Ti,Mn,Fe,Co,Cu,Zn,As,Br,Rb,Sr,Zr,inc,coh,inc_coh,coh_inc,TSN_sum,Subunit ,Group
PAT1H_2mm_2647,542.9,25798.9,15605.1,1.279,0.0327242,0.977616,0.539045,0.882403,1.26934,55.3227,0.264261,0.016773226,0.313758,0.0532797,0.0736706,1.0776,1.3486,1.23481,27.1225,8.66748,3.13017,0.319568315,2.79408,1A,Unit 1
PAT1H_2mm_2648,543.1,25807.8,15560.6,1.284,0.0265734,1.02108,0.573819,0.837062,1.23616,54.8141,0.240489,0.034379329,0.299117,0.051652,0.0504894,1.1023,1.43314,1.19863,27.3141,8.95341,3.05099,0.327793992,2.75729,1A,Unit 1
PAT1H_2mm_2649,543.3,25816.6,15795.3,1.257,0.0325679,1.06599,0.531942,0.87674,1.20404,55.448,0.177584,0.040831339,0.338641,0.0733992,0.0717789,1.04752,1.26091,1.153,27.253,8.65527,3.14984,0.317589983,2.78488,1A,Unit 1
PAT1H_2mm_2650,543.5,25825.5,15701.8,1.273,0.0265408,0.959727,0.506404,0.803759,1.28854,55.29,0.293423,0.01965982,0.317506,0.0717583,0.0801138,1.05606,1.23677,1.10324,27.5973,8.5802,3.2172,0.310907159,2.76415,1A,Unit 1
PAT1H_2mm_2651,543.7,25834.3,15701.2,1.299,0.0246057,0.897943,0.539663,0.81016,1.24824,54.9956,0.214968,0.009310275,0.301254,0.0852888,0.0994204,0.996698,1.36179,1.16561,27.6803,8.81982,3.13872,0.318632015,2.73972,1A,Unit 1
PAT1H_2mm_2652,543.9,25843.1,15587.5,1.253,0.0437768,0.927934,0.539351,0.858635,1.20243,53.4733,0.276352,0.043945865,0.319453,0.0846803,0.0792716,1.08529,1.41945,1.16068,28.4397,9.19348,3.09382,0.323261619,2.65723,1A,Unit 1
PAT1H_2mm_2653,544.1,25852,16202.5,1.273,0.0199391,0.978744,0.49,0.723303,1.18881,56.6098,0.2691,0.044902259,0.309449,0.0952995,0.0996956,1.07514,0.958648,1.05191,26.8486,8.4085,3.19429,0.313182347,2.83631,1A,Unit 1
PAT1H_2mm_2654,544.3,25860.8,15582.1,1.257,0.027123,0.945453,0.521196,0.811847,1.24632,54.3634,0.198567,0.01004554,0.244776,0.0791923,0.127076,1.00271,1.31931,1.12611,28.3853,8.77662,3.23582,0.30919547,2.69092,1A,Unit 1
PAT1H_2mm_2655,544.5,25869.6,15246.5,1.267,0.0315163,0.821339,0.568164,0.878277,1.22635,53.6148,0.298273,0.012362747,0.255787,0.0919371,0.10134,0.868178,1.54186,1.17725,28.6838,9.01227,3.1838,0.31419327,2.65279,1A,Unit 1
PAT1H_2mm_2656,544.7,25878.5,14860.2,1.299,0.0313209,0.836195,0.698347,0.972223,1.11371,51.0403,0.202129,0.010379602,0.254391,0.0866788,0.108713,0.892646,1.7995,1.39906,29.8166,9.76447,3.05444,0.327484594,2.52646,1A,Unit 1
PAT1H_2mm_2657,544.9,25887.3,15257.7,1.264,0.020707,0.929916,0.608957,0.881427,1.20083,53.4987,0.237267,0.018808832,0.26108,0.0586697,0.111645,1.0124,1.55181,1.20756,28.5318,9.09657,3.13759,0.318822348,2.65757,1A,Unit 1
PAT1H_2mm_2658,545.1,25896.2,15350,1.232,0.0355341,0.955359,0.559916,0.812377,1.26044,54.4707,0.256691,0.014044421,0.304747,0.0495785,0.136214,1.02981,1.50698,1.142,27.7254,8.73563,3.17503,0.315077021,2.74266,1A,Unit 1
PAT1H_2mm_2659,545.3,25905,14916.2,1.241,0.0315766,0.85471,0.648302,0.984585,1.13622,52.4768,0.23174,0.001605592,0.223712,0.111678,0.0542333,0.906624,1.67945,1.34388,29.2259,9.31636,3.13853,0.318770869,2.59456,1A,Unit 1
PAT1H_2mm_2660,545.5,25913.8,14784.4,1.25,0.0306203,0.926264,0.632167,0.945491,1.2136,53.5447,0.225736,0.015844221,0.271132,0.0674715,0.0836717,0.933919,1.64281,1.29709,28.2871,9.06752,3.12111,0.320553325,2.67705,1A,Unit 1
PAT1H_2mm_2661,545.7,25922.7,14647.8,1.255,0.0285823,0.898895,0.72125,1.0125,1.20552,52.7206,0.256155,0.033647497,0.276054,0.0801389,0.0638579,0.982833,1.79164,1.32636,28.4723,9.31366,3.0578,0.327113195,2.64649,1A,Unit 1
PAT1H_2mm_2662,545.9,25931.5,14730.2,1.296,0.0225042,0.928873,0.625864,0.889003,1.27016,53.7375,0.289187,0.055108622,0.32445,0.0857639,0.0843463,0.99479,1.69118,1.33625,27.7159,9.07627,3.05473,0.327474874,2.71797,1A,Unit 1
PAT1H_2mm_2663,546.1,25940.3,14509.8,1.22,0.0305527,0.934326,0.69887,1.02525,1.16558,52.0288,0.192464,0.024698269,0.241128,0.0164655,0.0493965,1.05489,1.91238,1.38548,28.8161,9.5339,3.02381,0.330853036,2.60756,1A,Unit 1
PAT1H_2mm_2664,546.3,25949.2,14792.3,1.227,0.0347528,0.956497,0.615849,0.957556,1.24634,53.4954,0.258265,0.027343612,0.282433,0.0996719,0.111491,1.02636,1.62421,1.22658,28.0515,9.17775,3.05703,0.327174508,2.68606,1A,Unit 1
PAT1H_2mm_2665,546.5,25958,15050.9,1.31,0.0299087,0.979679,0.58101,0.840502,1.28335,55.3858,0.277335,0.046392436,0.295348,0.109439,0.138328,1.07773,1.45125,1.22167,26.7936,8.61557,3.1118,0.321553381,2.82413,1A,Unit 1
PAT1H_2mm_2666,546.7,25966.8,14506.9,1.243,0.0398691,0.968404,0.658472,0.990413,1.19283,53.4989,0.211613,0.016416688,0.321298,0.0770322,0.0829855,1.03353,1.91047,1.30143,27.5335,9.23358,2.98261,0.335357943,2.71983,1A,Unit 1
PAT1H_2mm_2667,546.9,25975.7,14849.5,1.283,0.0278656,0.988103,0.605773,0.896371,1.25464,55.191,0.281771,0.00623081,0.282636,0.0882698,0.0972699,1.0402,1.54282,1.13816,26.9007,8.85329,3.03999,0.329110503,2.79689,1A,Unit 1
PAT1H_2mm_2668,547.1,25984.5,14608,1.261,0.0343052,0.948167,0.693354,0.983534,1.19361,54.3684,0.287173,0.0097257,0.307863,0.0489822,0.0809886,0.900777,1.9149,1.28963,27.0314,9.09583,2.97349,0.336490783,2.76799,1A,Unit 1
PAT1H_2mm_2669,547.3,25993.4,15298.5,1.295,0.0337894,0.966038,0.694879,0.991887,1.22909,54.2325,0.216421,0.035140952,0.3161,0.116742,0.057104,0.99949,1.80435,1.25561,27.0663,9.13969,2.96253,0.33767774,2.76197,1A,Unit 1
PAT1H_2mm_2670,547.5,26002.2,15919.2,1.274,0.0200118,0.98752,0.611491,0.942816,1.25752,55.1081,0.186239,0.008392064,0.282102,0.0608425,0.11297,1.029,1.59546,1.22443,27.0074,8.78213,3.07604,0.325174637,2.79411,1A,Unit 1
PAT1H_2mm_2671,547.7,26011,15818.8,1.28,0.0333889,0.990209,0.676616,0.977607,1.27532,54.1152,0.224884,0.043536471,0.318667,0.0870729,0.0816718,1.01705,1.75472,1.31673,27.3267,8.92072,3.06516,0.326447494,2.75882,1A,Unit 1
PAT1H_2mm_2672,547.9,26019.9,16292.1,1.263,0.0241806,1.03145,0.59274,0.900336,1.35663,55.0851,0.207263,0.01114822,0.318588,0.0788226,0.0673604,1.10163,1.48161,1.20322,27.1296,8.60124,3.15477,0.317042962,2.7987,1A,Unit 1
PAT1H_2mm_2673,548.1,26028.7,15868.2,1.288,0.0351699,0.993099,0.630931,0.942061,1.32157,54.0027,0.206112,0.019956847,0.285939,0.0938953,0.134136,1.0034,1.49807,1.24027,27.7811,8.98941,3.09211,0.323580501,2.71957,1A,Unit 1
PAT1H_2mm_2674,548.3,26037.5,15557.8,1.234,0.027962,0.966469,0.710066,0.941388,1.23253,52.492,0.224882,0.043891907,0.315886,0.0610081,0.0691425,1.03951,1.83363,1.32455,28.5536,9.24153,3.09117,0.323655269,2.64584,1A,Unit 1
PAT1H_2mm_2675,548.5,26046.4,16301.7,1.316,0.0345052,0.93132,0.599368,0.826527,1.29938,53.8886,0.275243,0.012779696,0.304955,0.136104,0.103196,1.00273,1.47094,1.14474,28.3168,8.89115,3.18623,0.313988977,2.6876,1A,Unit 1
PAT1H_2mm_2676,548.7,26055.2,15692.7,1.271,0.0242991,0.895572,0.603816,0.869775,1.27753,54.2696,0.241327,0.020637602,0.273115,0.127986,0.0753938,1.00309,1.36308,1.09046,28.3997,8.68893,3.26954,0.305951781,2.69625,1A,Unit 1
PAT1H_2mm_2677,548.9,26064.1,14406.5,1.216,0.0289491,0.783351,0.866173,1.19151,1.05022,49.1324,0.185964,0.018213016,0.245013,0.0657586,0.143979,0.832047,2.45262,1.50133,30.3279,10.1857,2.98132,0.33585137,2.46831,1A,Unit 1
PAT1H_2mm_2678,549.1,26072.9,14287.2,1.232,0.0347939,0.708477,1.06801,1.32997,0.900843,45.2411,0.242158,0.024995651,0.249957,0.0941836,0.11538,0.765467,3.14125,1.89627,32.078,11.0491,2.90362,0.34444389,2.31873,1A,Unit 1
PAT1H_2mm_2679,549.3,26081.7,14865.4,1.254,0.0385528,0.729871,1.10167,1.28165,0.973224,47.3233,0.207245,0.006770252,0.260843,0.120548,0.0366722,0.822397,2.65789,1.73488,31.4119,10.3685,3.03137,0.330080405,2.39347,1A,Unit 1
PAT1H_2mm_2680,549.5,26090.6,14701.6,1.227,0.0254956,0.840238,0.688567,0.985953,1.12385,50.1502,0.210478,0.0215875,0.228344,0.0463387,0.113334,0.913002,1.90547,1.42943,30.6007,9.79365,3.12553,0.320047193,2.4756,1A,Unit 1
PAT1H_2mm_2681,549.7,26099.4,15493.9,1.282,0.0352143,0.898737,0.657734,0.96281,1.15846,52.3571,0.197887,0.019754359,0.288929,0.0695697,0.0903547,0.999742,1.69166,1.35446,29.0205,9.32165,3.11374,0.321208928,2.60809,1A,Unit 1
PAT1H_2mm_2682,549.9,26108.3,16066.1,1.294,0.0354419,0.940735,0.545581,0.776996,1.28633,54.8718,0.264291,0.023093392,0.261084,0.0320742,0.0870813,0.984035,1.34439,1.1938,27.8255,8.74293,3.18574,0.314206343,2.7346,1A,Unit 1
PAT1H_2mm_2683,550.1,26118.5,15979.6,1.251,0.023293,0.907463,0.558228,0.820556,1.24626,55.5077,0.22795,0.006104369,0.26297,0.105863,0.1102,0.946016,1.27356,1.1632,27.492,8.62435,3.18929,0.313704065,2.76883,1A,Unit 1
PAT1H_2mm_2684,550.3,26130.3,15621.9,1.276,0.0293571,0.924169,0.579347,0.893651,1.22189,54.5096,0.251277,0.012605321,0.267697,0.0592118,0.109301,0.975254,1.4667,1.17246,27.9515,8.79188,3.18057,0.314540869,2.72158,1A,Unit 1
PAT1H_2mm_2685,550.5,26142.1,15495,1.286,0.026472,0.909271,0.641306,0.878188,1.18014,52.7828,0.256522,0.013321401,0.27121,0.0894925,0.100252,0.975366,1.63768,1.34187,28.9037,9.0852,3.18207,0.31432657,2.63235,1A,Unit 1
PAT1H_2mm_2686,550.7,26153.8,15708.2,1.237,0.032837,0.901358,0.577964,0.855917,1.25809,53.6622,0.288567,0.021227937,0.277456,0.116256,0.0963549,0.925737,1.49922,1.11994,28.6308,8.87046,3.23097,0.309821708,2.66657,1A,Unit 1
PAT1H_2mm_2687,550.9,26165.6,14900.2,1.25,0.0371966,0.903499,0.731173,1.05893,1.15633,51.5293,0.236477,0.012578549,0.26397,0.0700805,0.0760104,0.866662,2.00574,1.36262,29.3355,9.45781,3.10346,0.322401426,2.57776,1A,Unit 1
PAT1H_2mm_2688,551.1,26177.3,14285.9,1.251,0.0250221,0.792497,0.958268,1.28082,1.0261,47.9982,0.243379,0.007232948,0.255108,0.0547358,0.107126,0.855443,2.53388,1.5977,30.7586,10.485,2.93442,0.340881502,2.42462,1A,Unit 1
PAT1H_2mm_2689,551.3,26189.1,14443.2,1.254,0.0354745,0.714947,0.945336,1.24979,0.973404,47.2672,0.249881,0.001364403,0.257872,0.0424914,0.091415,0.862692,2.59373,1.67724,31.5775,10.5346,2.99743,0.333609042,2.37461,1A,Unit 1
PAT1H_2mm_2690,551.5,26200.8,15288.2,1.249,0.0417325,0.83412,0.728551,1.01237,1.15118,50.5042,0.25906,0.007426977,0.288414,0.047568,0.0990264,0.946763,1.98106,1.38089,30.1268,9.70706,3.10431,0.322206505,2.51043,1A,Unit 1
PAT1H_2mm_2691,551.7,26212.6,16025.4,1.284,0.0317034,0.905529,0.635554,0.843113,1.22653,52.9587,0.237941,0.006439756,0.262049,0.0949451,0.0924683,0.971578,1.60432,1.28217,28.9056,9.10994,3.17351,0.315162005,2.6305,1A,Unit 1
PAT1H_2mm_2692,551.9,26224.3,16373.4,1.291,0.0360733,0.913164,0.581641,0.760252,1.2573,53.8974,0.242936,0.005426949,0.26177,0.0804465,0.149081,0.960889,1.33136,1.15243,28.7379,8.78687,3.27134,0.305758592,2.6649,1A,Unit 1
PAT1H_2mm_2693,552.1,26236.1,16458,1.273,0.0335423,0.929892,0.472898,0.701395,1.35996,55.1642,0.262511,0.039211363,0.267551,0.0160625,0.142358,0.997606,1.11288,1.11414,28.1679,8.40257,3.35398,0.298302697,2.73444,1A,Unit 1
PAT1H_2mm_2694,552.3,26247.8,16147.5,1.27,0.0249769,0.902898,0.500997,0.785637,1.27788,53.6927,0.291127,0.015083446,0.247823,0.0728222,0.127479,0.923496,1.27155,1.15656,29.1425,8.75343,3.32972,0.300366198,2.63881,1A,Unit 1
PAT1H_2mm_2695,552.5,26259.6,15184.5,1.315,0.036617,0.829692,0.670901,1.04517,1.23336,52.5734,0.196112,0,0.240299,0.081332,0.117421,0.912961,1.72188,1.21875,29.1454,9.12609,3.19546,0.313122893,2.61291,1A,Unit 1
PAT1H_2mm_2696,552.7,26271.3,14411.5,1.225,0.0303526,0.763377,0.965529,1.29068,1.00104,45.8582,0.25512,0.00853046,0.230124,0.0745919,0.0908593,0.822098,2.8087,1.73089,32.1654,10.898,2.95244,0.338810149,2.32216,1A,Unit 1
PAT1H_2mm_2697,552.9,26283.1,15309.4,1.278,0.0355328,0.870015,0.721602,0.981997,1.15266,49.2438,0.261112,0.027816062,0.268649,0.100497,0.109829,0.912726,1.84483,1.41072,31.3367,9.84437,3.1878,0.314148599,2.4283,1A,Unit 1
PAT1H_2mm_2698,553.1,26294.8,15103.4,1.268,0.0454826,0.842486,0.689996,1.03482,1.25253,52.5844,0.24751,0.016571177,0.278008,0.0391362,0.104892,0.960247,1.76007,1.23684,28.8807,9.14288,3.15955,0.316573682,2.62994,1A,Unit 1
PAT1H_2mm_2699,553.3,26306.6,14801.8,1.208,0.0356483,0.860812,0.835858,1.22743,1.10041,48.6228,0.237155,0.033772057,0.256668,0.0598516,0.0887455,0.950308,2.18167,1.49197,30.8527,10.132,3.04661,0.328399416,2.43994,1A,Unit 1
PAT1H_2mm_2700,553.5,26318.4,14986.1,1.26,0.0256161,0.950463,0.74589,1.06342,1.26373,51.631,0.189096,0.043227127,0.320023,0.0827186,0.112248,1.04261,1.87727,1.39305,28.7782,9.54448,3.01708,0.331656117,2.60942,1A,Unit 1
PAT1H_2mm_2701,553.7,26330.1,15639.8,1.283,0.0296288,0.986287,0.572154,0.841491,1.3887,53.2734,0.302147,0.022598227,0.333952,0.0666229,0.107969,1.08254,1.50872,1.16222,28.3809,9.0808,3.12613,0.319962252,2.6694,1A,Unit 1
PAT1H_2mm_2702,553.9,26341.9,15798.5,1.295,0.0287206,0.950435,0.575075,0.866265,1.37145,53.5954,0.224784,0.005810517,0.26745,0.0541208,0.0811812,1.05021,1.36497,1.189,28.5751,8.98422,3.182,0.314407055,2.66245,1A,Unit 1
PAT1H_2mm_2703,554.1,26353.6,15806.5,1.295,0.0251055,1.01997,0.537716,0.820276,1.40246,54.3821,0.271402,0.033966221,0.302742,0.0346226,0.148992,1.04918,1.27496,1.15945,27.9329,8.65909,3.22679,0.309996417,2.73284,1A,Unit 1
PAT1H_2mm_2704,554.3,26365.4,14978.3,1.259,0.0293924,0.962866,0.692138,1.03387,1.23784,52.5191,0.263292,0.034173082,0.316942,0.070648,0.124652,1.01191,1.79807,1.36197,28.3219,9.30854,3.04426,0.328669492,2.65743,1A,Unit 1
PAT1H_2mm_2705,554.5,26377.1,15053.5,1.241,0.0303615,0.940136,0.815296,1.11016,1.25054,50.5371,0.205744,0.011966017,0.335763,0.036791,0.131983,1.06819,2.05619,1.38216,29.2312,9.83374,2.9732,0.336412682,2.55984,1A,Unit 1
PAT1H_2mm_2706,554.7,26388.9,15397.7,1.239,0.0294165,1.01291,0.613325,0.914971,1.39108,53.5859,0.249275,0.02329512,0.331743,0.0574726,0.140451,1.0811,1.60396,1.26746,27.7098,9.08272,3.05149,0.327779926,2.71794,1A,Unit 1
PAT1H_2mm_2707,554.9,26400.6,15515.7,1.304,0.0314377,1.04573,0.633825,0.92792,1.34996,52.8662,0.184232,0.037015377,0.341758,0.0684531,0.121018,1.08883,1.6111,1.26055,28.2816,9.21125,3.07118,0.325697586,2.66717,1A,Unit 1
PAT1H_2mm_2708,555.1,26412.4,15911.5,1.287,0.033924,1.05181,0.58258,0.79803,1.39186,53.8594,0.225562,0.031640666,0.327008,0.0722516,0.101446,1.06518,1.39888,1.28259,27.9932,8.9168,3.14043,0.318534573,2.70929,1A,Unit 1
PAT1H_2mm_2709,555.3,26424.1,15519.2,1.268,0.0308333,0.978956,0.580973,0.845066,1.4242,54.1273,0.224211,0.01977351,0.298278,0.0499365,0.0764129,1.0428,1.4929,1.25344,27.8372,8.87847,3.13531,0.318942217,2.72363,1A,Unit 1
PAT1H_2mm_2710,555.5,26435.9,14707.3,1.224,0.0387768,0.890382,0.892794,1.23344,1.17536,49.3265,0.235073,0.008534608,0.278488,0.101673,0.087387,0.873127,2.29896,1.54829,29.9522,10.1707,2.94559,0.339562802,2.49234,1A,Unit 1
PAT1H_2mm_2711,555.7,26447.7,15494.3,1.271,0.0381766,0.960408,0.672628,0.988484,1.31341,52.0537,0.202867,0.041429347,0.33075,0.0585489,0.0537554,1.02923,1.72959,1.35844,28.7845,9.47294,3.03944,0.329098717,2.61387,1A,Unit 1
PAT1H_2mm_2712,555.9,26459.4,15648,1.256,0.0333198,0.984294,0.622536,0.928534,1.32089,52.0532,0.215899,0.032469795,0.284748,0.0448797,0.0737795,1.05807,1.54427,1.27584,29.2716,9.35504,3.12974,0.319594394,2.58889,1A,Unit 1
PAT1H_2mm_2713,556.1,26471.2,15760.5,1.274,0.024978,0.958216,0.591258,0.873056,1.33708,52.9114,0.18943,0.020954696,0.288504,0.0467709,0.142995,1.00717,1.41318,1.21822,28.9946,9.1391,3.17423,0.315200046,2.62235,1A,Unit 1
PAT1H_2mm_2714,556.3,26482.9,15717.7,1.266,0.022123,1.01947,0.555386,0.866759,1.38269,54.214,0.221395,0.032854277,0.346703,0.0657086,0.118044,1.05167,1.41769,1.19827,27.7576,8.97549,3.09307,0.323352902,2.72234,1A,Unit 1
PAT1H_2mm_2715,556.5,26494.7,15755,1.242,0.0324166,1.01693,0.547627,0.86011,1.36956,53.8817,0.262459,0.028302834,0.300964,0.0771746,0.104326,1.00195,1.47685,1.24829,27.9788,8.99882,3.10982,0.321629585,2.70434,1A,Unit 1
PAT1H_2mm_2716,556.7,26506.4,15916,1.241,0.0289304,0.982821,0.580883,0.883027,1.3607,54.1461,0.222666,0.016415557,0.308157,0.0534725,0.0926423,1.07059,1.45107,1.1816,27.9172,8.87074,3.14799,0.317752058,2.71828,1A,Unit 1
PAT1H_2mm_2717,556.9,26518.2,15728.5,1.252,0.0386094,1.06037,0.568715,0.85967,1.38456,54.9352,0.222208,0.056855207,0.332334,0.078685,0.120715,1.07504,1.40835,1.25619,26.8896,8.80865,3.05315,0.327585894,2.80126,1A,Unit 1
PAT1H_2mm_2718,557.1,26529.9,15939,1.243,0.0325712,1.06788,0.590171,0.815415,1.36702,54.1297,0.22573,0.037756701,0.354881,0.066925,0.0691936,1.04196,1.46263,1.17321,27.6789,8.96616,3.0877,0.323934921,2.72888,1A,Unit 1
PAT1H_2mm_2719,557.3,26541.7,16296.5,1.276,0.0360833,1.03602,0.53022,0.743411,1.38204,54.8635,0.239032,0.020168851,0.276849,0.0334047,0.101632,1.06879,1.25772,1.11386,27.8659,8.59461,3.24505,0.308426963,2.74269,1A,Unit 1
PAT1H_2mm_2720,557.5,26553.4,16281.5,1.263,0.03117,1.00583,0.514543,0.746341,1.40154,54.8862,0.232589,0.007278285,0.290182,0.0207273,0.161863,1.02735,1.22956,1.10124,27.8341,8.58901,3.24196,0.308579095,2.74551,1A,Unit 1
PAT1H_2mm_2721,557.7,26565.2,16057.3,1.27,0.0424633,1.06079,0.508287,0.762748,1.42069,55.4839,0.198957,0.018925568,0.292313,0.0292631,0.107669,1.06158,1.21553,1.11009,27.3961,8.53511,3.21078,0.311544691,2.78309,1A,Unit 1
PAT1H_2mm_2722,557.9,26576.9,15706.4,1.236,0.0343412,1.02177,0.595745,0.872797,1.36552,53.6913,0.179669,0.035170669,0.323836,0.139355,0.079134,1.04318,1.50438,1.21621,27.9537,9.0523,3.08929,0.323831737,2.70226,1A,Unit 1
PAT1H_2mm_2723,558.1,26588.7,16003.3,1.28,0.0329734,0.996513,0.543818,0.759364,1.38651,53.774,0.198328,0.031998856,0.306832,0.0916109,0.109153,1.05109,1.3407,1.2015,28.5363,8.82064,3.23543,0.30910219,2.67688,1A,Unit 1
PAT1H_2mm_2724,558.3,26600.4,15498.6,1.261,0.0267582,0.931877,0.634947,0.921692,1.26541,51.965,0.204226,0.004488478,0.267755,0.0638745,0.114629,0.948105,1.58253,1.36864,29.3902,9.44358,3.11436,0.321317388,2.57508,1A,Unit 1
PAT1H_2mm_2725,558.5,26612.2,16147.4,1.253,0.0330486,0.885373,0.591075,0.892147,1.2846,52.3768,0.212833,0.014706636,0.278435,0.108234,0.0533735,1.01575,1.50041,1.23023,29.484,9.28633,3.17707,0.314961777,2.57929,1A,Unit 1
PAT1H_2mm_2726,558.7,26624,16267.9,1.285,0.0347622,0.988352,0.475294,0.671542,1.36821,55.4826,0.228482,0.032392016,0.267037,0.0815331,0.0704724,0.985823,1.13325,1.06546,27.769,8.55892,3.24531,0.308218866,2.75271,1A,Unit 1
PAT1H_2mm_2727,558.9,26635.7,15972.5,1.26,0.0313773,1.00015,0.555803,0.789989,1.31834,53.8286,0.186793,0.045922011,0.305929,0.0594862,0.117992,1.01274,1.47277,1.21146,28.2216,8.99794,3.13718,0.318831432,2.68676,1A,Unit 1
PAT1H_2mm_2728,559.1,26647.5,16413,1.28,0.0335228,0.977062,0.498572,0.723586,1.38756,54.4353,0.280674,0.02371894,0.294273,0.0619855,0.0994614,1.04885,1.22832,1.12001,28.22,8.78217,3.21339,0.311203878,2.70254,1A,Unit 1
PAT1H_2mm_2729,559.3,26659.2,16308.2,1.252,0.028553,0.979835,0.497984,0.724633,1.37813,53.5765,0.263914,0.02161639,0.317471,0.0542023,0.142765,0.96935,1.2765,1.1226,28.9692,8.81965,3.28542,0.304449271,2.64628,1A,Unit 1
PAT1H_2mm_2730,559.5,26671,16409.6,1.301,0.0260975,0.964176,0.466891,0.690311,1.4142,54.1054,0.230581,0.00875222,0.246813,0.0911822,0.11537,1.02862,1.12394,1.06729,29.0029,8.66947,3.34703,0.29891692,2.65446,1A,Unit 1
PAT1H_2mm_2731,559.7,26682.7,15555.2,1.268,0.0290142,0.924163,0.595392,0.904076,1.25808,52.4265,0.257351,0.014077906,0.265763,0.0892745,0.0769134,0.903046,1.62909,1.23971,29.1971,9.27597,3.15362,0.317702055,2.59922,1A,Unit 1
PAT1H_2mm_2732,559.9,26694.5,15807.7,1.25,0.0373974,0.888232,0.617661,0.891161,1.23153,50.7236,0.236621,0.019646569,0.24472,0.0627311,0.0899606,0.920459,1.58861,1.27392,30.7834,9.5453,3.22622,0.310079386,2.47962,1A,Unit 1
PAT1H_2mm_2733,560.1,26709,15706.7,1.308,0.0351173,0.929675,0.580029,0.875558,1.27864,52.543,0.198998,0.028331351,0.278224,0.0403764,0.0865209,1.02264,1.46339,1.25879,29.3609,9.1836,3.1981,0.312782763,2.5944,1A,Unit 1
PAT1H_2mm_2734,560.3,26726.4,15955.8,1.248,0.0339515,0.961849,0.558612,0.866182,1.30973,51.9609,0.171765,0.042982986,0.301048,0.0679031,0.111722,1.04213,1.55943,1.24316,29.5589,9.27529,3.18779,0.31379006,2.57505,1A,Unit 1
PAT1H_2mm_2735,560.5,26743.7,16255.8,1.311,0.0339568,0.982135,0.516862,0.727786,1.32546,53.2322,0.205863,0.024651331,0.263818,0.0453846,0.10187,0.989808,1.18751,1.11225,29.5522,8.92068,3.31578,0.301861673,2.59923,1A,Unit 1
PAT1H_2mm_2736,560.7,26761.1,16113.3,1.252,0.036729,0.932226,0.50976,0.772957,1.26427,52.6597,0.238327,0.031952618,0.277856,0.0884462,0.0956931,1.01343,1.28898,1.19888,29.7815,9.022,3.30284,0.302939973,2.57709,1A,Unit 1
PAT1H_2mm_2737,560.9,26778.4,15316.5,1.264,0.0388345,0.858595,0.668129,0.967508,1.22946,51.4679,0.252954,0.007943415,0.247481,0.099734,0.0990279,0.886485,1.7043,1.30484,29.7938,9.47102,3.15254,0.317885582,2.54681,1A,Unit 1
PAT1H_2mm_2738,561.1,26795.8,15581.9,1.242,0.0452522,0.895222,0.689833,0.915217,1.25636,49.7641,0.236609,0.031045115,0.295542,0.071737,0.0899782,1.01011,1.78255,1.30214,30.8902,9.83657,3.14148,0.31843604,2.45539,1A,Unit 1
PAT1H_2mm_2739,561.3,26813.1,16368.9,1.274,0.0382939,0.915454,0.515986,0.730203,1.32998,52.3144,0.180505,0.007200567,0.269858,0.063005,0.13272,0.989914,1.36353,1.20626,30.0303,9.08024,3.30914,0.302369431,2.55686,1A,Unit 1
PAT1H_2mm_2740,561.5,26830.5,15835.8,1.27,0.0308659,0.860797,0.564036,0.849933,1.31016,51.2091,0.224166,0.013449946,0.217613,0.0475921,0.0712157,0.968224,1.36551,1.23619,30.9149,9.30133,3.32686,0.300869012,2.48656,1A,Unit 1
PAT1H_2mm_2741,561.7,26847.8,16144.6,1.287,0.0314853,0.860374,0.584246,0.859195,1.25756,51.0934,0.208443,0.019530987,0.258617,0.0818281,0.0931089,0.964258,1.42442,1.24241,30.8404,9.35012,3.29995,0.303177376,2.48815,1A,Unit 1
PAT1H_2mm_2742,561.9,26865.2,16353.6,1.251,0.033632,0.900304,0.461147,0.670054,1.32264,53.4677,0.233969,0.011480165,0.244479,0.0669407,0.171717,1.02141,1.12635,1.13152,29.5233,8.8656,3.33088,0.300291912,2.60492,1A,Unit 1
PAT1H_2mm_2743,562.1,26882.5,15999.6,1.241,0.0380728,0.916275,0.534536,0.837097,1.25421,52.1185,0.209738,0.002358495,0.247642,0.0549192,0.0998991,0.940197,1.45856,1.2468,29.9482,9.32801,3.21228,0.311471998,2.54607,1A,Unit 1
PAT1H_2mm_2744,562.3,26899.9,16064,1.313,0.0307502,0.861831,0.527878,0.832734,1.25877,52.68,0.26055,0.008596818,0.233767,0.0755528,0.116057,0.973094,1.29002,1.14685,29.8541,9.13098,3.26977,0.305853361,2.56508,1A,Unit 1
PAT1H_2mm_2745,562.5,26917.2,15914.1,1.254,0.0325655,0.881273,0.510694,0.786415,1.22747,52.7207,0.269876,0.014863233,0.240317,0.0420847,0.0885114,0.949076,1.35506,1.162,29.7934,9.08728,3.2801,0.305009501,2.57197,1A,Unit 1
PAT1H_2mm_2746,562.7,26934.6,15664.2,1.316,0.0399256,0.930316,0.513353,0.816219,1.33776,54.3245,0.222681,0.016538203,0.289001,0.0703291,0.116937,1.00683,1.36666,1.13596,28.2544,8.82739,3.20253,0.312424986,2.69674,1A,Unit 1
