Code,depth,mean,kcps,MSE,Si,P,S,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Br,Rb,Sr,Zr,Ba,inc,coh,coh_inc,inc_coh,TSN_ sum,Subunit ,Group
LP3A:200um-1127,152.02,23517.3,21171.8,1.46,0.270835,0.00903421,0.00481657,1.45374,1.14458,1.19939,0.160824,1.30722,66.1081,0.148345,0.142089,0.292036,0.050746914,0.0309044,0.742901,1.06056,0.685579,0.177315,17.9199,4.86587,0.271424,3.68643,4.41053,1B,Unit 1
LP3A:200um-1137,152.22,23533.9,20952.6,1.486,0.271824,0.0113165,0.0048964,1.38494,1.31168,1.30938,0.158235,1.24532,64.7451,0.176335,0.113846,0.31932,0.062569913,0.00859539,0.7594,1.21309,0.799168,0.188702,18.365,5.20263,0.283317,3.53118,4.24673,1B,Unit 1
LP3A:200um-1147,152.42,23550.6,20601.8,1.497,0.32615,0.00638817,0.00249467,1.44392,1.26351,1.42799,0.147238,1.31449,66.1287,0.149062,0.103053,0.319812,0.059313481,0.000632718,0.688789,1.21144,0.684357,0.118721,17.4954,4.90927,0.280752,3.56401,4.46903,1B,Unit 1
LP3A:200um-1157,152.62,23567.3,20669.6,1.514,0.336525,0.00450392,0.00236722,1.45365,1.43793,1.58344,0.165339,1.2576,66.454,0.127827,0.0799166,0.30796,0.015265476,0.0406361,0.650037,1.27086,0.69412,0.100463,16.9384,4.92847,0.291024,3.43972,4.57422,1B,Unit 1
LP3A:200um-1167,152.82,23584,20479,1.51,0.334029,0.00696227,0.00277073,1.47993,1.52516,1.58054,0.159813,1.26381,66.274,0.138477,0.129065,0.333543,0.034092757,0.0191856,0.724823,1.32897,0.685879,0.120484,16.7241,5.03136,0.300858,3.32444,4.5969,1B,Unit 1
LP3A:200um-1177,153.02,23600.7,20902.7,1.582,0.320709,0.00579974,0.00300683,1.52849,1.37359,1.47899,0.151694,1.27346,66.7584,0.127511,0.097856,0.318313,0.03410957,0.0122997,0.6635,1.2391,0.731382,0.107458,16.837,4.9677,0.295102,3.39257,4.58703,1B,Unit 1
LP3A:200um-1187,153.22,23617.3,21901,1.511,0.245382,0.00311056,0.00207172,1.46794,1.04123,1.22299,0.145209,1.37123,68.6509,0.130896,0.0961694,0.310312,0.050614807,0.00561181,0.7347,0.911957,0.599984,0.105096,16.4046,4.50897,0.274898,3.64157,4.78392,1B,Unit 1
LP3A:200um-1197,153.42,23634,21847,1.504,0.254045,0.00816251,0.00481802,1.53852,1.02985,1.2855,0.152485,1.38974,69.0852,0.126487,0.0958706,0.302369,0.044140884,0.0244565,0.692548,0.92187,0.621749,0.11289,15.9147,4.41801,0.277634,3.60305,4.91972,1B,Unit 1
LP3A:200um-1207,153.62,23650.7,20915.3,1.505,0.27582,0.00551606,0.00399806,1.52332,1.18598,1.33669,0.148638,1.28077,67.7951,0.160387,0.113768,0.331618,0.001980496,0.00944146,0.717995,1.05875,0.640971,0.108687,16.4123,4.74098,0.288888,3.46385,4.72855,1B,Unit 1
LP3A:200um-1217,153.82,23667.4,21426.3,1.51,0.263008,0.00333855,0.00476274,1.54345,1.56387,1.24637,0.143102,1.33995,68.0638,0.137234,0.0897401,0.329136,0.049384532,0.0149063,0.682968,1.06383,0.639138,0.102868,16.1761,4.6344,0.286551,3.49149,4.81074,1B,Unit 1
LP3A:200um-1227,154.02,23684.1,21154.9,1.552,0.274832,0.0038622,0.00305068,1.55236,1.15383,1.34836,0.152237,1.31615,68.7459,0.1335,0.105757,0.346665,0.062435007,0.0104813,0.698809,1.06328,0.646038,0.106439,15.7915,4.53801,0.287411,3.48171,4.92093,1B,Unit 1
LP3A:200um-1237,154.22,23700.8,20636.4,1.578,0.323317,0.00445548,0.00386327,1.49408,1.33324,1.48518,0.157791,1.27474,67.1252,0.15535,0.0938257,0.344736,0.046612022,0,0.723736,1.25788,0.755293,0.117414,16.4676,4.806,0.291895,3.42767,4.70207,1B,Unit 1
LP3A:200um-1247,154.42,23717.5,19868.1,1.503,0.407224,0.0102036,0.00629274,1.37537,1.43387,1.72869,0.169604,1.27374,66.4198,0.164405,0.11975,0.362977,0.058559972,0.006832,0.721238,1.33431,0.718105,0.100964,16.3765,4.96232,0.302946,3.30453,4.68987,1B,Unit 1
LP3A:200um-1257,154.62,23734.1,20495.3,1.533,0.344796,0.00683036,0.0158716,1.44658,1.31723,1.58411,0.161179,1.27629,66.7907,0.153191,0.126511,0.295194,0.023839846,0.00474723,0.697442,1.37186,0.791712,0.122397,16.2627,4.94839,0.303644,3.29952,4.73755,1B,Unit 1
LP3A:200um-1267,154.82,23750.8,20377.7,1.473,0.329693,0.00526673,0.0060069,1.5169,1.29443,1.55301,0.15779,1.30882,66.8614,0.153006,0.123883,0.34326,0.080437373,0.0160244,0.715579,1.26443,0.716404,0.111053,16.4261,4.89903,0.298276,3.35568,4.6901,1B,Unit 1
LP3A:200um-1277,155.02,23767.5,20108.2,1.522,0.323269,0.00559236,0.00844348,1.38533,1.30964,1.52759,0.160994,1.27528,66.7059,0.147989,0.110565,0.328836,0.031492801,0.00543203,0.663863,1.31856,0.785,0.116521,16.5606,4.97345,0.300222,3.33353,4.65309,1B,Unit 1
LP3A:200um-1287,155.22,23784.2,20597.7,1.565,0.293685,0.0123598,0.00557845,1.41857,1.27575,1.50837,0.150108,1.334,67.1743,0.151858,0.130106,0.337592,0.035841987,0,0.754515,1.20476,0.751182,0.103961,16.3563,4.79148,0.292996,3.4146,4.73512,1B,Unit 1
LP3A:200um-1297,155.42,23800.9,20216.3,1.451,0.29709,0.00715925,0.00188893,1.33733,1.35767,1.49609,0.172557,1.28933,66.7499,0.151517,0.10965,0.279045,0.038659908,0.00308341,0.703166,1.34443,0.763931,0.103754,16.5599,4.98004,0.300743,3.32642,4.64744,1B,Unit 1
LP3A:200um-1307,155.62,23817.5,19975.4,1.473,0.330831,0.00428527,0.0131488,1.36889,1.42011,1.60994,0.165146,1.29485,65.6382,0.131412,0.121977,0.286314,0.054649873,0.0229692,0.658684,1.41162,0.741895,0.100623,17.2202,5.21246,0.302664,3.30472,4.46037,1B,Unit 1
LP3A:200um-1317,155.82,23834.2,20496.2,1.456,0.322156,0.0020775,0.00451331,1.3947,1.4837,1.58969,0.159963,1.28141,66.1916,0.153755,0.115078,0.343162,0.014184629,0.0167286,0.668516,1.38569,0.753998,0.118711,16.7829,5.01879,0.299035,3.34719,4.59533,1B,Unit 1
LP3A:200um-1327,156.02,23850.9,21154.2,1.532,0.292408,0.00745005,0.00375256,1.49462,1.22097,1.39587,0.143283,1.34828,67.3025,0.153654,0.120441,0.344043,0.01884386,0.0161826,0.702774,1.17468,0.693179,0.105217,16.5609,4.75915,0.287403,3.48577,4.6916,1B,Unit 1
LP3A:200um-1337,156.22,23867.6,21551.4,1.527,0.284955,0.00764214,0.00700495,1.44328,1.24528,1.39085,0.141721,1.34126,67.5219,0.140801,0.0959769,0.335098,0.028002813,0.00682178,0.690314,1.15353,0.665182,0.123252,16.5741,4.70729,0.284021,3.52201,4.70026,1B,Unit 1
LP3A:200um-1347,156.42,23884.3,20765.8,1.524,0.306013,0.00561812,0.00289621,1.43115,1.37309,1.46032,0.169768,1.31775,67.1621,0.146365,0.0963555,0.361193,0.0375202,0.0101262,0.721615,1.20952,0.715105,0.127785,16.4137,4.78213,0.291367,3.43469,4.71951,1B,Unit 1
LP3A:200um-1357,156.62,23901,20388.1,1.513,0.306674,0.00436188,0.00403229,1.43549,1.50885,1.54819,0.167436,1.44023,66.9683,0.140105,0.0934303,0.297554,0.030817665,0.013286,0.712886,1.32753,0.75607,0.109175,16.2155,4.85976,0.299772,3.3375,4.7458,1B,Unit 1
LP3A:200um-1367,156.82,23917.6,20838.8,1.501,0.25625,0.00374291,0.00640145,1.32656,1.4794,1.37623,0.153642,2.01651,68.494,0.138594,0.0919752,0.288207,0.037211466,0.0180784,0.65494,1.23243,0.629866,0.0994845,15.1188,4.57175,0.302479,3.30844,5.09092,1B,Unit 1
LP3A:200um-1377,157.02,23934.3,24050.1,1.704,0.190452,0.00205289,0.00384314,0.998984,1.16419,1.00092,0.127565,3.84281,76.0667,0.0843116,0.0477764,0.185276,0.018219696,0.0182256,0.440413,0.721079,0.386362,0.0748924,10.1737,3.11117,0.307632,3.25353,7.96791,1B,Unit 1
LP3A:200um-1387,157.22,23951,30145.6,2.103,0.138742,0.00133215,0,0.605084,0.905717,0.636875,0.0891017,5.87704,83.384,0.0432293,0.0266193,0.0705452,0.012201961,0.00277751,0.224092,0.347708,0.178219,0.0478905,4.88756,1.76388,0.362296,2.7656,15.1896,1B,Unit 1
LP3A:200um-1397,157.42,23967.7,34292.7,2.555,0.0906408,0.000311001,0.000243964,0.426032,0.880175,0.451668,0.0811268,6.8114,85.3994,0.029837,0.00896579,0.0361134,0.018381162,0,0.178834,0.213321,0.113306,0.035155,3.36906,1.32325,0.39367,2.54551,21.4117,1B,Unit 1
LP3A:200um-1407,157.62,23984.4,31368.4,2.239,0.126127,0.000214804,0,0.539561,0.961185,0.619545,0.0820559,6.58173,82.5919,0.034606,0.0123246,0.0673732,0.022479197,0.00809605,0.237029,0.367942,0.185961,0.0416054,5.01313,1.82444,0.371714,2.7024,15.9317,1B,Unit 1
LP3A:200um-1417,157.82,24001,23685,1.71,0.243025,0.00150938,0.00196317,1.09968,1.1323,1.10991,0.121961,3.2657,74.7832,0.0981513,0.0513566,0.214661,0.03747088,0.0133648,0.488952,0.83113,0.459518,0.0903887,10.9889,3.40724,0.311027,3.22038,7.03706,1B,Unit 1
LP3A:200um-1427,158.02,24017.7,22249,1.568,0.29141,0.00740337,0.00666497,1.23625,1.20707,1.26681,0.141015,2.67355,71.806,0.094817,0.0848285,0.238636,0.038939062,0.0120831,0.531877,1.01193,0.541703,0.0967644,13.0575,3.96954,0.30467,3.28513,5.92305,1B,Unit 1
LP3A:200um-1437,158.22,24034.4,21842.2,1.553,0.300591,0.00543089,0.00724082,1.34387,1.20381,1.33868,0.146457,2.0494,71.3465,0.128047,0.0957749,0.303304,0.208078607,0.0150366,0.57124,1.03965,0.58779,0.112481,13.425,4.04544,0.301675,3.3174,5.73771,1B,Unit 1
LP3A:200um-1447,158.42,24051.1,22031.4,1.583,0.29851,0.00302959,0.0150755,1.27937,1.16798,1.34022,0.140478,1.69302,72.3081,0.115865,0.0780271,0.315919,0.03266397,0.0146795,0.558604,0.943344,0.560534,0.0881949,13.0701,3.94324,0.301996,3.31615,5.88482,1B,Unit 1
LP3A:200um-1457,158.62,24067.8,20647.8,1.481,0.332565,0.00661675,0.0044713,1.39322,1.32757,1.51568,0.148908,1.70878,69.0257,0.120566,0.104928,0.29159,0.029579527,0.00804937,0.604726,1.21538,0.66127,0.103581,14.8308,4.50088,0.303458,3.29681,5.18583,1B,Unit 1
LP3A:200um-1467,158.82,24084.5,21131.1,1.526,0.276323,0.00397358,0.00293546,1.42676,1.14286,1.29931,0.140682,2.22798,70.4563,0.130972,0.096098,0.302988,0.039267438,0.00824396,0.645302,0.955806,0.560104,0.103818,14.203,4.22429,0.297577,3.36363,5.43284,1B,Unit 1
LP3A:200um-1477,159.02,24101.1,20896.6,1.546,0.292109,0.00245534,0.00478589,1.32659,1.19134,1.39974,0.148509,2.00747,69.7768,0.122765,0.0920302,0.288786,0.114828873,0.0100218,0.645906,1.09239,0.643966,0.0910286,14.5393,4.39155,0.302006,3.31238,5.28613,1B,Unit 1
LP3A:200um-1487,159.22,24117.8,20719.4,1.567,0.337412,0.00597214,0.015171,1.20233,1.35434,1.52631,0.154829,2.00921,70.0357,0.127627,0.0914248,0.290931,0.023095857,0.00710443,0.541936,1.25582,0.62152,0.093409,13.9137,4.30397,0.309191,3.23674,5.50083,1B,Unit 1
LP3A:200um-1497,159.42,24134.5,19876.5,1.58,0.399339,0.0104665,0.00451294,1.06543,1.69488,1.74622,0.154053,3.73608,66.7939,0.133135,0.0956386,0.242746,0.036181179,0.0267268,0.479158,1.59141,0.745156,0.110075,14.2077,4.68874,0.330361,3.03048,5.33685,1B,Unit 1
LP3A:200um-1507,159.62,24151.2,23894.8,1.803,0.253699,0.00254914,0.00503871,0.769169,1.3457,1.1347,0.10846,8.33662,71.85,0.0833627,0.0488145,0.153412,0.105044081,0.00927454,0.363376,1.00552,0.475193,0.0720542,9.4386,3.15063,0.334712,2.98905,8.21445,1B,Unit 1
LP3A:200um-1517,159.82,24167.9,25039.3,1.792,0.236845,0.0032438,0.00785525,0.764429,1.2072,1.04763,0.114839,8.76781,73.3291,0.0724014,0.0397625,0.147691,0.035509465,0.00336873,0.365446,0.76687,0.370615,0.0655912,8.55114,2.86939,0.336034,2.97924,8.78935,1B,Unit 1
LP3A:200um-1527,160.02,24184.5,25107,1.773,0.210904,0.00287016,0.0045414,0.83451,1.17508,0.962754,0.111595,9.20669,72.6806,0.0621473,0.0473005,0.153979,0.006921223,0.0161644,0.378992,0.69891,0.37743,0.0764221,8.89995,2.90735,0.326835,3.06263,8.48097,1B,Unit 1
LP3A:200um-1537,160.22,24201.2,22979.4,1.689,0.278664,0.00444921,0,1.16419,1.22433,1.22043,0.131066,5.17073,71.0231,0.0970616,0.0672487,0.237562,0.014558564,0,0.545166,0.890326,0.521411,0.0808227,12.1443,3.66015,0.302389,3.31082,6.41783,1B,Unit 1
LP3A:200um-1547,160.42,24217.9,21134.4,1.535,0.331754,0.00651191,0.00577346,1.33394,1.31605,1.48001,0.158529,2.4036,68.5628,0.127466,0.0960071,0.315267,0.020206147,0.0172829,0.65966,1.13643,0.653584,0.103323,14.7869,4.55992,0.308427,3.24333,5.17406,1B,Unit 1
LP3A:200um-1557,160.62,24234.6,19471,1.488,0.340915,0.00452755,0.00319842,1.37865,1.64281,1.52519,0.155556,1.77438,66.1051,0.135435,0.121962,0.298168,0.003800411,0,0.678361,1.33761,0.711838,0.115397,16.4732,5.0262,0.305079,3.27911,4.65621,1B,Unit 1
LP3A:200um-1567,160.82,24251.3,19008.1,1.481,0.358383,0.00620871,0.00325676,1.32128,1.46425,1.54296,0.132809,2.37868,66.3293,0.128923,0.113483,0.294609,0.011759187,0.00949799,0.682349,1.37901,0.743446,0.105295,15.9759,4.96557,0.310882,3.21966,4.78524,1B,Unit 1
LP3A:200um-1577,161.02,24267.2,17760.6,1.459,0.433299,0.00791937,0.006587,1.26454,1.64912,1.82738,0.163584,1.55179,63.0442,0.155928,0.120695,0.313707,0.051022744,0.0052348,0.676106,1.88288,0.850601,0.115604,17.8272,5.72889,0.321254,3.11534,4.25077,1B,Unit 1
LP3A:200um-1587,161.22,24276.3,17667,1.411,0.462419,0.015802,0.00484041,1.23479,1.69215,1.91529,0.155533,1.32863,61.1458,0.158806,0.143818,0.337765,0.023298436,0.00247245,0.732108,2.04826,0.965931,0.111591,18.9173,6.03192,0.318895,3.13735,4.00853,1B,Unit 1
LP3A:200um-1597,161.42,24285.3,18083.2,1.444,0.396812,0.0125526,0.00575013,1.27385,1.58213,1.74484,0.159509,1.42059,63.1284,0.149451,0.139268,0.337481,0.027219941,0.0230133,0.720588,1.72493,0.839338,0.0999845,18.081,5.63674,0.311812,3.21272,4.21698,1B,Unit 1
LP3A:200um-1607,161.62,24294.4,18593.4,1.413,0.382668,0.0114589,0.00993391,1.31661,1.56774,1.58326,0.173501,1.39449,64.4568,0.143511,0.111637,0.349144,0.01255857,0.0118855,0.751007,1.49223,0.761821,0.116928,17.6521,5.34153,0.302613,3.30494,4.34993,1B,Unit 1
LP3A:200um-1617,161.82,24303.4,17809.4,1.462,0.444855,0.0125249,0.00751269,1.28519,1.73718,1.85133,0.160596,1.3118,62.6017,0.131056,0.115701,0.323372,0.011363839,0.0165205,0.716371,1.77768,0.887107,0.115617,18.2718,5.74154,0.314003,3.18698,4.17322,1B,Unit 1
LP3A:200um-1627,162.02,24312.5,18072.3,1.525,0.40366,0.00882324,0.0108656,1.25975,1.65851,1.78856,0.162959,1.30642,62.5284,0.15522,0.134161,0.313481,0.0323736,0.00407919,0.646085,1.85789,0.887805,0.113135,18.5361,5.8233,0.313861,3.18894,4.11608,1B,Unit 1
LP3A:200um-1637,162.22,24321.5,19067.8,1.425,0.388363,0.0133997,0.00537847,1.36028,1.41561,1.70841,0.15628,1.34246,65.1831,0.157396,0.127183,0.308264,0.025033975,0.0145469,0.684511,1.55339,0.820396,0.111995,17.0691,5.30129,0.310626,3.22037,4.47651,1B,Unit 1
LP3A:200um-1647,162.42,24330.6,19066.7,1.487,0.390833,0.00937485,0.00613233,1.388,1.49418,1.66985,0.158252,1.33263,64.7308,0.141018,0.0977492,0.351334,0.02145113,0.013249,0.690838,1.53395,0.854144,0.113474,17.3288,5.38579,0.310811,3.22115,4.40327,1B,Unit 1
LP3A:200um-1657,162.62,24339.7,19620.9,1.421,0.343062,0.00525395,0.00371358,1.3804,1.3973,1.47885,0.150254,1.45371,66.4925,0.131215,0.117984,0.342534,0.02417145,0.0301379,0.724803,1.2492,0.694323,0.112615,16.7529,4.97089,0.296792,3.37221,4.60345,1B,Unit 1
LP3A:200um-1667,162.82,24348.7,19772.6,1.485,0.333934,0.00271153,0.00371582,1.43379,1.28057,1.47037,0.14579,1.428,67.0863,0.15191,0.111555,0.360063,0.014030533,0.00507794,0.705148,1.17969,0.716877,0.111534,16.4768,4.83686,0.293576,3.4078,4.69216,1B,Unit 1
LP3A:200um-1677,163.02,24357.8,20068.3,1.531,0.330301,0.00290015,0.00272926,1.4698,1.3891,1.43787,0.157496,1.50007,67.2957,0.135918,0.117223,0.311548,0.043319793,0.00309067,0.717859,1.21592,0.672327,0.121539,16.2731,4.81752,0.296087,3.37923,4.74581,1B,Unit 1
LP3A:200um-1687,163.22,24366.8,20210.8,1.443,0.338973,0.00492816,0.00325637,1.50119,1.35906,1.4689,0.148478,1.47452,66.9591,0.140051,0.120195,0.347708,0.025050233,0.00767434,0.72331,1.24605,0.654663,0.110856,16.3152,4.8816,0.299279,3.34298,4.71893,1B,Unit 1
LP3A:200um-1697,163.42,24375.9,20095.1,1.518,0.356096,0.00881691,0.00298434,1.49611,1.35696,1.5366,0.156042,1.46296,67.4364,0.127525,0.0755043,0.355311,0.022331601,0.0290634,0.716921,1.23853,0.696752,0.104676,16.0293,4.72413,0.294778,3.39387,4.82093,1B,Unit 1
LP3A:200um-1707,163.62,24385,19274.1,1.52,0.407408,0.00932632,0.00658255,1.41429,1.54918,1.79955,0.166424,1.391,64.9673,0.126441,0.10193,0.307354,0.01488779,0.0202035,0.643199,1.60408,0.825198,0.0924727,17.0584,5.25841,0.308331,3.24614,4.48486,1B,Unit 1
LP3A:200um-1717,163.82,24394,20122.1,1.506,0.34767,0.008767,0.0045535,1.50018,1.3034,1.48965,0.158401,1.48131,67.2193,0.137344,0.0924252,0.3579,0.037980922,0.00800558,0.715388,1.22598,0.689523,0.105646,16.282,4.80706,0.295244,3.38972,4.7434,1B,Unit 1
LP3A:200um-1727,164.02,24403.1,20348.3,1.504,0.320566,0.00197371,0.00476492,1.53211,1.21428,1.48154,0.158951,1.47799,67.7573,0.136772,0.11171,0.32171,0.010695111,0.0162197,0.682939,1.18167,0.710849,0.104769,15.9672,4.73222,0.296375,3.37511,4.83201,1B,Unit 1
LP3A:200um-1737,164.22,24412.1,20911,1.487,0.305605,0.0035384,0.00307612,1.52226,1.16602,1.43105,0.147298,1.46516,67.9324,0.146105,0.0904888,0.356317,0.020390305,0.0116261,0.724317,1.1602,0.669675,0.102994,16.0577,4.65276,0.289834,3.45155,4.8295,1B,Unit 1
LP3A:200um-1747,164.42,24421.2,20631.9,1.505,0.287575,0.00395262,0.00363772,1.5163,1.12124,1.3587,0.158417,1.47274,67.7419,0.137866,0.110695,0.311939,0.002776681,0.0231299,0.737554,1.07775,0.668367,0.115414,16.3848,4.66695,0.284915,3.51233,4.7522,1B,Unit 1
LP3A:200um-1757,164.62,24430.2,21290.5,1.523,0.286878,0.00247504,0.00351691,1.51989,1.1108,1.31876,0.150702,1.47623,68.3724,0.132663,0.118791,0.350491,0.015686103,0.0122212,0.712315,1.06187,0.667965,0.108471,15.9699,4.60847,0.28859,3.46739,4.86043,1B,Unit 1
LP3A:200um-1767,164.82,24439.3,21335.5,1.491,0.293622,0.00886647,0.00400229,1.51779,1.19581,1.35928,0.157892,1.45252,68.1471,0.131094,0.105413,0.334117,0.028352399,0.0176794,0.700935,1.10563,0.652422,0.109417,16.0137,4.63045,0.28917,3.45938,4.84517,1B,Unit 1
LP3A:200um-1777,165.02,24448.3,21215.1,1.518,0.331281,0.0040487,0.00251232,1.55754,1.17652,1.37254,0.141036,1.46571,68.0072,0.142748,0.105259,0.331138,0.032889806,0.0119134,0.724636,1.12826,0.609605,0.118292,15.9921,4.63998,0.290156,3.44773,4.84766,1B,Unit 1
LP3A:200um-1787,165.22,24457.4,19800.1,1.538,0.317232,0.00382386,0.00131984,1.47261,1.20555,1.42176,0.145277,1.42197,66.9732,0.151746,0.116184,0.333437,0.046520712,0.0151294,0.725121,1.244,0.725159,0.111831,16.5484,4.90538,0.296403,3.37438,4.66362,1B,Unit 1
LP3A:200um-1797,165.42,24466.5,21378.1,1.524,0.317121,0.0111673,0.00348642,1.57946,1.1583,1.35212,0.150989,1.50688,68.5745,0.132286,0.115143,0.347164,0.041559583,0.0247585,0.683552,1.04813,0.635693,0.112954,15.7564,4.54127,0.288203,3.47142,4.92849,1B,Unit 1
LP3A:200um-1807,165.62,24475.5,21458.6,1.508,0.301916,0.00355607,0.000836478,1.60955,1.08956,1.3361,0.150617,1.54788,69.3186,0.1422,0.120669,0.319528,0.035326431,0.00655829,0.687283,1.03454,0.616635,0.110478,15.2292,4.41208,0.289627,3.45647,5.09598,1B,Unit 1
LP3A:200um-1817,165.82,24484.6,20165.8,1.549,0.361953,0.0080672,0.00823647,1.515,1.32924,1.58218,0.151472,1.41991,66.5577,0.153899,0.106982,0.337569,0.017782309,0.0235901,0.679308,1.38184,0.733272,0.12858,16.357,4.95138,0.302666,3.30678,4.70079,1B,Unit 1
LP3A:200um-1827,166.02,24493.6,21370.6,1.535,0.334187,0.0079966,0.00603269,1.56649,1.19111,1.46478,0.141181,1.46479,68.2271,0.143953,0.114446,0.362845,0.053216675,0,0.677163,1.09135,0.65546,0.108469,15.765,4.616,0.292709,3.42179,4.91208,1B,Unit 1
LP3A:200um-1837,166.22,24502.7,20658.3,1.538,0.356638,0.00653935,0.00358035,1.55669,1.28336,1.50158,0.153928,1.49987,67.9721,0.129858,0.105695,0.344915,0.004763462,0.00328664,0.739835,1.1404,0.656818,0.116147,15.7376,4.67973,0.297315,3.36592,4.90135,1B,Unit 1
LP3A:200um-1847,166.42,24511.7,20438.9,1.513,0.349411,0.00585242,0.0025436,1.47949,1.27783,1.5099,0.156161,1.44597,66.5244,0.151796,0.139775,0.343311,0.039234399,0.0109281,0.72884,1.34365,0.762006,0.121738,16.5095,4.9064,0.297168,3.36953,4.6719,1B,Unit 1
LP3A:200um-1857,166.62,24520.8,21777.7,1.538,0.277938,0.00469488,0.00208215,1.53374,1.07395,1.26247,0.137662,1.50806,68.9164,0.145015,0.0931044,0.320967,0.024157154,0.0149668,0.69471,1.00968,0.639701,0.11641,15.7576,4.50233,0.285724,3.50144,4.93711,1B,Unit 1
LP3A:200um-1867,166.82,24529.9,21250.1,1.554,0.308867,0.00808153,0.00372351,1.56372,1.0989,1.39228,0.14818,1.51304,68.6171,0.124034,0.110906,0.372733,0.025502947,0.0312643,0.724883,1.00977,0.609581,0.110442,15.6973,4.56542,0.290786,3.44039,4.938,1B,Unit 1
LP3A:200um-1877,167.02,24538.9,20587.1,1.569,0.337699,0.00785965,0.00344256,1.48395,1.23687,1.46514,0.159771,1.43389,68.0758,0.135465,0.119851,0.356052,0.01830849,0.02184,0.716104,1.14068,0.648962,0.134608,15.7664,4.66096,0.295591,3.38502,4.89775,1B,Unit 1
LP3A:200um-1887,167.22,24548,19911.5,1.515,0.383849,0.00925068,0.0103391,1.51794,1.39973,1.61746,0.160625,1.38053,66.2314,0.145534,0.084195,0.341757,0.012295348,0.0212212,0.718968,1.41439,0.797028,0.130959,16.3525,5.07705,0.310539,3.22206,4.66695,1B,Unit 1
LP3A:200um-1897,167.42,24557,20716.2,1.472,0.312616,0.00210379,0.00392524,1.56244,1.2184,1.4139,0.153446,1.48338,68.221,0.13528,0.0902043,0.326166,0.049932394,0.025428,0.686456,1.15906,0.665724,0.127096,15.7595,4.61697,0.292938,3.41526,4.91097,1B,Unit 1
LP3A:200um-1907,167.62,24566.1,20971.3,1.529,0.313333,0.00375167,0.00618305,1.52143,1.2036,1.42757,0.1569,1.44052,68.1202,0.120995,0.116033,0.336588,0.154875505,0.014594,0.714684,1.11736,0.682794,0.119133,15.8046,4.60152,0.2911,3.43758,4.90272,1B,Unit 1
LP3A:200um-1917,167.82,24575.1,21052.2,1.544,0.300124,0.00599068,0.00761118,1.51881,1.18463,1.40783,0.151196,1.43866,68.4102,0.15924,0.122021,0.3278,0.015584031,0.0018341,0.686958,1.09341,0.684061,0.124341,15.6291,4.5707,0.292471,3.41988,4.95381,1B,Unit 1
LP3A:200um-1927,168.02,24584.2,21329.8,1.486,0.340748,0.00526189,0,1.53566,1.23442,1.41932,0.155921,1.46552,68.4582,0.135305,0.135142,0.374397,0.005948917,0.00282654,0.724417,1.08937,0.663571,0.131585,15.5057,4.50896,0.290812,3.44052,4.99669,1B,Unit 1
LP3A:200um-1937,168.22,24593.3,19613.4,1.468,0.369283,0.00442873,0.0046231,1.49004,1.29712,1.5646,0.153857,1.43924,66.5219,0.135878,0.107789,0.335216,0.006297307,0.000884936,0.688342,1.4229,0.73715,0.128992,16.3048,5.04287,0.308886,3.24161,4.704,1B,Unit 1
LP3A:200um-1947,168.42,24602.3,20573.8,1.518,0.397672,0.0069879,0.00269756,1.46323,1.32315,1.61534,0.151896,1.41084,67.9143,0.149374,0.087909,0.329808,0.036737569,0.00502664,0.708889,1.26864,0.671258,0.112867,15.52,4.73218,0.30509,3.28179,4.94203,1B,Unit 1
LP3A:200um-1957,168.62,24611.4,19544.4,1.51,0.419277,0.00553743,0.00307826,1.40736,1.5097,1.78993,0.152639,1.33571,64.7283,0.137987,0.107304,0.318636,0.010515103,0.007642,0.665095,1.69505,0.86262,0.108394,17.09,5.40026,0.316134,3.16591,4.45333,1B,Unit 1
LP3A:200um-1967,168.82,24620.4,20442.9,1.48,0.341771,0.00774857,0.00177314,1.44234,1.22524,1.46594,0.146366,1.43965,66.9381,0.137973,0.0981078,0.371595,0.03959556,0.0190878,0.72063,1.16035,0.694376,0.113206,16.6393,4.94677,0.297323,3.36684,4.63357,1B,Unit 1
LP3A:200um-1977,169.02,24629.5,20857.8,1.56,0.314263,0.00426261,0.00282287,1.49866,1.1703,1.36958,0.141904,1.5499,68.0618,0.118667,0.108857,0.35785,0.005512887,0.0115818,0.780484,1.08832,0.70531,0.117457,15.9612,4.58686,0.287446,3.4806,4.86795,1B,Unit 1
